,Unnamed: 0,TypeOfResponse,Version,LogCounter,TrialCounter,MatrixCounter,RunCounter,Category,Gender,Age,FaceStimMatrix,oldYMcounter,oldYFcounter,oldOMcounter,oldOFcounter,newYMcounter,newYFcounter,newOMcounter,newOFcounter,keyPressed,Mem,Hit,FA,CR,Miss,RT,subject
18,19,MemResp,4,19,18,18,0,YM,1,1,1,5,5,4,2,0,0,2,1,a,2,1,0,0,0,1713,28
19,20,MemResp,4,20,19,19,0,OF,2,2,4,5,5,4,3,0,0,2,1,a,2,1,0,0,0,54,28
20,21,MemResp,4,21,20,20,0,OF,2,2,12,5,5,4,3,0,0,2,2,a,1,0,1,0,0,11,28
21,22,MemResp,4,22,21,21,0,OF,2,2,4,5,5,4,4,0,0,2,2,l,2,0,0,0,1,24,28
22,23,MemResp,4,23,22,22,0,OF,2,2,4,5,5,4,5,0,0,2,2,l,2,0,0,0,1,44,28
23,24,MemResp,4,24,23,23,0,YM,1,1,1,6,5,4,5,0,0,2,2,l,2,0,0,0,1,41,28
24,25,MemResp,4,25,24,24,0,YM,1,1,9,6,5,4,5,1,0,2,2,l,1,0,0,1,0,31,28
25,26,MemResp,4,26,25,25,0,OM,1,2,11,6,5,4,5,1,0,3,2,a,1,0,1,0,0,7,28
26,27,MemResp,4,27,26,26,0,YM,1,1,9,6,5,4,5,2,0,3,2,l,1,0,0,1,0,155,28
27,28,MemResp,4,28,27,27,0,OM,1,2,3,6,5,5,5,2,0,3,2,a,2,1,0,0,0,83,28
28,29,MemResp,4,29,28,28,0,OF,2,2,4,6,5,5,6,2,0,3,2,l,2,0,0,0,1,55,28
29,30,MemResp,4,30,29,29,0,YM,1,1,9,6,5,5,6,3,0,3,2,l,1,0,0,1,0,106,28
30,31,MemResp,4,31,30,30,0,OM,1,2,11,6,5,5,6,3,0,4,2,l,1,0,0,1,0,16,28
31,32,MemResp,4,32,31,31,0,OM,1,2,3,6,5,6,6,3,0,4,2,a,2,1,0,0,0,177,28
32,33,MemResp,4,33,32,32,0,OF,2,2,4,6,5,6,7,3,0,4,2,a,2,1,0,0,0,56,28
33,34,MemResp,4,34,33,33,0,YF,2,1,10,6,5,6,7,3,1,4,2,a,1,0,1,0,0,78,28
34,35,MemResp,4,35,34,34,0,OM,1,2,3,6,5,7,7,3,1,4,2,l,2,0,0,0,1,5,28
35,36,MemResp,4,36,35,35,0,OM,1,2,3,6,5,8,7,3,1,4,2,l,2,0,0,0,1,26,28
36,37,MemResp,4,37,36,36,0,YF,2,1,2,6,6,8,7,3,1,4,2,a,2,1,0,0,0,167,28
37,38,MemResp,4,38,37,37,0,OF,2,2,4,6,6,8,8,3,1,4,2,l,2,0,0,0,1,59,28
38,39,MemResp,4,39,38,38,0,YF,2,1,2,6,7,8,8,3,1,4,2,l,2,0,0,0,1,94,28
39,40,MemResp,4,40,39,39,0,YF,2,1,2,6,8,8,8,3,1,4,2,l,2,0,0,0,1,34,28
40,41,MemResp,4,41,40,40,0,YF,2,1,10,6,8,8,8,3,2,4,2,l,1,0,0,1,0,90,28
41,42,MemResp,4,42,41,41,0,YF,2,1,10,6,8,8,8,3,3,4,2,l,1,0,0,1,0,48,28
42,43,MemRespITI,4,43,42,42,0,OF,2,2,12,6,8,8,8,3,3,4,3,0,1,0,0,0,0,48,28
43,44,MemResp,4,44,43,43,0,OM,1,2,3,6,8,9,8,3,3,4,3,l,2,0,0,0,1,1365,28
44,45,MemResp,4,45,44,44,0,YF,2,1,10,6,8,9,8,3,4,4,3,a,1,0,1,0,0,11,28
45,46,MemResp,4,46,45,45,0,YM,1,1,1,7,8,9,8,3,4,4,3,l,2,0,0,0,1,32,28
46,47,MemResp,4,47,46,46,0,YF,2,1,2,7,9,9,8,3,4,4,3,l,2,0,0,0,1,9,28
47,48,MemResp,4,48,47,47,0,YF,2,1,2,7,10,9,8,3,4,4,3,a,2,1,0,0,0,110,28
48,49,MemResp,4,49,48,48,0,YF,2,1,2,7,11,9,8,3,4,4,3,l,2,0,0,0,1,138,28
49,50,MemResp,4,50,49,49,0,YM,1,1,1,8,11,9,8,3,4,4,3,l,2,0,0,0,1,16,28
50,51,MemResp,4,51,50,50,0,OF,2,2,4,8,11,9,9,3,4,4,3,l,2,0,0,0,1,38,28
51,52,MemResp,4,52,51,51,0,YM,1,1,1,9,11,9,9,3,4,4,3,a,2,1,0,0,0,20,28
52,53,MemResp,4,53,52,52,0,OF,2,2,4,9,11,9,10,3,4,4,3,a,2,1,0,0,0,42,28
53,54,MemRespITI,4,54,53,53,0,OM,1,2,11,9,11,9,10,3,4,5,3,0,1,0,0,0,0,42,28
54,55,MemResp,4,55,54,54,0,OF,2,2,4,9,11,9,11,3,4,5,3,l,2,0,0,0,1,22,28
55,56,MemResp,4,56,55,55,0,OM,1,2,3,9,11,10,11,3,4,5,3,l,2,0,0,0,1,124,28
56,57,MemResp,4,57,56,56,0,OF,2,2,12,9,11,10,11,3,4,5,4,l,1,0,0,1,0,57,28
57,58,MemResp,4,58,57,57,0,YF,2,1,2,9,12,10,11,3,4,5,4,a,2,1,0,0,0,18,28
58,59,MemRespITI,4,59,58,58,0,YF,2,1,2,9,13,10,11,3,4,5,4,0,2,0,0,0,0,18,28
59,60,MemResp,4,60,59,59,0,OM,1,2,3,9,13,11,11,3,4,5,4,a,2,1,0,0,0,317,28
60,61,MemResp,4,61,60,60,0,YF,2,1,2,9,14,11,11,3,4,5,4,l,2,0,0,0,1,105,28
61,62,MemResp,4,62,61,61,0,OF,2,2,4,9,14,11,12,3,4,5,4,l,2,0,0,0,1,70,28
62,63,MemResp,4,63,62,62,0,YM,1,1,1,10,14,11,12,3,4,5,4,a,2,1,0,0,0,45,28
63,64,MemResp,4,64,63,63,0,OM,1,2,3,10,14,12,12,3,4,5,4,l,2,0,0,0,1,9,28
64,65,MemResp,4,65,64,64,0,YM,1,1,9,10,14,12,12,4,4,5,4,l,1,0,0,1,0,1305,28
65,66,MemResp,4,66,65,65,0,YF,2,1,10,10,14,12,12,4,5,5,4,l,1,0,0,1,0,4,28
66,67,MemResp,4,67,66,66,0,OM,1,2,3,10,14,13,12,4,5,5,4,a,2,1,0,0,0,7,28
67,68,MemResp,4,68,67,67,0,YM,1,1,1,11,14,13,12,4,5,5,4,a,2,1,0,0,0,31,28
68,69,MemResp,4,69,68,68,0,OM,1,2,3,11,14,14,12,4,5,5,4,a,2,1,0,0,0,107,28
69,70,MemResp,4,70,69,69,0,YM,1,1,1,12,14,14,12,4,5,5,4,l,2,0,0,0,1,58,28
70,71,MemResp,4,71,70,70,0,YM,1,1,1,13,14,14,12,4,5,5,4,l,2,0,0,0,1,85,28
71,72,MemResp,4,72,71,71,0,OF,2,2,4,13,14,14,13,4,5,5,4,a,2,1,0,0,0,39,28
72,73,MemResp,4,73,72,72,0,OF,2,2,4,13,14,14,14,4,5,5,4,a,2,1,0,0,0,95,28
73,74,MemResp,4,74,73,73,0,OF,2,2,4,13,14,14,15,4,5,5,4,a,2,1,0,0,0,17,28
74,75,MemResp,4,75,74,74,0,YF,2,1,2,13,15,14,15,4,5,5,4,l,2,0,0,0,1,102,28
75,76,MemResp,4,76,75,75,0,YM,1,1,1,14,15,14,15,4,5,5,4,a,2,1,0,0,0,64,28
76,77,MemResp,4,77,76,76,0,OM,1,2,3,14,15,15,15,4,5,5,4,a,2,1,0,0,0,51,28
77,78,MemResp,4,78,77,77,0,YM,1,1,1,15,15,15,15,4,5,5,4,l,2,0,0,0,1,73,28
78,79,MemResp,4,79,78,78,0,OF,2,2,12,15,15,15,15,4,5,5,5,a,1,0,1,0,0,121,28
79,80,MemResp,4,80,79,79,0,YM,1,1,9,15,15,15,15,5,5,5,5,l,1,0,0,1,0,20,28
80,81,MemResp,4,81,0,80,1,OF,2,2,4,15,15,15,16,5,5,5,5,a,2,1,0,0,0,1402,28
81,82,MemResp,4,82,1,81,1,YM,1,1,1,16,15,15,16,5,5,5,5,a,2,1,0,0,0,191,28
82,83,MemResp,4,83,2,82,1,YF,2,1,2,16,16,15,16,5,5,5,5,a,2,1,0,0,0,1664,28
83,84,MemResp,4,84,3,83,1,OM,1,2,3,16,16,16,16,5,5,5,5,l,2,0,0,0,1,33,28
84,85,MemResp,4,85,4,84,1,OM,1,2,3,16,16,17,16,5,5,5,5,a,2,1,0,0,0,197,28
85,86,MemResp,4,86,5,85,1,OF,2,2,4,16,16,17,17,5,5,5,5,a,2,1,0,0,0,14,28
86,87,MemResp,4,87,6,86,1,YM,1,1,1,17,16,17,17,5,5,5,5,a,2,1,0,0,0,124,28
87,88,MemResp,4,88,7,87,1,OM,1,2,3,17,16,18,17,5,5,5,5,l,2,0,0,0,1,135,28
88,89,MemResp,4,89,8,88,1,YF,2,1,2,17,17,18,17,5,5,5,5,a,2,1,0,0,0,449,28
89,90,MemResp,4,90,9,89,1,YF,2,1,2,17,18,18,17,5,5,5,5,a,2,1,0,0,0,377,28
90,91,MemResp,4,91,10,90,1,YF,2,1,2,17,19,18,17,5,5,5,5,a,2,1,0,0,0,21,28
91,92,MemResp,4,92,11,91,1,YM,1,1,9,17,19,18,17,6,5,5,5,l,1,0,0,1,0,52,28
92,93,MemResp,4,93,12,92,1,OF,2,2,4,17,19,18,18,6,5,5,5,l,2,0,0,0,1,19,28
93,94,MemResp,4,94,13,93,1,OF,2,2,12,17,19,18,18,6,5,5,6,a,1,0,1,0,0,293,28
94,95,MemResp,4,95,14,94,1,OF,2,2,4,17,19,18,19,6,5,5,6,l,2,0,0,0,1,17,28
95,96,MemResp,4,96,15,95,1,YM,1,1,9,17,19,18,19,7,5,5,6,a,1,0,1,0,0,9,28
96,97,MemResp,4,97,16,96,1,YM,1,1,1,18,19,18,19,7,5,5,6,a,2,1,0,0,0,0,28
97,98,MemResp,4,98,17,97,1,YF,2,1,2,18,20,18,19,7,5,5,6,a,2,1,0,0,0,19,28
98,99,MemResp,4,99,18,98,1,YM,1,1,1,19,20,18,19,7,5,5,6,a,2,1,0,0,0,336,28
99,100,MemResp,4,100,19,99,1,OM,1,2,3,19,20,19,19,7,5,5,6,a,2,1,0,0,0,72,28
100,101,MemResp,4,101,20,100,1,OM,1,2,3,19,20,20,19,7,5,5,6,a,2,1,0,0,0,215,28
101,102,MemResp,4,102,21,101,1,YM,1,1,1,20,20,20,19,7,5,5,6,a,2,1,0,0,0,1334,28
102,103,MemResp,4,103,22,102,1,OM,1,2,3,20,20,21,19,7,5,5,6,l,2,0,0,0,1,3,28
103,104,MemResp,4,104,23,103,1,YM,1,1,9,20,20,21,19,8,5,5,6,l,1,0,0,1,0,40,28
104,105,MemResp,4,105,24,104,1,YF,2,1,2,20,21,21,19,8,5,5,6,a,2,1,0,0,0,180,28
105,106,MemResp,4,106,25,105,1,YF,2,1,2,20,22,21,19,8,5,5,6,a,2,1,0,0,0,131,28
106,107,MemResp,4,107,26,106,1,YM,1,1,1,21,22,21,19,8,5,5,6,a,2,1,0,0,0,87,28
107,108,MemResp,4,108,27,107,1,YF,2,1,10,21,22,21,19,8,6,5,6,a,1,0,1,0,0,104,28
108,109,MemResp,4,109,28,108,1,OM,1,2,3,21,22,22,19,8,6,5,6,l,2,0,0,0,1,165,28
109,110,MemResp,4,110,29,109,1,YF,2,1,10,21,22,22,19,8,7,5,6,l,1,0,0,1,0,16,28
110,111,MemResp,4,111,30,110,1,YM,1,1,1,22,22,22,19,8,7,5,6,l,2,0,0,0,1,126,28
111,112,MemResp,4,112,31,111,1,YM,1,1,1,23,22,22,19,8,7,5,6,a,2,1,0,0,0,12,28
112,113,MemResp,4,113,32,112,1,YM,1,1,1,24,22,22,19,8,7,5,6,a,2,1,0,0,0,131,28
113,114,MemResp,4,114,33,113,1,YF,2,1,2,24,23,22,19,8,7,5,6,a,2,1,0,0,0,48,28
114,115,MemResp,4,115,34,114,1,YF,2,1,10,24,23,22,19,8,8,5,6,l,1,0,0,1,0,33,28
115,116,MemResp,4,116,35,115,1,OM,1,2,3,24,23,23,19,8,8,5,6,a,2,1,0,0,0,6,28
116,117,MemResp,4,117,36,116,1,YM,1,1,1,25,23,23,19,8,8,5,6,l,2,0,0,0,1,105,28
117,118,MemResp,4,118,37,117,1,OF,2,2,4,25,23,23,20,8,8,5,6,a,2,1,0,0,0,130,28
118,119,MemResp,4,119,38,118,1,OF,2,2,12,25,23,23,20,8,8,5,7,a,1,0,1,0,0,107,28
119,120,MemResp,4,120,39,119,1,YF,2,1,2,25,24,23,20,8,8,5,7,a,2,1,0,0,0,114,28
120,121,MemResp,4,121,40,120,1,OM,1,2,3,25,24,24,20,8,8,5,7,l,2,0,0,0,1,79,28
121,122,MemResp,4,122,41,121,1,OM,1,2,3,25,24,25,20,8,8,5,7,l,2,0,0,0,1,47,28
122,123,MemResp,4,123,42,122,1,OM,1,2,3,25,24,26,20,8,8,5,7,a,2,1,0,0,0,2,28
123,124,MemResp,4,124,43,123,1,OF,2,2,4,25,24,26,21,8,8,5,7,l,2,0,0,0,1,1,28
124,125,MemResp,4,125,44,124,1,YM,1,1,9,25,24,26,21,9,8,5,7,a,1,0,1,0,0,33,28
125,126,MemResp,4,126,45,125,1,OF,2,2,12,25,24,26,21,9,8,5,8,l,1,0,0,1,0,45,28
126,127,MemResp,4,127,46,126,1,YF,2,1,2,25,25,26,21,9,8,5,8,a,2,1,0,0,0,22,28
127,128,MemResp,4,128,47,127,1,OM,1,2,11,25,25,26,21,9,8,6,8,a,1,0,1,0,0,156,28
128,129,MemResp,4,129,48,128,1,YF,2,1,2,25,26,26,21,9,8,6,8,a,2,1,0,0,0,101,28
129,130,MemResp,4,130,49,129,1,OF,2,2,12,25,26,26,21,9,8,6,9,l,1,0,0,1,0,23,28
130,131,MemResp,4,131,50,130,1,YF,2,1,2,25,27,26,21,9,8,6,9,a,2,1,0,0,0,60,28
131,132,MemResp,4,132,51,131,1,OF,2,2,4,25,27,26,22,9,8,6,9,l,2,0,0,0,1,11,28
132,133,MemResp,4,133,52,132,1,OF,2,2,12,25,27,26,22,9,8,6,10,a,1,0,1,0,0,199,28
133,134,MemResp,4,134,53,133,1,OF,2,2,4,25,27,26,23,9,8,6,10,a,2,1,0,0,0,86,28
134,135,MemResp,4,135,54,134,1,OM,1,2,3,25,27,27,23,9,8,6,10,l,2,0,0,0,1,173,28
135,136,MemResp,4,136,55,135,1,YM,1,1,1,26,27,27,23,9,8,6,10,a,2,1,0,0,0,36,28
136,137,MemResp,4,137,56,136,1,OF,2,2,4,26,27,27,24,9,8,6,10,a,2,1,0,0,0,106,28
137,138,MemResp,4,138,57,137,1,OF,2,2,4,26,27,27,25,9,8,6,10,l,2,0,0,0,1,2,28
138,139,MemResp,4,139,58,138,1,OF,2,2,4,26,27,27,26,9,8,6,10,a,2,1,0,0,0,40,28
139,140,MemResp,4,140,59,139,1,OM,1,2,11,26,27,27,26,9,8,7,10,a,1,0,1,0,0,206,28
140,141,MemResp,4,141,60,140,1,OM,1,2,3,26,27,28,26,9,8,7,10,a,2,1,0,0,0,170,28
141,142,MemResp,4,142,61,141,1,YF,2,1,2,26,28,28,26,9,8,7,10,a,2,1,0,0,0,117,28
142,143,MemResp,4,143,62,142,1,YM,1,1,1,27,28,28,26,9,8,7,10,a,2,1,0,0,0,297,28
143,144,MemResp,4,144,63,143,1,YM,1,1,1,28,28,28,26,9,8,7,10,a,2,1,0,0,0,166,28
144,145,MemResp,4,145,64,144,1,YF,2,1,2,28,29,28,26,9,8,7,10,l,2,0,0,0,1,1,28
145,146,MemResp,4,146,65,145,1,OF,2,2,4,28,29,28,27,9,8,7,10,a,2,1,0,0,0,54,28
146,147,MemResp,4,147,66,146,1,YM,1,1,9,28,29,28,27,10,8,7,10,l,1,0,0,1,0,162,28
147,148,MemResp,4,148,67,147,1,OM,1,2,11,28,29,28,27,10,8,8,10,l,1,0,0,1,0,43,28
148,149,MemResp,4,149,68,148,1,OF,2,2,4,28,29,28,28,10,8,8,10,l,2,0,0,0,1,87,28
149,150,MemResp,4,150,69,149,1,OF,2,2,4,28,29,28,29,10,8,8,10,l,2,0,0,0,1,62,28
150,151,MemResp,4,151,70,150,1,OF,2,2,4,28,29,28,30,10,8,8,10,a,2,1,0,0,0,42,28
151,152,MemResp,4,152,71,151,1,YF,2,1,2,28,30,28,30,10,8,8,10,a,2,1,0,0,0,67,28
152,153,MemResp,4,153,72,152,1,YM,1,1,1,29,30,28,30,10,8,8,10,a,2,1,0,0,0,100,28
153,154,MemResp,4,154,73,153,1,OM,1,2,11,29,30,28,30,10,8,9,10,l,1,0,0,1,0,98,28
154,155,MemResp,4,155,74,154,1,YF,2,1,10,29,30,28,30,10,9,9,10,l,1,0,0,1,0,48,28
155,156,MemResp,4,156,75,155,1,YM,1,1,1,30,30,28,30,10,9,9,10,a,2,1,0,0,0,63,28
156,157,MemResp,4,157,76,156,1,YF,2,1,10,30,30,28,30,10,10,9,10,a,1,0,1,0,0,18,28
157,158,MemResp,4,158,77,157,1,OM,1,2,11,30,30,28,30,10,10,10,10,a,1,0,1,0,0,22,28
158,159,MemResp,4,159,78,158,1,OM,1,2,3,30,30,29,30,10,10,10,10,a,2,1,0,0,0,300,28
159,160,MemResp,4,160,79,159,1,OM,1,2,3,30,30,30,30,10,10,10,10,a,2,1,0,0,0,"106
Filler",28
0,1,MemResp,4,1,0,0,0,OM,1,2,3,0,0,1,0,0,0,0,0,a,2,1,0,0,0,1152,29
1,2,MemRespITI,4,2,1,1,0,YF,2,1,10,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1152,29
2,3,MemResp,4,3,2,2,0,YF,2,1,2,0,1,1,0,0,1,0,0,k,2,0,0,0,1,826,29
3,4,MemResp,4,4,3,3,0,OM,1,2,3,0,1,2,0,0,1,0,0,a,2,1,0,0,0,884,29
4,5,MemResp,4,5,4,4,0,YM,1,1,1,1,1,2,0,0,1,0,0,a,2,1,0,0,0,244,29
5,6,MemResp,4,6,5,5,0,OM,1,2,3,1,1,3,0,0,1,0,0,k,2,0,0,0,1,186,29
6,7,MemResp,4,7,6,6,0,YF,2,1,2,1,2,3,0,0,1,0,0,k,2,0,0,0,1,1558,29
7,8,MemResp,4,8,7,7,0,OM,1,2,3,1,2,4,0,0,1,0,0,a,2,1,0,0,0,796,29
8,9,MemResp,4,9,8,8,0,YF,2,1,10,1,2,4,0,0,2,0,0,a,1,0,1,0,0,834,29
9,10,MemResp,4,10,9,9,0,OF,2,2,4,1,2,4,1,0,2,0,0,a,2,1,0,0,0,970,29
10,11,MemResp,4,11,10,10,0,YF,2,1,2,1,3,4,1,0,2,0,0,a,2,1,0,0,0,1032,29
11,12,MemResp,4,12,11,11,0,OF,2,2,12,1,3,4,1,0,2,0,1,a,1,0,1,0,0,756,29
12,13,MemResp,4,13,12,12,0,OF,2,2,4,1,3,4,2,0,2,0,1,k,2,0,0,0,1,798,29
13,14,MemResp,4,14,13,13,0,OF,2,2,4,1,3,4,3,0,2,0,1,a,2,1,0,0,0,1048,29
14,15,MemResp,4,15,14,14,0,YF,2,1,2,1,4,4,3,0,2,0,1,k,2,0,0,0,1,956,29
15,16,MemResp,4,16,15,15,0,YF,2,1,2,1,5,4,3,0,2,0,1,k,2,0,0,0,1,512,29
16,17,MemResp,4,17,16,16,0,OM,1,2,3,1,5,5,3,0,2,0,1,a,2,1,0,0,0,1908,29
17,18,MemRespITI,4,18,17,17,0,YF,2,1,2,1,6,5,3,0,2,0,1,0,2,0,0,0,0,1908,29
18,19,MemResp,4,19,18,18,0,OM,1,2,3,1,6,6,3,0,2,0,1,a,2,1,0,0,0,458,29
19,20,MemResp,4,20,19,19,0,OM,1,2,3,1,6,7,3,0,2,0,1,a,2,1,0,0,0,740,29
20,21,MemResp,4,21,20,20,0,OF,2,2,4,1,6,7,4,0,2,0,1,k,2,0,0,0,1,1426,29
21,22,MemResp,4,22,21,21,0,OM,1,2,11,1,6,7,4,0,2,1,1,a,1,0,1,0,0,1400,29
22,23,MemResp,4,23,22,22,0,YM,1,1,1,2,6,7,4,0,2,1,1,k,2,0,0,0,1,1606,29
23,24,MemResp,4,24,23,23,0,YM,1,1,1,3,6,7,4,0,2,1,1,k,2,0,0,0,1,1436,29
24,25,MemResp,4,25,24,24,0,YF,2,1,2,3,7,7,4,0,2,1,1,k,2,0,0,0,1,674,29
25,26,MemResp,4,26,25,25,0,YM,1,1,9,3,7,7,4,1,2,1,1,k,1,0,0,1,0,692,29
26,27,MemResp,4,27,26,26,0,YM,1,1,9,3,7,7,4,2,2,1,1,l,1,0,0,1,0,796,29
27,28,MemResp,4,28,27,27,0,OF,2,2,12,3,7,7,4,2,2,1,2,a,1,0,1,0,0,1608,29
28,29,MemResp,4,29,28,28,0,YM,1,1,1,4,7,7,4,2,2,1,2,l,2,0,0,0,1,1772,29
29,30,MemResp,4,30,29,29,0,OM,1,2,3,4,7,8,4,2,2,1,2,s,2,1,0,0,0,1240,29
30,31,MemResp,4,31,30,30,0,OF,2,2,12,4,7,8,4,2,2,1,3,s,1,0,1,0,0,734,29
31,32,MemResp,4,32,31,31,0,YM,1,1,1,5,7,8,4,2,2,1,3,s,2,1,0,0,0,804,29
32,33,MemResp,4,33,32,32,0,OF,2,2,4,5,7,8,5,2,2,1,3,s,2,1,0,0,0,146,29
33,34,MemResp,4,34,33,33,0,OF,2,2,4,5,7,8,6,2,2,1,3,a,2,1,0,0,0,1836,29
34,35,MemResp,4,35,34,34,0,YF,2,1,10,5,7,8,6,2,3,1,3,k,1,0,0,1,0,1336,29
35,36,MemResp,4,36,35,35,0,OF,2,2,4,5,7,8,7,2,3,1,3,l,2,0,0,0,1,204,29
36,37,MemResp,4,37,36,36,0,YM,1,1,1,6,7,8,7,2,3,1,3,l,2,0,0,0,1,1034,29
37,38,MemResp,4,38,37,37,0,YM,1,1,1,7,7,8,7,2,3,1,3,l,2,0,0,0,1,894,29
38,39,MemResp,4,39,38,38,0,YM,1,1,9,7,7,8,7,3,3,1,3,l,1,0,0,1,0,842,29
39,40,MemRespITI,4,40,39,39,0,OM,1,2,11,7,7,8,7,3,3,2,3,0,1,0,0,0,0,842,29
40,41,MemResp,4,41,40,40,0,YM,1,1,1,8,7,8,7,3,3,2,3,s,2,1,0,0,0,278,29
41,42,MemResp,4,42,41,41,0,YF,2,1,2,8,8,8,7,3,3,2,3,a,2,1,0,0,0,1666,29
42,43,MemResp,4,43,42,42,0,YF,2,1,2,8,9,8,7,3,3,2,3,a,2,1,0,0,0,668,29
43,44,MemResp,4,44,43,43,0,YF,2,1,2,8,10,8,7,3,3,2,3,a,2,1,0,0,0,1092,29
44,45,MemResp,4,45,44,44,0,YM,1,1,9,8,10,8,7,4,3,2,3,s,1,0,1,0,0,1496,29
45,46,MemResp,4,46,45,45,0,YM,1,1,1,9,10,8,7,4,3,2,3,l,2,0,0,0,1,1268,29
46,47,MemResp,4,47,46,46,0,OM,1,2,3,9,10,9,7,4,3,2,3,a,2,1,0,0,0,816,29
47,48,MemResp,4,48,47,47,0,OF,2,2,4,9,10,9,8,4,3,2,3,k,2,0,0,0,1,1600,29
48,49,MemResp,4,49,48,48,0,OM,1,2,3,9,10,10,8,4,3,2,3,k,2,0,0,0,1,1666,29
49,50,MemResp,4,50,49,49,0,OF,2,2,4,9,10,10,9,4,3,2,3,a,2,1,0,0,0,978,29
50,51,MemResp,4,51,50,50,0,OF,2,2,4,9,10,10,10,4,3,2,3,a,2,1,0,0,0,740,29
51,52,MemResp,4,52,51,51,0,OM,1,2,3,9,10,11,10,4,3,2,3,a,2,1,0,0,0,450,29
52,53,MemResp,4,53,52,52,0,OF,2,2,12,9,10,11,10,4,3,2,4,l,1,0,0,1,0,1392,29
53,54,MemResp,4,54,53,53,0,YF,2,1,10,9,10,11,10,4,4,2,4,l,1,0,0,1,0,760,29
54,55,MemResp,4,55,54,54,0,YF,2,1,2,9,11,11,10,4,4,2,4,l,2,0,0,0,1,78,29
55,56,MemResp,4,56,55,55,0,OM,1,2,11,9,11,11,10,4,4,3,4,l,1,0,0,1,0,1108,29
56,57,MemResp,4,57,56,56,0,OM,1,2,11,9,11,11,10,4,4,4,4,k,1,0,0,1,0,1192,29
57,58,MemResp,4,58,57,57,0,YF,2,1,2,9,12,11,10,4,4,4,4,k,2,0,0,0,1,1070,29
58,59,MemResp,4,59,58,58,0,YF,2,1,10,9,12,11,10,4,5,4,4,k,1,0,0,1,0,1026,29
59,60,MemResp,4,60,59,59,0,YM,1,1,9,9,12,11,10,5,5,4,4,l,1,0,0,1,0,896,29
60,61,MemResp,4,61,60,60,0,OF,2,2,4,9,12,11,11,5,5,4,4,l,2,0,0,0,1,870,29
61,62,MemResp,4,62,61,61,0,OF,2,2,4,9,12,11,12,5,5,4,4,a,2,1,0,0,0,1020,29
62,63,MemResp,4,63,62,62,0,YM,1,1,1,10,12,11,12,5,5,4,4,l,2,0,0,0,1,1512,29
63,64,MemResp,4,64,63,63,0,OF,2,2,12,10,12,11,12,5,5,4,5,a,1,0,1,0,0,756,29
64,65,MemResp,4,65,64,64,0,YF,2,1,2,10,13,11,12,5,5,4,5,a,2,1,0,0,0,702,29
65,66,MemResp,4,66,65,65,0,OM,1,2,3,10,13,12,12,5,5,4,5,s,2,1,0,0,0,826,29
66,67,MemResp,4,67,66,66,0,YM,1,1,1,11,13,12,12,5,5,4,5,s,2,1,0,0,0,818,29
67,68,MemResp,4,68,67,67,0,OM,1,2,3,11,13,13,12,5,5,4,5,a,2,1,0,0,0,1088,29
68,69,MemResp,4,69,68,68,0,OM,1,2,3,11,13,14,12,5,5,4,5,l,2,0,0,0,1,656,29
69,70,MemResp,4,70,69,69,0,OF,2,2,4,11,13,14,13,5,5,4,5,k,2,0,0,0,1,1168,29
70,71,MemResp,4,71,70,70,0,YM,1,1,1,12,13,14,13,5,5,4,5,s,2,1,0,0,0,816,29
71,72,MemResp,4,72,71,71,0,YM,1,1,1,13,13,14,13,5,5,4,5,s,2,1,0,0,0,604,29
72,73,MemResp,4,73,72,72,0,OM,1,2,11,13,13,14,13,5,5,5,5,l,1,0,0,1,0,1228,29
73,74,MemResp,4,74,73,73,0,OF,2,2,4,13,13,14,14,5,5,5,5,l,2,0,0,0,1,746,29
74,75,MemResp,4,75,74,74,0,YF,2,1,2,13,14,14,14,5,5,5,5,a,2,1,0,0,0,1108,29
75,76,MemResp,4,76,75,75,0,YM,1,1,1,14,14,14,14,5,5,5,5,a,2,1,0,0,0,1076,29
76,77,MemRespITI,4,77,76,76,0,YF,2,1,2,14,15,14,14,5,5,5,5,0,2,0,0,0,0,1076,29
77,78,MemResp,4,78,77,77,0,OF,2,2,4,14,15,14,15,5,5,5,5,l,2,0,0,0,1,1232,29
78,79,MemResp,4,79,78,78,0,OM,1,2,3,14,15,15,15,5,5,5,5,a,2,1,0,0,0,794,29
79,80,MemResp,4,80,79,79,0,YM,1,1,1,15,15,15,15,5,5,5,5,l,2,0,0,0,1,474,29
80,81,MemResp,4,81,0,80,1,YM,1,1,1,16,15,15,15,5,5,5,5,l,2,0,0,0,1,830,29
81,82,MemResp,4,82,1,81,1,YF,2,1,2,16,16,15,15,5,5,5,5,l,2,0,0,0,1,1224,29
82,83,MemResp,4,83,2,82,1,YF,2,1,2,16,17,15,15,5,5,5,5,l,2,0,0,0,1,718,29
83,84,MemResp,4,84,3,83,1,YF,2,1,10,16,17,15,15,5,6,5,5,l,1,0,0,1,0,188,29
84,85,MemResp,4,85,4,84,1,YF,2,1,2,16,18,15,15,5,6,5,5,l,2,0,0,0,1,1272,29
85,86,MemResp,4,86,5,85,1,YF,2,1,2,16,19,15,15,5,6,5,5,a,2,1,0,0,0,716,29
86,87,MemResp,4,87,6,86,1,YF,2,1,2,16,20,15,15,5,6,5,5,a,2,1,0,0,0,782,29
