,Unnamed: 0,TypeOfResponse,Version,LogCounter,TrialCounter,MatrixCounter,RunCounter,Category,Gender,Age,PositiveTransfer,FaceStimMatrix,oldYMcounter,oldYFcounter,oldOMcounter,oldOFcounter,newYMcounter,newYFcounter,newOMcounter,newOFcounter,keyPressed,Mem,Hit,FA,CR,Miss,RT,subject
60,61,MemResp,3,61,60,60,0,YM,1,1,0,1,10,12,8,13,4,5,5,4,s,2,1,0,0,0,1509,2
61,62,MemResp,3,62,61,61,0,YM,1,1,0,1,11,12,8,13,4,5,5,4,l,2,0,0,0,1,845,2
62,63,MemResp,3,63,62,62,0,OM,1,2,1,3,11,12,9,13,4,5,5,4,s,2,1,0,0,0,1169,2
63,64,MemResp,3,64,63,63,0,YM,1,1,0,1,12,12,9,13,4,5,5,4,l,2,0,0,0,1,1187,2
64,65,MemResp,3,65,64,64,0,OM,1,2,1,3,12,12,10,13,4,5,5,4,s,2,1,0,0,0,992,2
65,66,MemResp,3,66,65,65,0,YF,2,1,1,2,12,13,10,13,4,5,5,4,s,2,1,0,0,0,871,2
66,67,MemResp,3,67,66,66,0,YF,2,1,1,2,12,14,10,13,4,5,5,4,l,2,0,0,0,1,817,2
67,68,MemResp,3,68,67,67,0,YM,1,1,0,1,13,14,10,13,4,5,5,4,s,2,1,0,0,0,1877,2
68,69,MemResp,3,69,68,68,0,OM,1,2,1,3,13,14,11,13,4,5,5,4,l,2,0,0,0,1,1009,2
69,70,MemResp,3,70,69,69,0,YM,1,1,0,1,14,14,11,13,4,5,5,4,s,2,1,0,0,0,1348,2
70,71,MemResp,3,71,70,70,0,OM,1,2,1,3,14,14,12,13,4,5,5,4,s,2,1,0,0,0,835,2
71,72,MemResp,3,72,71,71,0,OM,1,2,1,3,14,14,13,13,4,5,5,4,s,2,1,0,0,0,816,2
72,73,MemResp,3,73,72,72,0,OM,1,2,1,3,14,14,14,13,4,5,5,4,l,2,0,0,0,1,912,2
73,74,MemResp,3,74,73,73,0,OF,2,2,0,12,14,14,14,13,4,5,5,5,l,1,0,0,1,0,1170,2
74,75,MemResp,3,75,74,74,0,OM,1,2,1,3,14,14,15,13,4,5,5,5,s,2,1,0,0,0,1068,2
75,76,MemResp,3,76,75,75,0,YM,1,1,0,1,15,14,15,13,4,5,5,5,l,2,0,0,0,1,1300,2
76,77,MemResp,3,77,76,76,0,YF,2,1,1,2,15,15,15,13,4,5,5,5,s,2,1,0,0,0,1196,2
77,78,MemResp,3,78,77,77,0,YM,1,1,0,9,15,15,15,13,5,5,5,5,l,1,0,0,1,0,921,2
78,79,MemResp,3,79,78,78,0,OF,2,2,0,4,15,15,15,14,5,5,5,5,l,2,0,0,0,1,764,2
79,80,MemResp,3,80,79,79,0,OF,2,2,0,4,15,15,15,15,5,5,5,5,s,2,1,0,0,0,1129,2
80,81,MemResp,3,81,0,80,1,OF,2,2,0,4,15,15,15,16,5,5,5,5,s,2,1,0,0,0,1393,2
81,82,MemResp,3,82,1,81,1,YM,1,1,0,1,16,15,15,16,5,5,5,5,l,2,0,0,0,1,1521,2
82,83,MemResp,3,83,2,82,1,YM,1,1,0,1,17,15,15,16,5,5,5,5,l,2,0,0,0,1,733,2
83,84,MemResp,3,84,3,83,1,YF,2,1,1,2,17,16,15,16,5,5,5,5,l,2,0,0,0,1,860,2
84,85,MemResp,3,85,4,84,1,YF,2,1,1,2,17,17,15,16,5,5,5,5,l,2,0,0,0,1,1038,2
85,86,MemResp,3,86,5,85,1,YF,2,1,0,10,17,17,15,16,5,6,5,5,l,1,0,0,1,0,637,2
86,87,MemResp,3,87,6,86,1,OM,1,2,1,3,17,17,16,16,5,6,5,5,s,2,1,0,0,0,719,2
87,88,MemResp,3,88,7,87,1,YM,1,1,0,1,18,17,16,16,5,6,5,5,s,2,1,0,0,0,1098,2
88,89,MemResp,3,89,8,88,1,YM,1,1,0,1,19,17,16,16,5,6,5,5,l,2,0,0,0,1,760,2
89,90,MemResp,3,90,9,89,1,OM,1,2,0,11,19,17,16,16,5,6,6,5,s,1,0,1,0,0,941,2
90,91,MemResp,3,91,10,90,1,YF,2,1,1,2,19,18,16,16,5,6,6,5,s,2,1,0,0,0,1106,2
91,92,MemResp,3,92,11,91,1,YF,2,1,1,2,19,19,16,16,5,6,6,5,s,2,1,0,0,0,770,2
92,93,MemResp,3,93,12,92,1,OM,1,2,0,11,19,19,16,16,5,6,7,5,l,1,0,0,1,0,746,2
93,94,MemResp,3,94,13,93,1,OF,2,2,0,4,19,19,16,17,5,6,7,5,s,2,1,0,0,0,1091,2
94,95,MemResp,3,95,14,94,1,YM,1,1,0,1,20,19,16,17,5,6,7,5,s,2,1,0,0,0,1221,2
95,96,MemResp,3,96,15,95,1,YM,1,1,0,9,20,19,16,17,6,6,7,5,s,1,0,1,0,0,742,2
96,97,MemResp,3,97,16,96,1,OM,1,2,1,3,20,19,17,17,6,6,7,5,s,2,1,0,0,0,713,2
97,98,MemResp,3,98,17,97,1,YM,1,1,0,9,20,19,17,17,7,6,7,5,l,1,0,0,1,0,636,2
98,99,MemResp,3,99,18,98,1,OF,2,2,0,4,20,19,17,18,7,6,7,5,s,2,1,0,0,0,1202,2
99,100,MemResp,3,100,19,99,1,OF,2,2,0,4,20,19,17,19,7,6,7,5,s,2,1,0,0,0,909,2
100,101,MemResp,3,101,20,100,1,OM,1,2,0,11,20,19,17,19,7,6,8,5,s,1,0,1,0,0,900,2
101,102,MemResp,3,102,21,101,1,OM,1,2,1,3,20,19,18,19,7,6,8,5,s,2,1,0,0,0,643,2
102,103,MemResp,3,103,22,102,1,OM,1,2,1,3,20,19,19,19,7,6,8,5,l,2,0,0,0,1,705,2
103,104,MemResp,3,104,23,103,1,OM,1,2,1,3,20,19,20,19,7,6,8,5,l,2,0,0,0,1,1039,2
104,105,MemResp,3,105,24,104,1,YM,1,1,0,9,20,19,20,19,8,6,8,5,l,1,0,0,1,0,758,2
105,106,MemResp,3,106,25,105,1,YM,1,1,0,1,21,19,20,19,8,6,8,5,l,2,0,0,0,1,928,2
106,107,MemResp,3,107,26,106,1,YF,2,1,1,2,21,20,20,19,8,6,8,5,l,2,0,0,0,1,952,2
107,108,MemResp,3,108,27,107,1,OM,1,2,1,3,21,20,21,19,8,6,8,5,l,2,0,0,0,1,705,2
108,109,MemResp,3,109,28,108,1,YF,2,1,1,2,21,21,21,19,8,6,8,5,l,2,0,0,0,1,823,2
109,110,MemResp,3,110,29,109,1,YF,2,1,1,2,21,22,21,19,8,6,8,5,s,2,1,0,0,0,957,2
110,111,MemResp,3,111,30,110,1,YM,1,1,0,1,22,22,21,19,8,6,8,5,l,2,0,0,0,1,1471,2
111,112,MemResp,3,112,31,111,1,OF,2,2,0,4,22,22,21,20,8,6,8,5,s,2,1,0,0,0,1116,2
112,113,MemResp,3,113,32,112,1,OF,2,2,0,4,22,22,21,21,8,6,8,5,s,2,1,0,0,0,746,2
113,114,MemResp,3,114,33,113,1,YF,2,1,1,2,22,23,21,21,8,6,8,5,s,2,1,0,0,0,1322,2
114,115,MemResp,3,115,34,114,1,YM,1,1,0,1,23,23,21,21,8,6,8,5,s,2,1,0,0,0,960,2
115,116,MemResp,3,116,35,115,1,YM,1,1,0,9,23,23,21,21,9,6,8,5,l,1,0,0,1,0,889,2
116,117,MemResp,3,117,36,116,1,OM,1,2,1,3,23,23,22,21,9,6,8,5,s,2,1,0,0,0,974,2
117,118,MemResp,3,118,37,117,1,YM,1,1,0,9,23,23,22,21,10,6,8,5,l,1,0,0,1,0,799,2
118,119,MemResp,3,119,38,118,1,OM,1,2,1,3,23,23,23,21,10,6,8,5,s,2,1,0,0,0,801,2
119,120,MemResp,3,120,39,119,1,YF,2,1,1,2,23,24,23,21,10,6,8,5,s,2,1,0,0,0,530,2
120,121,MemResp,3,121,40,120,1,OF,2,2,0,12,23,24,23,21,10,6,8,6,s,1,0,1,0,0,682,2
121,122,MemResp,3,122,41,121,1,OM,1,2,1,3,23,24,24,21,10,6,8,6,s,2,1,0,0,0,685,2
122,123,MemResp,3,123,42,122,1,YF,2,1,1,2,23,25,24,21,10,6,8,6,s,2,1,0,0,0,633,2
123,124,MemResp,3,124,43,123,1,YF,2,1,1,2,23,26,24,21,10,6,8,6,s,2,1,0,0,0,861,2
124,125,MemResp,3,125,44,124,1,OF,2,2,0,4,23,26,24,22,10,6,8,6,s,2,1,0,0,0,733,2
125,126,MemResp,3,126,45,125,1,YF,2,1,1,2,23,27,24,22,10,6,8,6,s,2,1,0,0,0,1057,2
126,127,MemResp,3,127,46,126,1,YF,2,1,0,10,23,27,24,22,10,7,8,6,s,1,0,1,0,0,795,2
127,128,MemResp,3,128,47,127,1,OF,2,2,0,12,23,27,24,22,10,7,8,7,s,1,0,1,0,0,966,2
128,129,MemResp,3,129,48,128,1,YM,1,1,0,1,24,27,24,22,10,7,8,7,l,2,0,0,0,1,1047,2
129,130,MemResp,3,130,49,129,1,YF,2,1,1,2,24,28,24,22,10,7,8,7,l,2,0,0,0,1,927,2
130,131,MemResp,3,131,50,130,1,OM,1,2,0,11,24,28,24,22,10,7,9,7,l,1,0,0,1,0,758,2
131,132,MemResp,3,132,51,131,1,OF,2,2,0,4,24,28,24,23,10,7,9,7,s,2,1,0,0,0,842,2
132,133,MemResp,3,133,52,132,1,YF,2,1,1,2,24,29,24,23,10,7,9,7,s,2,1,0,0,0,564,2
133,134,MemResp,3,134,53,133,1,YF,2,1,0,10,24,29,24,23,10,8,9,7,s,1,0,1,0,0,564,2
134,135,MemResp,3,135,54,134,1,OF,2,2,0,4,24,29,24,24,10,8,9,7,s,2,1,0,0,0,638,2
135,136,MemResp,3,136,55,135,1,YM,1,1,0,1,25,29,24,24,10,8,9,7,s,2,1,0,0,0,519,2
136,137,MemResp,3,137,56,136,1,OF,2,2,0,12,25,29,24,24,10,8,9,8,s,1,0,1,0,0,461,2
137,138,MemResp,3,138,57,137,1,OM,1,2,0,11,25,29,24,24,10,8,10,8,s,1,0,1,0,0,739,2
138,139,MemResp,3,139,58,138,1,OM,1,2,1,3,25,29,25,24,10,8,10,8,s,2,1,0,0,0,490,2
139,140,MemResp,3,140,59,139,1,OF,2,2,0,4,25,29,25,25,10,8,10,8,s,2,1,0,0,0,598,2
140,141,MemResp,3,141,60,140,1,OM,1,2,1,3,25,29,26,25,10,8,10,8,s,2,1,0,0,0,554,2
141,142,MemResp,3,142,61,141,1,OF,2,2,0,12,25,29,26,25,10,8,10,9,s,1,0,1,0,0,1024,2
142,143,MemResp,3,143,62,142,1,YF,2,1,0,10,25,29,26,25,10,9,10,9,s,1,0,1,0,0,1256,2
143,144,MemResp,3,144,63,143,1,OM,1,2,1,3,25,29,27,25,10,9,10,9,l,2,0,0,0,1,794,2
144,145,MemResp,3,145,64,144,1,OF,2,2,0,4,25,29,27,26,10,9,10,9,l,2,0,0,0,1,562,2
145,146,MemResp,3,146,65,145,1,OM,1,2,1,3,25,29,28,26,10,9,10,9,l,2,0,0,0,1,725,2
146,147,MemResp,3,147,66,146,1,OF,2,2,0,4,25,29,28,27,10,9,10,9,s,2,1,0,0,0,627,2
147,148,MemResp,3,148,67,147,1,OF,2,2,0,4,25,29,28,28,10,9,10,9,l,2,0,0,0,1,903,2
148,149,MemResp,3,149,68,148,1,OM,1,2,1,3,25,29,29,28,10,9,10,9,s,2,1,0,0,0,1079,2
149,150,MemResp,3,150,69,149,1,YF,2,1,1,2,25,30,29,28,10,9,10,9,s,2,1,0,0,0,808,2
150,151,MemResp,3,151,70,150,1,YM,1,1,0,1,26,30,29,28,10,9,10,9,s,2,1,0,0,0,595,2
151,152,MemResp,3,152,71,151,1,YM,1,1,0,1,27,30,29,28,10,9,10,9,s,2,1,0,0,0,664,2
152,153,MemResp,3,153,72,152,1,YF,2,1,0,10,27,30,29,28,10,10,10,9,l,1,0,0,1,0,810,2
153,154,MemResp,3,154,73,153,1,OF,2,2,0,12,27,30,29,28,10,10,10,10,l,1,0,0,1,0,819,2
154,155,MemResp,3,155,74,154,1,OF,2,2,0,4,27,30,29,29,10,10,10,10,s,2,1,0,0,0,894,2
155,156,MemResp,3,156,75,155,1,YM,1,1,0,1,28,30,29,29,10,10,10,10,s,2,1,0,0,0,1117,2
156,157,MemResp,3,157,76,156,1,OF,2,2,0,4,28,30,29,30,10,10,10,10,s,2,1,0,0,0,1014,2
157,158,MemResp,3,158,77,157,1,YM,1,1,0,1,29,30,29,30,10,10,10,10,s,2,1,0,0,0,990,2
158,159,MemResp,3,159,78,158,1,OM,1,2,1,3,29,30,30,30,10,10,10,10,l,2,0,0,0,1,1161,2
159,160,MemResp,3,160,79,159,1,YM,1,1,0,1,30,30,30,30,10,10,10,10,l,2,0,0,0,1,"1174
Filler",2
0,1,MemRespITI,3,1,0,0,0,OM,1,2,1,3,0,0,1,0,0,0,0,0,0,2,0,0,0,0,,3
1,2,MemResp,3,2,1,1,0,OM,1,2,1,3,0,0,2,0,0,0,0,0,a,2,1,0,0,0,648,3
2,3,MemResp,3,3,2,2,0,YF,2,1,1,2,0,1,2,0,0,0,0,0,a,2,1,0,0,0,947,3
3,4,MemResp,3,4,3,3,0,OF,2,2,0,4,0,1,2,1,0,0,0,0,k,2,0,0,0,1,1037,3
4,5,MemResp,3,5,4,4,0,OM,1,2,1,3,0,1,3,1,0,0,0,0,a,2,1,0,0,0,1389,3
5,6,MemResp,3,6,5,5,0,OM,1,2,0,11,0,1,3,1,0,0,1,0,a,1,0,1,0,0,703,3
6,7,MemResp,3,7,6,6,0,YM,1,1,0,1,1,1,3,1,0,0,1,0,l,2,0,0,0,1,498,3
7,8,MemResp,3,8,7,7,0,OF,2,2,0,12,1,1,3,1,0,0,1,1,s,1,0,1,0,0,459,3
8,9,MemResp,3,9,8,8,0,OF,2,2,0,4,1,1,3,2,0,0,1,1,k,2,0,0,0,1,28,3
9,10,MemResp,3,10,9,9,0,YM,1,1,0,9,1,1,3,2,1,0,1,1,a,1,0,1,0,0,864,3
10,11,MemResp,3,11,10,10,0,YM,1,1,0,1,2,1,3,2,1,0,1,1,l,2,0,0,0,1,740,3
11,12,MemResp,3,12,11,11,0,OM,1,2,1,3,2,1,4,2,1,0,1,1,l,2,0,0,0,1,277,3
12,13,MemResp,3,13,12,12,0,OM,1,2,1,3,2,1,5,2,1,0,1,1,s,2,1,0,0,0,1095,3
13,14,MemResp,3,14,13,13,0,OF,2,2,0,12,2,1,5,2,1,0,1,2,a,1,0,1,0,0,729,3
14,15,MemResp,3,15,14,14,0,OM,1,2,1,3,2,1,6,2,1,0,1,2,s,2,1,0,0,0,82,3
15,16,MemResp,3,16,15,15,0,OF,2,2,0,4,2,1,6,3,1,0,1,2,a,2,1,0,0,0,1057,3
16,17,MemResp,3,17,16,16,0,OF,2,2,0,4,2,1,6,4,1,0,1,2,s,2,1,0,0,0,317,3
17,18,MemResp,3,18,17,17,0,OF,2,2,0,4,2,1,6,5,1,0,1,2,s,2,1,0,0,0,1247,3
18,19,MemResp,3,19,18,18,0,YF,2,1,1,2,2,2,6,5,1,0,1,2,a,2,1,0,0,0,548,3
19,20,MemResp,3,20,19,19,0,YF,2,1,1,2,2,3,6,5,1,0,1,2,a,2,1,0,0,0,1366,3
20,21,MemResp,3,21,20,20,0,OF,2,2,0,4,2,3,6,6,1,0,1,2,s,2,1,0,0,0,493,3
21,22,MemResp,3,22,21,21,0,OM,1,2,1,3,2,3,7,6,1,0,1,2,a,2,1,0,0,0,409,3
22,23,MemResp,3,23,22,22,0,YM,1,1,0,9,2,3,7,6,2,0,1,2,a,1,0,1,0,0,77,3
23,24,MemResp,3,24,23,23,0,OM,1,2,1,3,2,3,8,6,2,0,1,2,a,2,1,0,0,0,705,3
24,25,MemResp,3,25,24,24,0,OF,2,2,0,12,2,3,8,6,2,0,1,3,a,1,0,1,0,0,681,3
25,26,MemResp,3,26,25,25,0,OM,1,2,1,3,2,3,9,6,2,0,1,3,k,2,0,0,0,1,623,3
26,27,MemResp,3,27,26,26,0,YF,2,1,1,2,2,4,9,6,2,0,1,3,l,2,0,0,0,1,74,3
27,28,MemResp,3,28,27,27,0,OF,2,2,0,4,2,4,9,7,2,0,1,3,a,2,1,0,0,0,1220,3
28,29,MemResp,3,29,28,28,0,YM,1,1,0,1,3,4,9,7,2,0,1,3,s,2,1,0,0,0,5,3
29,30,MemResp,3,30,29,29,0,YF,2,1,0,10,3,4,9,7,2,1,1,3,s,1,0,1,0,0,56,3
30,31,MemResp,3,31,30,30,0,YF,2,1,1,2,3,5,9,7,2,1,1,3,a,2,1,0,0,0,331,3
31,32,MemResp,3,32,31,31,0,YF,2,1,1,2,3,6,9,7,2,1,1,3,s,2,1,0,0,0,600,3
32,33,MemResp,3,33,32,32,0,OF,2,2,0,4,3,6,9,8,2,1,1,3,a,2,1,0,0,0,217,3
33,34,MemResp,3,34,33,33,0,OF,2,2,0,4,3,6,9,9,2,1,1,3,s,2,1,0,0,0,784,3
34,35,MemResp,3,35,34,34,0,OF,2,2,0,4,3,6,9,10,2,1,1,3,a,2,1,0,0,0,818,3
35,36,MemResp,3,36,35,35,0,YF,2,1,1,2,3,7,9,10,2,1,1,3,a,2,1,0,0,0,692,3
36,37,MemResp,3,37,36,36,0,YF,2,1,1,2,3,8,9,10,2,1,1,3,a,2,1,0,0,0,695,3
37,38,MemResp,3,38,37,37,0,OM,1,2,1,3,3,8,10,10,2,1,1,3,s,2,1,0,0,0,734,3
38,39,MemResp,3,39,38,38,0,YM,1,1,0,1,4,8,10,10,2,1,1,3,a,2,1,0,0,0,362,3
39,40,MemResp,3,40,39,39,0,YF,2,1,1,2,4,9,10,10,2,1,1,3,a,2,1,0,0,0,365,3
40,41,MemResp,3,41,40,40,0,YF,2,1,1,2,4,10,10,10,2,1,1,3,k,2,0,0,0,1,590,3
41,42,MemResp,3,42,41,41,0,YM,1,1,0,1,5,10,10,10,2,1,1,3,s,2,1,0,0,0,83,3
42,43,MemRespITI,3,43,42,42,0,OM,1,2,1,3,5,10,11,10,2,1,1,3,0,2,0,0,0,0,83,3
43,44,MemResp,3,44,43,43,0,OM,1,2,0,11,5,10,11,10,2,1,2,3,a,1,0,1,0,0,462,3
44,45,MemResp,3,45,44,44,0,OF,2,2,0,12,5,10,11,10,2,1,2,4,k,1,0,0,1,0,689,3
45,46,MemResp,3,46,45,45,0,OM,1,2,0,11,5,10,11,10,2,1,3,4,k,1,0,0,1,0,477,3
46,47,MemResp,3,47,46,46,0,YM,1,1,0,1,6,10,11,10,2,1,3,4,k,2,0,0,0,1,517,3
47,48,MemResp,3,48,47,47,0,YM,1,1,0,1,7,10,11,10,2,1,3,4,a,2,1,0,0,0,912,3
48,49,MemResp,3,49,48,48,0,YF,2,1,1,2,7,11,11,10,2,1,3,4,s,2,1,0,0,0,611,3
49,50,MemResp,3,50,49,49,0,YM,1,1,0,9,7,11,11,10,3,1,3,4,a,1,0,1,0,0,407,3
50,51,MemResp,3,51,50,50,0,YM,1,1,0,1,8,11,11,10,3,1,3,4,k,2,0,0,0,1,1769,3
51,52,MemResp,3,52,51,51,0,YF,2,1,0,10,8,11,11,10,3,2,3,4,l,1,0,0,1,0,1309,3
52,53,MemResp,3,53,52,52,0,OM,1,2,0,11,8,11,11,10,3,2,4,4,a,1,0,1,0,0,399,3
53,54,MemResp,3,54,53,53,0,YF,2,1,1,2,8,12,11,10,3,2,4,4,a,2,1,0,0,0,939,3
54,55,MemResp,3,55,54,54,0,OF,2,2,0,12,8,12,11,10,3,2,4,5,s,1,0,1,0,0,269,3
55,56,MemResp,3,56,55,55,0,OF,2,2,0,4,8,12,11,11,3,2,4,5,l,2,0,0,0,1,938,3
56,57,MemResp,3,57,56,56,0,YF,2,1,1,2,8,13,11,11,3,2,4,5,k,2,0,0,0,1,208,3
57,58,MemResp,3,58,57,57,0,YM,1,1,0,1,9,13,11,11,3,2,4,5,s,2,1,0,0,0,494,3
58,59,MemResp,3,59,58,58,0,YF,2,1,0,10,9,13,11,11,3,3,4,5,s,1,0,1,0,0,1060,3
59,60,MemResp,3,60,59,59,0,OM,1,2,1,3,9,13,12,11,3,3,4,5,k,2,0,0,0,1,332,3
60,61,MemResp,3,61,60,60,0,OM,1,2,0,11,9,13,12,11,3,3,5,5,a,1,0,1,0,0,522,3
61,62,MemResp,3,62,61,61,0,YF,2,1,1,2,9,14,12,11,3,3,5,5,s,2,1,0,0,0,164,3
62,63,MemResp,3,63,62,62,0,OF,2,2,0,4,9,14,12,12,3,3,5,5,s,2,1,0,0,0,750,3
63,64,MemResp,3,64,63,63,0,YF,2,1,0,10,9,14,12,12,3,4,5,5,a,1,0,1,0,0,921,3
64,65,MemResp,3,65,64,64,0,YM,1,1,0,1,10,14,12,12,3,4,5,5,k,2,0,0,0,1,659,3
65,66,MemResp,3,66,65,65,0,OM,1,2,1,3,10,14,13,12,3,4,5,5,s,2,1,0,0,0,1013,3
66,67,MemResp,3,67,66,66,0,YF,2,1,1,2,10,15,13,12,3,4,5,5,s,2,1,0,0,0,452,3
67,68,MemResp,3,68,67,67,0,YM,1,1,0,1,11,15,13,12,3,4,5,5,a,2,1,0,0,0,254,3
68,69,MemResp,3,69,68,68,0,YM,1,1,0,1,12,15,13,12,3,4,5,5,k,2,0,0,0,1,771,3
69,70,MemResp,3,70,69,69,0,OM,1,2,1,3,12,15,14,12,3,4,5,5,k,2,0,0,0,1,453,3
70,71,MemResp,3,71,70,70,0,OF,2,2,0,4,12,15,14,13,3,4,5,5,l,2,0,0,0,1,187,3
71,72,MemResp,3,72,71,71,0,YM,1,1,0,1,13,15,14,13,3,4,5,5,a,2,1,0,0,0,614,3
72,73,MemResp,3,73,72,72,0,OF,2,2,0,4,13,15,14,14,3,4,5,5,k,2,0,0,0,1,559,3
73,74,MemResp,3,74,73,73,0,YM,1,1,0,1,14,15,14,14,3,4,5,5,a,2,1,0,0,0,917,3
74,75,MemResp,3,75,74,74,0,YM,1,1,0,1,15,15,14,14,3,4,5,5,a,2,1,0,0,0,144,3
75,76,MemResp,3,76,75,75,0,OM,1,2,1,3,15,15,15,14,3,4,5,5,k,2,0,0,0,1,382,3
76,77,MemResp,3,77,76,76,0,YF,2,1,0,10,15,15,15,14,3,5,5,5,s,1,0,1,0,0,673,3
77,78,MemResp,3,78,77,77,0,OF,2,2,0,4,15,15,15,15,3,5,5,5,k,2,0,0,0,1,620,3
78,79,MemResp,3,79,78,78,0,YM,1,1,0,9,15,15,15,15,4,5,5,5,a,1,0,1,0,0,1088,3
79,80,MemResp,3,80,79,79,0,YM,1,1,0,9,15,15,15,15,5,5,5,5,s,1,0,1,0,0,227,3
80,81,MemResp,3,81,0,80,1,YF,2,1,1,2,15,16,15,15,5,5,5,5,s,2,1,0,0,0,1381,3
81,82,MemResp,3,82,1,81,1,OM,1,2,0,11,15,16,15,15,5,5,6,5,a,1,0,1,0,0,775,3
82,83,MemResp,3,83,2,82,1,OM,1,2,1,3,15,16,16,15,5,5,6,5,a,2,1,0,0,0,215,3
83,84,MemResp,3,84,3,83,1,OF,2,2,0,4,15,16,16,16,5,5,6,5,l,2,0,0,0,1,344,3
84,85,MemResp,3,85,4,84,1,YM,1,1,0,1,16,16,16,16,5,5,6,5,k,2,0,0,0,1,478,3
85,86,MemResp,3,86,5,85,1,YF,2,1,1,2,16,17,16,16,5,5,6,5,a,2,1,0,0,0,879,3
86,87,MemResp,3,87,6,86,1,YM,1,1,0,9,16,17,16,16,6,5,6,5,a,1,0,1,0,0,185,3
87,88,MemResp,3,88,7,87,1,YF,2,1,1,2,16,18,16,16,6,5,6,5,a,2,1,0,0,0,324,3
88,89,MemResp,3,89,8,88,1,OF,2,2,0,4,16,18,16,17,6,5,6,5,l,2,0,0,0,1,552,3
89,90,MemResp,3,90,9,89,1,OM,1,2,1,3,16,18,17,17,6,5,6,5,a,2,1,0,0,0,387,3
90,91,MemResp,3,91,10,90,1,OM,1,2,1,3,16,18,18,17,6,5,6,5,a,2,1,0,0,0,305,3
91,92,MemResp,3,92,11,91,1,YF,2,1,1,2,16,19,18,17,6,5,6,5,a,2,1,0,0,0,437,3
92,93,MemResp,3,93,12,92,1,YM,1,1,0,1,17,19,18,17,6,5,6,5,a,2,1,0,0,0,623,3
93,94,MemResp,3,94,13,93,1,YM,1,1,0,1,18,19,18,17,6,5,6,5,k,2,0,0,0,1,774,3
94,95,MemResp,3,95,14,94,1,YM,1,1,0,9,18,19,18,17,7,5,6,5,a,1,0,1,0,0,926,3
95,96,MemResp,3,96,15,95,1,YM,1,1,0,1,19,19,18,17,7,5,6,5,a,2,1,0,0,0,549,3
96,97,MemResp,3,97,16,96,1,OF,2,2,0,4,19,19,18,18,7,5,6,5,a,2,1,0,0,0,385,3
97,98,MemResp,3,98,17,97,1,YM,1,1,0,1,20,19,18,18,7,5,6,5,a,2,1,0,0,0,397,3
98,99,MemResp,3,99,18,98,1,YF,2,1,1,2,20,20,18,18,7,5,6,5,k,2,0,0,0,1,352,3
99,100,MemResp,3,100,19,99,1,OF,2,2,0,4,20,20,18,19,7,5,6,5,a,2,1,0,0,0,1851,3
100,101,MemResp,3,101,20,100,1,YM,1,1,0,9,20,20,18,19,8,5,6,5,a,1,0,1,0,0,1154,3
101,102,MemResp,3,102,21,101,1,YF,2,1,0,10,20,20,18,19,8,6,6,5,s,1,0,1,0,0,429,3
102,103,MemResp,3,103,22,102,1,YM,1,1,0,1,21,20,18,19,8,6,6,5,a,2,1,0,0,0,879,3
103,104,MemResp,3,104,23,103,1,OF,2,2,0,4,21,20,18,20,8,6,6,5,l,2,0,0,0,1,4,3
104,105,MemResp,3,105,24,104,1,OF,2,2,0,4,21,20,18,21,8,6,6,5,s,2,1,0,0,0,575,3
105,106,MemResp,3,106,25,105,1,YF,2,1,1,2,21,21,18,21,8,6,6,5,s,2,1,0,0,0,335,3
106,107,MemResp,3,107,26,106,1,YM,1,1,0,9,21,21,18,21,9,6,6,5,a,1,0,1,0,0,310,3
107,108,MemRespITI,3,108,27,107,1,YM,1,1,0,1,22,21,18,21,9,6,6,5,0,2,0,0,0,0,310,3
108,109,MemResp,3,109,28,108,1,YF,2,1,1,2,22,22,18,21,9,6,6,5,k,2,0,0,0,1,707,3
109,110,MemResp,3,110,29,109,1,OM,1,2,0,11,22,22,18,21,9,6,7,5,a,1,0,1,0,0,565,3
110,111,MemResp,3,111,30,110,1,YF,2,1,0,10,22,22,18,21,9,7,7,5,a,1,0,1,0,0,808,3
111,112,MemResp,3,112,31,111,1,YF,2,1,1,2,22,23,18,21,9,7,7,5,k,2,0,0,0,1,691,3
112,113,MemResp,3,113,32,112,1,YM,1,1,0,1,23,23,18,21,9,7,7,5,a,2,1,0,0,0,869,3
113,114,MemResp,3,114,33,113,1,YM,1,1,0,1,24,23,18,21,9,7,7,5,s,2,1,0,0,0,975,3
114,115,MemResp,3,115,34,114,1,OF,2,2,0,4,24,23,18,22,9,7,7,5,l,2,0,0,0,1,765,3
115,116,MemResp,3,116,35,115,1,OF,2,2,0,4,24,23,18,23,9,7,7,5,k,2,0,0,0,1,543,3
116,117,MemResp,3,117,36,116,1,YF,2,1,1,2,24,24,18,23,9,7,7,5,a,2,1,0,0,0,264,3
117,118,MemResp,3,118,37,117,1,OF,2,2,0,12,24,24,18,23,9,7,7,6,a,1,0,1,0,0,178,3
118,119,MemResp,3,119,38,118,1,OM,1,2,0,11,24,24,18,23,9,7,8,6,s,1,0,1,0,0,695,3
119,120,MemResp,3,120,39,119,1,OF,2,2,0,4,24,24,18,24,9,7,8,6,a,2,1,0,0,0,137,3
120,121,MemResp,3,121,40,120,1,YF,2,1,0,10,24,24,18,24,9,8,8,6,a,1,0,1,0,0,862,3
121,122,MemResp,3,122,41,121,1,OM,1,2,1,3,24,24,19,24,9,8,8,6,a,2,1,0,0,0,714,3
