,Unnamed: 0,TypeOfResponse,Version,LogCounter,TrialCounter,MatrixCounter,RunCounter,Category,ObjectStimMatrix,StimSequence,NewStimMatrix,oldLLcounter,oldLScounter,oldNLcounter,oldNScounter,newLScounter,newLLcounter,newNScounter,newNLcounter,keyPressed,PressCorrect,Accuracy,RT,ResponseMatrix,subject
162,507,SourceMemShapeResp,2,163,76,162,1,ML,2,11,1,31,30,30,31,10,10,10,11,s,a,0,336,2,11
163,508,SourceMemShapeResp,2,164,77,163,1,NL,2,4,1,32,30,30,31,10,10,10,11,a,s,0,367,1,11
164,509,SourceMemShapeResp,2,165,78,164,1,ML,2,9,1,32,30,31,31,10,10,10,11,s,a,0,538,1,11
165,510,SourceMemShapeResp,2,166,79,165,1,NS,1,7,1,32,30,31,31,11,10,10,11,a,0,0,339,0,11
166,511,SourceMemShapeResp,2,167,80,166,1,NL,1,7,2,32,30,31,31,11,11,10,11,a,0,0,333,0,11
167,512,SourceMemShapeResp,2,168,81,167,1,NS,2,7,3,32,31,31,31,11,11,10,11,a,a,1,385,1,11
168,513,SourceMemShapeResp,2,169,82,168,1,MS,2,13,3,32,31,31,32,11,11,10,11,s,a,0,604,2,11
169,514,SourceMemShapeResp,2,170,83,169,1,NS,2,8,3,32,32,31,32,11,11,10,11,s,s,1,284,2,11
170,515,SourceMemShapeResp,2,171,84,170,1,ML,2,10,3,32,32,32,32,11,11,10,11,a,s,0,301,2,11
171,516,SourceMemShapeResp,2,172,85,171,1,MS,1,,3,32,32,32,32,11,11,11,11,s,0,0,357,"0
Filler",11
0,345,SourceMemShapeResp,4,1,0,0,0,NS,2,7,,0,1,0,0,0,0,0,0,a,a,1,1528,1,12
1,346,SourceMemShapeResp,4,2,1,1,0,NS,1,3,1,0,1,0,0,1,0,0,0,s,0,0,1182,0,12
2,347,SourceMemShapeResp,4,3,2,2,0,NL,2,3,4,1,1,0,0,1,0,0,0,s,a,0,1033,2,12
3,348,SourceMemShapeResp,4,4,3,3,0,NS,2,8,4,1,2,0,0,1,0,0,0,a,s,0,725,1,12
4,349,SourceMemShapeResp,4,5,4,4,0,NS,2,7,4,1,3,0,0,1,0,0,0,s,a,0,938,1,12
5,350,SourceMemShapeResp,4,6,5,5,0,NL,2,3,4,2,3,0,0,1,0,0,0,s,a,0,470,1,12
6,351,SourceMemShapeResp,4,7,6,6,0,NS,2,7,4,2,4,0,0,1,0,0,0,a,a,1,546,2,12
7,352,SourceMemShapeResp,4,8,7,7,0,MS,2,14,4,2,4,0,1,1,0,0,0,s,s,1,573,2,12
8,353,SourceMemShapeResp,4,9,8,8,0,NS,2,8,4,2,5,0,1,1,0,0,0,a,s,0,433,2,12
9,354,SourceMemShapeResp,4,10,9,9,0,ML,2,12,4,2,5,1,1,1,0,0,0,a,s,0,669,2,12
10,355,SourceMemShapeResp,4,11,10,10,0,NL,2,4,4,3,5,1,1,1,0,0,0,s,s,1,601,1,12
11,356,SourceMemShapeResp,4,12,11,11,0,NL,2,1,4,4,5,1,1,1,0,0,0,s,a,0,573,2,12
12,357,SourceMemShapeResp,4,13,12,12,0,MS,2,14,4,4,5,1,2,1,0,0,0,a,s,0,457,2,12
13,358,SourceMemShapeResp,4,14,13,13,0,NL,2,2,4,5,5,1,2,1,0,0,0,s,s,1,469,2,12
14,359,SourceMemShapeResp,4,15,14,14,0,ML,1,12,4,5,5,1,2,1,0,0,1,a,0,0,402,0,12
15,360,SourceMemShapeResp,4,16,15,15,0,ML,2,12,4,5,5,2,2,1,0,0,1,s,s,1,767,1,12
16,361,SourceMemShapeResp,4,17,16,16,0,MS,2,13,4,5,5,2,3,1,0,0,1,a,a,1,446,2,12
17,362,SourceMemShapeResp,4,18,17,17,0,ML,2,10,4,5,5,3,3,1,0,0,1,a,s,0,573,2,12
18,363,SourceMemShapeResp,4,19,18,18,0,ML,1,10,4,5,5,3,3,1,0,0,2,s,0,0,465,0,12
19,364,SourceMemShapeResp,4,20,19,19,0,NS,1,10,1,5,5,3,3,2,0,0,2,a,0,0,590,0,12
20,365,SourceMemShapeResp,4,21,20,20,0,ML,1,10,4,5,5,3,3,2,0,0,3,a,0,0,417,0,12
21,366,SourceMemShapeResp,4,22,21,21,0,ML,2,10,4,5,5,4,3,2,0,0,3,s,s,1,461,2,12
22,367,SourceMemShapeResp,4,23,22,22,0,MS,2,16,4,5,5,4,4,2,0,0,3,a,s,0,402,1,12
23,368,SourceMemShapeResp,4,24,23,23,0,NL,2,3,4,6,5,4,4,2,0,0,3,a,a,1,398,1,12
24,369,SourceMemShapeResp,4,25,24,24,0,NL,2,3,4,7,5,4,4,2,0,0,3,a,a,1,434,2,12
25,370,SourceMemShapeResp,4,26,25,25,0,ML,2,12,4,7,5,5,4,2,0,0,3,s,s,1,389,1,12
26,371,SourceMemShapeResp,4,27,26,26,0,ML,2,11,4,7,5,6,4,2,0,0,3,s,a,0,546,2,12
27,372,SourceMemShapeResp,4,28,27,27,0,MS,2,16,4,7,5,6,5,2,0,0,3,a,s,0,357,1,12
28,373,SourceMemShapeResp,4,29,28,28,0,ML,2,9,4,7,5,7,5,2,0,0,3,a,a,1,426,1,12
29,374,SourceMemShapeResp,4,30,29,29,0,ML,1,3,4,7,5,7,5,2,0,0,4,s,0,0,390,0,12
30,375,SourceMemShapeResp,4,31,30,30,0,NL,2,3,3,8,5,7,5,2,0,0,4,s,a,0,378,1,12
31,376,SourceMemShapeResp,4,32,31,31,0,MS,2,15,3,8,5,7,6,2,0,0,4,s,a,0,29,1,12
32,377,SourceMemShapeResp,4,33,32,32,0,ML,2,11,3,8,5,8,6,2,0,0,4,s,a,0,474,2,12
33,378,SourceMemShapeResp,4,34,33,33,0,NS,2,6,3,8,6,8,6,2,0,0,4,a,s,0,326,2,12
34,379,SourceMemShapeResp,4,35,34,34,0,ML,2,12,3,8,6,9,6,2,0,0,4,a,s,0,737,2,12
35,380,SourceMemShapeResp,4,36,35,35,0,NS,2,6,3,8,7,9,6,2,0,0,4,s,s,1,448,1,12
36,381,SourceMemShapeResp,4,37,36,36,0,MS,1,5,3,8,7,9,6,2,0,1,4,a,0,0,220,0,12
37,382,SourceMemShapeResp,4,38,37,37,0,NS,2,5,2,8,8,9,6,2,0,1,4,s,a,0,441,2,12
38,383,SourceMemShapeResp,4,39,38,38,0,NL,1,16,2,8,8,9,6,2,1,1,4,s,0,0,645,0,12
39,384,SourceMemShapeResp,4,40,39,39,0,MS,1,16,3,8,8,9,6,2,1,2,4,a,0,0,384,0,12
40,385,SourceMemShapeResp,4,41,40,40,0,MS,2,16,2,8,8,9,7,2,1,2,4,s,s,1,404,1,12
41,386,SourceMemShapeResp,4,42,41,41,0,MS,2,13,2,8,8,9,8,2,1,2,4,a,a,1,529,2,12
42,387,SourceMemShapeResp,4,43,42,42,0,NL,2,4,2,9,8,9,8,2,1,2,4,s,s,1,1141,2,12
43,388,SourceMemShapeResp,4,44,43,43,0,ML,2,10,2,9,8,10,8,2,1,2,4,a,s,0,865,1,12
44,389,SourceMemShapeResp,4,45,44,44,0,NS,2,7,2,9,9,10,8,2,1,2,4,s,a,0,580,1,12
45,390,SourceMemShapeResp,4,46,45,45,0,NS,2,5,2,9,10,10,8,2,1,2,4,a,a,1,633,2,12
46,391,SourceMemShapeResp,4,47,46,46,0,NL,1,10,2,9,10,10,8,2,2,2,4,s,0,0,483,0,12
47,392,SourceMemShapeResp,4,48,47,47,0,NL,1,10,2,9,10,10,8,2,3,2,4,a,0,0,761,0,12
48,393,SourceMemShapeResp,4,49,48,48,0,ML,2,10,3,9,10,11,8,2,3,2,4,a,s,0,373,2,12
49,394,SourceMemShapeResp,4,50,49,49,0,NL,2,2,3,10,10,11,8,2,3,2,4,s,s,1,617,2,12
50,395,SourceMemShapeResp,4,51,50,50,0,NL,2,2,3,11,10,11,8,2,3,2,4,s,s,1,486,2,12
51,396,SourceMemShapeResp,4,52,51,51,0,MS,1,10,3,11,10,11,8,2,3,3,4,a,0,0,682,0,12
52,397,SourceMemShapeResp,4,53,52,52,0,ML,2,10,4,11,10,12,8,2,3,3,4,a,s,0,885,1,12
53,398,SourceMemShapeResp,4,54,53,53,0,ML,2,11,4,11,10,13,8,2,3,3,4,s,a,0,369,1,12
54,399,SourceMemShapeResp,4,55,54,54,0,NS,2,7,4,11,11,13,8,2,3,3,4,s,a,0,526,1,12
55,400,SourceMemShapeResp,4,56,55,55,0,NS,2,5,4,11,12,13,8,2,3,3,4,s,a,0,490,2,12
56,401,SourceMemShapeResp,4,57,56,56,0,MS,2,16,4,11,12,13,9,2,3,3,4,a,s,0,694,1,12
57,402,SourceMemShapeResp,4,58,57,57,0,MS,2,13,4,11,12,13,10,2,3,3,4,a,a,1,770,2,12
58,403,SourceMemShapeResp,4,59,58,58,0,MS,2,14,4,11,12,13,11,2,3,3,4,s,s,1,350,1,12
59,404,SourceMemShapeResp,4,60,59,59,0,NL,2,1,4,12,12,13,11,2,3,3,4,s,a,0,346,1,12
60,405,SourceMemShapeResp,4,61,60,60,0,NL,2,1,4,13,12,13,11,2,3,3,4,s,a,0,422,1,12
61,406,SourceMemShapeResp,4,62,61,61,0,MS,2,15,4,13,12,13,12,2,3,3,4,a,a,1,1026,1,12
62,407,SourceMemShapeResp,4,63,62,62,0,ML,2,9,4,13,12,14,12,2,3,3,4,s,a,0,549,2,12
63,408,SourceMemShapeResp,4,64,63,63,0,ML,1,8,4,13,12,14,12,2,3,3,5,a,0,0,458,0,12
64,409,SourceMemShapeResp,4,65,64,64,0,MS,1,8,3,13,12,14,12,2,3,4,5,s,0,0,454,0,12
65,410,SourceMemShapeResp,4,66,65,65,0,NS,2,8,2,13,13,14,12,2,3,4,5,a,s,0,962,1,12
66,411,SourceMemShapeResp,4,67,66,66,0,NL,1,11,2,13,13,14,12,2,4,4,5,s,0,0,1070,0,12
67,412,SourceMemShapeResp,4,68,67,67,0,NL,1,11,2,13,13,14,12,2,5,4,5,a,0,0,738,0,12
68,413,SourceMemShapeResp,4,69,68,68,0,ML,2,11,4,13,13,15,12,2,5,4,5,a,a,1,550,2,12
69,414,SourceMemShapeResp,4,70,69,69,0,ML,1,12,4,13,13,15,12,2,5,4,6,s,0,0,674,0,12
70,415,SourceMemShapeResp,4,71,70,70,0,ML,2,12,1,13,13,16,12,2,5,4,6,a,s,0,534,1,12
71,416,SourceMemShapeResp,4,72,71,71,0,NS,2,5,1,13,14,16,12,2,5,4,6,s,a,0,491,1,12
72,417,SourceMemShapeResp,4,73,72,72,0,NS,2,5,1,13,15,16,12,2,5,4,6,s,a,0,637,2,12
73,418,SourceMemShapeResp,4,74,73,73,0,NS,1,4,1,13,15,16,12,3,5,4,6,a,0,0,491,0,12
74,419,SourceMemShapeResp,4,75,74,74,0,MS,1,4,3,13,15,16,12,3,5,5,6,s,0,0,686,0,12
75,420,SourceMemShapeResp,4,76,75,75,0,MS,1,4,3,13,15,16,12,3,5,6,6,a,0,0,794,0,12
76,421,SourceMemShapeResp,4,77,76,76,0,NL,2,4,2,14,15,16,12,3,5,6,6,s,s,1,1053,1,12
77,422,SourceMemShapeResp,4,78,77,77,0,NL,1,9,2,14,15,16,12,3,6,6,6,s,0,0,570,0,12
78,423,SourceMemShapeResp,4,79,78,78,0,ML,2,9,4,14,15,17,12,3,6,6,6,s,a,0,773,1,12
79,424,SourceMemShapeResp,4,80,79,79,0,ML,2,9,4,14,15,18,12,3,6,6,6,s,a,0,434,2,12
80,425,SourceMemShapeResp,4,81,80,80,0,NL,2,4,4,15,15,18,12,3,6,6,6,a,s,0,1054,2,12
81,426,SourceMemShapeResp,4,82,81,81,0,MS,2,14,4,15,15,18,13,3,6,6,6,a,s,0,905,2,12
82,427,SourceMemShapeResp,4,83,82,82,0,NL,2,2,4,16,15,18,13,3,6,6,6,a,s,0,1365,2,12
83,428,SourceMemShapeResp,4,84,83,83,0,NL,2,2,4,17,15,18,13,3,6,6,6,a,s,0,377,1,12
84,429,SourceMemShapeResp,4,85,84,84,0,ML,1,9,4,17,15,18,13,3,6,6,7,a,0,0,477,0,12
85,430,SourceMemShapeResp,4,86,85,85,0,ML,2,9,2,17,15,19,13,3,6,6,7,a,a,1,473,1,12
86,431,SourceMemShapeResp,4,87,0,86,1,NL,1,1,2,17,15,19,13,3,7,6,7,s,0,0,1074,0,12
87,432,SourceMemShapeResp,4,88,1,87,1,NL,2,1,4,18,15,19,13,3,7,6,7,s,a,0,457,2,12
88,433,SourceMemShapeResp,4,89,2,88,1,NS,2,6,4,18,16,19,13,3,7,6,7,s,s,1,365,2,12
89,434,SourceMemShapeResp,4,90,3,89,1,NS,2,6,4,18,17,19,13,3,7,6,7,a,s,0,449,2,12
90,435,SourceMemShapeResp,4,91,4,90,1,ML,2,10,4,18,17,20,13,3,7,6,7,s,s,1,773,1,12
91,436,SourceMemShapeResp,4,92,5,91,1,NL,2,3,4,19,17,20,13,3,7,6,7,a,a,1,616,2,12
92,437,SourceMemShapeResp,4,93,6,92,1,ML,1,6,4,19,17,20,13,3,7,6,8,a,0,0,629,0,12
93,438,SourceMemShapeResp,4,94,7,93,1,NS,2,6,3,19,18,20,13,3,7,6,8,s,s,1,401,1,12
94,439,SourceMemShapeResp,4,95,8,94,1,MS,2,13,3,19,18,20,14,3,7,6,8,a,a,1,357,1,12
95,440,SourceMemShapeResp,4,96,9,95,1,MS,1,1,3,19,18,20,14,3,7,7,8,s,0,0,568,0,12
96,441,SourceMemShapeResp,4,97,10,96,1,NL,2,1,1,20,18,20,14,3,7,7,8,a,a,1,332,1,12
97,442,SourceMemShapeResp,4,98,11,97,1,NS,1,1,1,20,18,20,14,4,7,7,8,s,0,0,520,0,12
98,443,SourceMemShapeResp,4,99,12,98,1,NL,2,1,1,21,18,20,14,4,7,7,8,s,a,0,789,1,12
99,444,SourceMemShapeResp,4,100,13,99,1,NL,2,3,1,22,18,20,14,4,7,7,8,s,a,0,456,1,12
100,445,SourceMemShapeResp,4,101,14,100,1,NS,2,7,1,22,19,20,14,4,7,7,8,a,a,1,564,1,12
101,446,SourceMemShapeResp,4,102,15,101,1,NL,2,1,1,23,19,20,14,4,7,7,8,s,a,0,392,1,12
102,447,SourceMemShapeResp,4,103,16,102,1,NS,2,7,1,23,20,20,14,4,7,7,8,a,a,1,1228,1,12
103,448,SourceMemShapeResp,4,104,17,103,1,MS,2,15,1,23,20,20,15,4,7,7,8,a,a,1,544,1,12
104,449,SourceMemShapeResp,4,105,18,104,1,NS,2,5,1,23,21,20,15,4,7,7,8,s,a,0,412,1,12
105,450,SourceMemShapeResp,4,106,19,105,1,NS,1,1,1,23,21,20,15,5,7,7,8,s,0,0,448,0,12
106,451,SourceMemShapeResp,4,107,20,106,1,ML,1,1,4,23,21,20,15,5,7,7,9,a,0,0,461,0,12
107,452,SourceMemShapeResp,4,108,21,107,1,NL,1,1,2,23,21,20,15,5,8,7,9,a,0,0,1065,0,12
108,453,SourceMemShapeResp,4,109,22,108,1,NS,1,1,1,23,21,20,15,6,8,7,9,a,0,0,477,0,12
109,454,SourceMemShapeResp,4,110,23,109,1,NL,2,1,3,24,21,20,15,6,8,7,9,a,a,1,389,2,12
110,455,SourceMemShapeResp,4,111,24,110,1,NL,2,2,3,25,21,20,15,6,8,7,9,s,s,1,396,1,12
111,456,SourceMemShapeResp,4,112,25,111,1,ML,2,11,3,25,21,21,15,6,8,7,9,s,a,0,768,2,12
112,457,SourceMemShapeResp,4,113,26,112,1,ML,2,10,3,25,21,22,15,6,8,7,9,a,s,0,453,2,12
113,458,SourceMemShapeResp,4,114,27,113,1,MS,2,16,3,25,21,22,16,6,8,7,9,a,s,0,520,2,12
114,459,SourceMemShapeResp,4,115,28,114,1,NS,2,8,3,25,22,22,16,6,8,7,9,s,s,1,620,2,12
115,460,SourceMemShapeResp,4,116,29,115,1,MS,1,12,3,25,22,22,16,6,8,8,9,a,0,0,344,0,12
116,461,SourceMemShapeResp,4,117,30,116,1,ML,2,12,3,25,22,23,16,6,8,8,9,a,s,0,597,1,12
117,462,SourceMemShapeResp,4,118,31,117,1,MS,2,13,3,25,22,23,17,6,8,8,9,s,a,0,369,2,12
118,463,SourceMemShapeResp,4,119,32,118,1,MS,2,14,3,25,22,23,18,6,8,8,9,a,s,0,444,2,12
119,464,SourceMemShapeResp,4,120,33,119,1,NL,2,2,3,26,22,23,18,6,8,8,9,a,s,0,408,2,12
120,465,SourceMemShapeResp,4,121,34,120,1,NS,2,6,3,26,23,23,18,6,8,8,9,s,s,1,453,1,12
121,466,SourceMemShapeResp,4,122,35,121,1,NS,2,5,3,26,24,23,18,6,8,8,9,s,a,0,609,2,12
122,467,SourceMemShapeResp,4,123,36,122,1,NL,2,4,3,27,24,23,18,6,8,8,9,a,s,0,461,1,12
123,468,SourceMemShapeResp,4,124,37,123,1,MS,2,15,3,27,24,23,19,6,8,8,9,a,a,1,936,1,12
124,469,SourceMemShapeResp,4,125,38,124,1,MS,1,13,3,27,24,23,19,6,8,9,9,a,0,0,404,0,12
125,470,SourceMemShapeResp,4,126,39,125,1,MS,2,13,1,27,24,23,20,6,8,9,9,a,a,1,632,1,12
126,471,SourceMemShapeResp,4,127,40,126,1,ML,2,9,1,27,24,24,20,6,8,9,9,a,a,1,756,1,12
127,472,SourceMemShapeResp,4,128,41,127,1,MS,2,15,1,27,24,24,21,6,8,9,9,a,a,1,406,1,12
128,473,SourceMemShapeResp,4,129,42,128,1,ML,2,11,1,27,24,25,21,6,8,9,9,a,a,1,572,2,12
129,474,SourceMemShapeResp,4,130,43,129,1,NL,2,4,1,28,24,25,21,6,8,9,9,s,s,1,456,1,12
130,475,SourceMemShapeResp,4,131,44,130,1,NL,2,3,1,29,24,25,21,6,8,9,9,s,a,0,605,2,12
131,476,SourceMemShapeResp,4,132,45,131,1,MS,2,16,1,29,24,25,22,6,8,9,9,a,s,0,472,2,12
132,477,SourceMemShapeResp,4,133,46,132,1,MS,2,16,1,29,24,25,23,6,8,9,9,a,s,0,420,2,12
133,478,SourceMemShapeResp,4,134,47,133,1,NS,1,16,1,29,24,25,23,7,8,9,9,s,0,0,447,0,12
134,479,SourceMemShapeResp,4,135,48,134,1,MS,2,16,3,29,24,25,24,7,8,9,9,s,s,1,1020,2,12
135,480,SourceMemShapeResp,4,136,49,135,1,NL,2,2,3,30,24,25,24,7,8,9,9,a,s,0,649,1,12
136,481,SourceMemShapeResp,4,137,50,136,1,NS,2,5,3,30,25,25,24,7,8,9,9,s,a,0,586,2,12
137,482,SourceMemShapeResp,4,138,51,137,1,NL,2,4,3,31,25,25,24,7,8,9,9,a,s,0,528,2,12
138,483,SourceMemShapeResp,4,139,52,138,1,NS,2,8,3,31,26,25,24,7,8,9,9,a,s,0,1060,2,12
139,484,SourceMemShapeResp,4,140,53,139,1,MS,1,12,3,31,26,25,24,7,8,10,9,s,0,0,1424,0,12
140,485,SourceMemShapeResp,4,141,54,140,1,ML,2,12,4,31,26,26,24,7,8,10,9,a,s,0,501,1,12
141,486,SourceMemShapeResp,4,142,55,141,1,NS,2,7,4,31,27,26,24,7,8,10,9,s,a,0,688,1,12
142,487,SourceMemShapeResp,4,143,56,142,1,ML,1,15,4,31,27,26,24,7,8,10,10,a,0,0,468,0,12
143,488,SourceMemShapeResp,4,144,57,143,1,MS,2,15,2,31,27,26,25,7,8,10,10,s,a,0,520,1,12
144,489,SourceMemShapeResp,4,145,58,144,1,ML,2,11,2,31,27,27,25,7,8,10,10,a,a,1,437,2,12
145,490,SourceMemShapeResp,4,146,59,145,1,MS,2,14,2,31,27,27,26,7,8,10,10,a,s,0,785,1,12
146,491,SourceMemShapeResp,4,147,60,146,1,NL,1,15,2,31,27,27,26,7,9,10,10,s,0,0,484,0,12
147,492,SourceMemShapeResp,4,148,61,147,1,NS,1,15,1,31,27,27,26,8,9,10,10,a,0,0,784,0,12
148,493,SourceMemShapeResp,4,149,62,148,1,NS,1,15,1,31,27,27,26,9,9,10,10,s,0,0,476,0,12
149,494,SourceMemShapeResp,4,150,63,149,1,MS,2,15,2,31,27,27,27,9,9,10,10,a,a,1,497,2,12
150,495,SourceMemShapeResp,4,151,64,150,1,NS,2,6,2,31,28,27,27,9,9,10,10,s,s,1,461,1,12
151,496,SourceMemShapeResp,4,152,65,151,1,NL,1,13,2,31,28,27,27,9,10,10,10,a,0,0,760,0,12
152,497,SourceMemShapeResp,4,153,66,152,1,MS,2,13,3,31,28,27,28,9,10,10,10,a,a,1,532,2,12
153,498,SourceMemShapeResp,4,154,67,153,1,MS,2,14,3,31,28,27,29,9,10,10,10,a,s,0,577,2,12
154,499,SourceMemShapeResp,4,155,68,154,1,NL,2,4,3,32,28,27,29,9,10,10,10,s,s,1,373,1,12
155,500,SourceMemShapeResp,4,156,69,155,1,MS,2,15,3,32,28,27,30,9,10,10,10,a,a,1,440,2,12
156,501,SourceMemShapeResp,4,157,70,156,1,MS,1,10,3,32,28,27,30,9,10,11,10,s,0,0,396,0,12
157,502,SourceMemShapeResp,4,158,71,157,1,NL,1,10,2,32,28,27,30,9,11,11,10,s,0,0,424,0,12
158,503,SourceMemShapeResp,4,159,72,158,1,ML,2,10,4,32,28,28,30,9,11,11,10,a,s,0,445,2,12
159,504,SourceMemShapeResp,4,160,73,159,1,ML,2,12,4,32,28,29,30,9,11,11,10,a,s,0,743,1,12
160,505,SourceMemShapeResp,4,161,74,160,1,ML,1,11,4,32,28,29,30,9,11,11,11,a,0,0,1044,0,12
161,506,SourceMemShapeResp,4,162,75,161,1,ML,2,11,1,32,28,30,30,9,11,11,11,a,a,1,480,1,12
162,507,SourceMemShapeResp,4,163,76,162,1,ML,2,9,1,32,28,31,30,9,11,11,11,a,a,1,820,2,12
163,508,SourceMemShapeResp,4,164,77,163,1,NS,2,8,1,32,29,31,30,9,11,11,11,a,s,0,465,1,12
164,509,SourceMemShapeResp,4,165,78,164,1,MS,2,13,1,32,29,31,31,9,11,11,11,s,a,0,484,2,12
165,510,SourceMemShapeResp,4,166,79,165,1,NS,1,6,1,32,29,31,31,10,11,11,11,a,0,0,376,0,12
166,511,SourceMemShapeResp,4,167,80,166,1,NS,2,6,1,32,30,31,31,10,11,11,11,a,s,0,997,1,12
167,512,SourceMemShapeResp,4,168,81,167,1,ML,2,9,1,32,30,32,31,10,11,11,11,a,a,1,673,2,12
168,513,SourceMemShapeResp,4,169,82,168,1,MS,2,14,1,32,30,32,32,10,11,11,11,a,s,0,1085,2,12
169,514,SourceMemShapeResp,4,170,83,169,1,NS,2,8,1,32,31,32,32,10,11,11,11,a,s,0,432,2,12
170,515,SourceMemShapeResp,4,171,84,170,1,NS,2,8,1,32,32,32,32,10,11,11,11,a,s,0,476,2,12
171,516,SourceMemShapeResp,4,172,85,171,1,NS,1,,1,32,32,32,32,11,11,11,11,s,0,0,480,"0
Filler",12
0,346,SourceMemShapeResp,4,1,0,0,0,MS,2,14,,0,0,0,1,0,0,0,0,a,s,0,1348,2,13
1,347,SourceMemShapeRespITI,4,2,1,1,0,NL,2,4,1,1,0,0,1,0,0,0,0,a,s,0,1348,1,13
2,348,SourceMemShapeRespITI,4,3,2,2,0,NS,2,7,1,1,1,0,1,0,0,0,0,a,a,1,1348,1,13
3,349,SourceMemShapeRespITI,4,4,3,3,0,NS,2,7,1,1,2,0,1,0,0,0,0,s,a,0,1348,1,13
4,350,SourceMemShapeResp,4,5,4,4,0,NL,2,3,1,2,2,0,1,0,0,0,0,a,a,1,1087,1,13
5,351,SourceMemShapeResp,4,6,5,5,0,MS,2,13,1,2,2,0,2,0,0,0,0,a,a,1,1175,2,13
6,352,SourceMemShapeRespITI,4,7,6,6,0,NS,1,16,1,2,2,0,2,1,0,0,0,s,0,0,1175,0,13
7,353,SourceMemShapeRespITI,4,8,7,7,0,MS,2,16,2,2,2,0,3,1,0,0,0,s,s,1,1175,2,13
8,354,SourceMemShapeRespITI,4,9,8,8,0,NL,1,16,2,2,2,0,3,1,1,0,0,s,0,0,1175,0,13
9,355,SourceMemShapeResp,4,10,9,9,0,ML,1,16,4,2,2,0,3,1,1,0,1,a,0,0,1456,0,13
10,356,SourceMemShapeResp,4,11,10,10,0,NS,1,16,1,2,2,0,3,2,1,0,1,s,0,0,925,0,13
11,357,SourceMemShapeResp,4,12,11,11,0,MS,2,16,3,2,2,0,4,2,1,0,1,s,s,1,18,1,13
12,358,SourceMemShapeResp,4,13,12,12,0,NL,2,3,3,3,2,0,4,2,1,0,1,a,a,1,926,2,13
13,359,SourceMemShapeResp,4,14,13,13,0,NS,2,8,3,3,3,0,4,2,1,0,1,a,s,0,1339,1,13
14,360,SourceMemShapeResp,4,15,14,14,0,ML,2,11,3,3,3,1,4,2,1,0,1,a,a,1,920,2,13
15,361,SourceMemShapeResp,4,16,15,15,0,NL,2,4,3,4,3,1,4,2,1,0,1,a,s,0,1478,1,13
16,362,SourceMemShapeResp,4,17,16,16,0,NS,2,5,3,4,4,1,4,2,1,0,1,s,a,0,610,2,13
17,363,SourceMemShapeResp,4,18,17,17,0,MS,1,10,3,4,4,1,4,2,1,1,1,s,0,0,283,0,13
18,364,SourceMemShapeResp,4,19,18,18,0,ML,2,10,3,4,4,2,4,2,1,1,1,s,s,1,1004,1,13
19,365,SourceMemShapeRespITI,4,20,19,19,0,NL,2,1,3,5,4,2,4,2,1,1,1,a,a,1,1004,2,13
20,366,SourceMemShapeResp,4,21,20,20,0,NS,2,6,3,5,5,2,4,2,1,1,1,s,s,1,258,2,13
21,367,SourceMemShapeResp,4,22,21,21,0,MS,2,16,3,5,5,2,5,2,1,1,1,a,s,0,59,2,13
22,368,SourceMemShapeResp,4,23,22,22,0,NL,2,4,3,6,5,2,5,2,1,1,1,s,s,1,263,1,13
23,369,SourceMemShapeResp,4,24,23,23,0,MS,2,15,3,6,5,2,6,2,1,1,1,s,a,0,144,2,13
24,370,SourceMemShapeResp,4,25,24,24,0,NS,2,6,3,6,6,2,6,2,1,1,1,a,s,0,1247,1,13
25,371,SourceMemShapeResp,4,26,25,25,0,MS,2,15,3,6,6,2,7,2,1,1,1,s,a,0,355,2,13
26,372,SourceMemShapeRespITI,4,27,26,26,0,MS,2,14,3,6,6,2,8,2,1,1,1,s,s,1,355,1,13
27,373,SourceMemShapeResp,4,28,27,27,0,ML,2,11,3,6,6,3,8,2,1,1,1,s,a,0,268,1,13
28,374,SourceMemShapeResp,4,29,28,28,0,ML,2,11,3,6,6,4,8,2,1,1,1,a,a,1,800,1,13
29,375,SourceMemShapeResp,4,30,29,29,0,MS,1,13,3,6,6,4,8,2,1,2,1,s,0,0,588,0,13
30,376,SourceMemShapeResp,4,31,30,30,0,MS,2,13,3,6,6,4,9,2,1,2,1,s,a,0,32,1,13
31,377,SourceMemShapeResp,4,32,31,31,0,MS,2,13,3,6,6,4,10,2,1,2,1,s,a,0,1398,1,13
32,378,SourceMemShapeResp,4,33,32,32,0,NS,2,5,3,6,7,4,10,2,1,2,1,s,a,0,422,2,13
33,379,SourceMemShapeResp,4,34,33,33,0,ML,2,12,3,6,7,5,10,2,1,2,1,s,s,1,802,2,13
34,380,SourceMemShapeResp,4,35,34,34,0,MS,1,2,3,6,7,5,10,2,1,3,1,s,0,0,594,0,13
35,381,SourceMemShapeResp,4,36,35,35,0,NL,2,2,2,7,7,5,10,2,1,3,1,a,s,0,342,1,13
36,382,SourceMemShapeResp,4,37,36,36,0,ML,2,11,2,7,7,6,10,2,1,3,1,a,a,1,306,2,13
37,383,SourceMemShapeResp,4,38,37,37,0,NS,2,8,2,7,8,6,10,2,1,3,1,s,s,1,1240,1,13
38,384,SourceMemShapeResp,4,39,38,38,0,NL,1,11,2,7,8,6,10,2,2,3,1,s,0,0,1295,0,13
39,385,SourceMemShapeResp,4,40,39,39,0,ML,2,11,1,7,8,7,10,2,2,3,1,a,a,1,1046,1,13
