,Unnamed: 0,TypeOfResponse,Version,LogCounter,TrialCounter,MatrixCounter,RunCounter,Category,ObjectStimMatrix,StimSequence,NewStimMatrix,oldLLcounter,oldLScounter,oldNLcounter,oldNScounter,newLScounter,newLLcounter,newNScounter,newNLcounter,keyPressed,PressCorrect,Accuracy,RT,ResponseMatrix,subject
87,260,SourceMemColorResp,6,88,1,87,1,NS,2,8,3,14,19,16,17,1,10,5,6,a,s,0,583,1,4
88,261,SourceMemColorResp,6,89,2,88,1,NS,2,5,3,14,20,16,17,1,10,5,6,s,a,0,377,1,4
89,262,SourceMemColorResp,6,90,3,89,1,MS,1,14,3,14,20,16,17,1,10,6,6,s,0,0,313,0,4
90,263,SourceMemColorResp,6,91,4,90,1,ML,1,14,4,14,20,16,17,1,10,6,7,s,0,0,329,0,4
91,264,SourceMemColorResp,6,92,5,91,1,MS,1,14,3,14,20,16,17,1,10,7,7,s,0,0,186,0,4
92,265,SourceMemColorResp,6,93,6,92,1,MS,2,14,3,14,20,16,18,1,10,7,7,a,a,1,419,1,4
93,266,SourceMemColorResp,6,94,7,93,1,MS,2,14,3,14,20,16,19,1,10,7,7,s,a,0,764,1,4
94,267,SourceMemColorResp,6,95,8,94,1,NS,2,5,3,14,21,16,19,1,10,7,7,a,a,1,389,2,4
95,268,SourceMemColorResp,6,96,9,95,1,NL,2,3,3,15,21,16,19,1,10,7,7,s,s,1,534,2,4
96,269,SourceMemColorResp,6,97,10,96,1,MS,2,15,3,15,21,16,20,1,10,7,7,s,s,1,400,2,4
97,270,SourceMemColorResp,6,98,11,97,1,NS,2,7,3,15,22,16,20,1,10,7,7,a,s,0,671,2,4
98,271,SourceMemColorResp,6,99,12,98,1,MS,1,7,3,15,22,16,20,1,10,8,7,a,0,0,351,0,4
99,272,SourceMemColorResp,6,100,13,99,1,NS,2,7,3,15,23,16,20,1,10,8,7,a,s,0,152,1,4
100,273,SourceMemColorResp,6,101,14,100,1,ML,2,10,3,15,23,17,20,1,10,8,7,s,a,0,489,1,4
101,274,SourceMemColorResp,6,102,15,101,1,NL,2,2,3,16,23,17,20,1,10,8,7,s,a,0,386,2,4
102,275,SourceMemColorResp,6,103,16,102,1,ML,2,12,3,16,23,18,20,1,10,8,7,s,s,1,388,1,4
103,276,SourceMemColorResp,6,104,17,103,1,ML,2,10,3,16,23,19,20,1,10,8,7,a,a,1,475,1,4
104,277,SourceMemColorResp,6,105,18,104,1,MS,1,1,3,16,23,19,20,1,10,9,7,a,0,0,355,0,4
105,278,SourceMemColorResp,6,106,19,105,1,NL,1,1,2,16,23,19,20,1,11,9,7,s,0,0,211,0,4
106,279,SourceMemColorResp,6,107,20,106,1,NS,1,1,1,16,23,19,20,2,11,9,7,a,0,0,389,0,4
107,280,SourceMemColorResp,6,108,21,107,1,NS,1,1,1,16,23,19,20,3,11,9,7,s,0,0,564,0,4
108,281,SourceMemColorResp,6,109,22,108,1,NL,2,1,1,17,23,19,20,3,11,9,7,a,a,1,613,2,4
109,282,SourceMemColorResp,6,110,23,109,1,NS,1,12,1,17,23,19,20,4,11,9,7,a,0,0,662,0,4
110,283,SourceMemColorResp,6,111,24,110,1,ML,2,12,1,17,23,20,20,4,11,9,7,a,s,0,574,1,4
111,284,SourceMemColorResp,6,112,25,111,1,NL,2,2,1,18,23,20,20,4,11,9,7,a,a,1,615,1,4
112,285,SourceMemColorResp,6,113,26,112,1,ML,2,9,1,18,23,21,20,4,11,9,7,s,a,0,351,2,4
113,286,SourceMemColorResp,6,114,27,113,1,NL,2,4,1,19,23,21,20,4,11,9,7,a,s,0,320,2,4
114,287,SourceMemColorResp,6,115,28,114,1,ML,2,12,1,19,23,22,20,4,11,9,7,s,s,1,359,2,4
115,288,SourceMemColorResp,6,116,29,115,1,MS,2,15,1,19,23,22,21,4,11,9,7,s,s,1,358,2,4
116,289,SourceMemColorResp,6,117,30,116,1,MS,2,16,1,19,23,22,22,4,11,9,7,a,s,0,487,1,4
117,290,SourceMemColorResp,6,118,31,117,1,NL,2,1,1,20,23,22,22,4,11,9,7,a,a,1,568,1,4
118,291,SourceMemColorResp,6,119,32,118,1,NS,2,5,1,20,24,22,22,4,11,9,7,a,a,1,657,1,4
119,292,SourceMemColorResp,6,120,33,119,1,NS,2,5,1,20,25,22,22,4,11,9,7,a,a,1,362,2,4
120,293,SourceMemColorResp,6,121,34,120,1,NS,1,12,1,20,25,22,22,5,11,9,7,a,0,0,34,0,4
121,294,SourceMemColorResp,6,122,35,121,1,ML,2,12,1,20,25,23,22,5,11,9,7,s,s,1,730,2,4
122,295,SourceMemColorResp,6,123,36,122,1,NL,2,3,1,21,25,23,22,5,11,9,7,s,s,1,507,1,4
123,296,SourceMemColorResp,6,124,37,123,1,NL,2,1,1,22,25,23,22,5,11,9,7,a,a,1,386,2,4
124,297,SourceMemColorResp,6,125,38,124,1,ML,2,11,1,22,25,24,22,5,11,9,7,s,s,1,731,2,4
125,298,SourceMemColorResp,6,126,39,125,1,NS,1,15,1,22,25,24,22,6,11,9,7,s,0,0,363,0,4
126,299,SourceMemColorResp,6,127,40,126,1,MS,2,15,4,22,25,24,23,6,11,9,7,s,s,1,571,2,4
127,300,SourceMemColorResp,6,128,41,127,1,NL,2,3,4,23,25,24,23,6,11,9,7,a,s,0,909,2,4
128,301,SourceMemColorResp,6,129,42,128,1,NL,2,4,4,24,25,24,23,6,11,9,7,a,s,0,199,1,4
129,302,SourceMemColorResp,6,130,43,129,1,ML,1,10,4,24,25,24,23,6,11,9,8,a,0,0,472,0,4
130,303,SourceMemColorResp,6,131,44,130,1,ML,2,10,3,24,25,25,23,6,11,9,8,a,a,1,408,1,4
131,304,SourceMemColorResp,6,132,45,131,1,ML,2,10,3,24,25,26,23,6,11,9,8,a,a,1,263,1,4
132,305,SourceMemColorResp,6,133,46,132,1,NL,2,1,3,25,25,26,23,6,11,9,8,s,a,0,352,1,4
133,306,SourceMemColorResp,6,134,47,133,1,NS,2,6,3,25,26,26,23,6,11,9,8,s,a,0,326,2,4
134,307,SourceMemColorResp,6,135,48,134,1,ML,2,11,3,25,26,27,23,6,11,9,8,s,s,1,536,2,4
135,308,SourceMemColorResp,6,136,49,135,1,NS,2,8,3,25,27,27,23,6,11,9,8,s,s,1,401,1,4
136,309,SourceMemColorResp,6,137,50,136,1,MS,2,14,3,25,27,27,24,6,11,9,8,a,a,1,442,1,4
137,310,SourceMemColorResp,6,138,51,137,1,MS,2,13,3,25,27,27,25,6,11,9,8,s,a,0,113,1,4
138,311,SourceMemColorResp,6,139,52,138,1,NS,2,6,3,25,28,27,25,6,11,9,8,s,a,0,450,1,4
139,312,SourceMemColorResp,6,140,53,139,1,NL,2,2,3,26,28,27,25,6,11,9,8,a,a,1,131,2,4
140,313,SourceMemColorResp,6,141,54,140,1,NL,2,4,3,27,28,27,25,6,11,9,8,s,s,1,403,2,4
141,314,SourceMemColorResp,6,142,55,141,1,NL,2,3,3,28,28,27,25,6,11,9,8,a,s,0,917,2,4
142,315,SourceMemColorResp,6,143,56,142,1,ML,2,11,3,28,28,28,25,6,11,9,8,s,s,1,549,2,4
143,316,SourceMemColorResp,6,144,57,143,1,ML,2,11,3,28,28,29,25,6,11,9,8,a,s,0,492,1,4
144,317,SourceMemColorResp,6,145,58,144,1,NS,2,6,3,28,29,29,25,6,11,9,8,s,a,0,198,2,4
145,318,SourceMemColorResp,6,146,59,145,1,MS,2,16,3,28,29,29,26,6,11,9,8,s,s,1,343,1,4
146,319,SourceMemColorResp,6,147,60,146,1,MS,1,14,3,28,29,29,26,6,11,10,8,a,0,0,1510,0,4
147,320,SourceMemColorResp,6,148,61,147,1,MS,2,14,3,28,29,29,27,6,11,10,8,a,a,1,367,2,4
148,321,SourceMemColorResp,6,149,62,148,1,ML,2,12,3,28,29,30,27,6,11,10,8,a,s,0,576,1,4
149,322,SourceMemColorResp,6,150,63,149,1,NS,2,5,3,28,30,30,27,6,11,10,8,a,a,1,121,1,4
150,323,SourceMemColorRespITI,6,151,64,150,1,MS,1,2,3,28,30,30,27,6,11,11,8,s,0,0,121,0,4
151,324,SourceMemColorResp,6,152,65,151,1,ML,1,2,4,28,30,30,27,6,11,11,9,a,0,0,1106,0,4
152,325,SourceMemColorResp,6,153,66,152,1,NL,2,2,4,29,30,30,27,6,11,11,9,a,a,1,370,1,4
153,326,SourceMemColorResp,6,154,67,153,1,NL,2,2,4,30,30,30,27,6,11,11,9,s,a,0,324,1,4
154,327,SourceMemColorResp,6,155,68,154,1,NS,2,5,4,30,31,30,27,6,11,11,9,a,a,1,381,1,4
155,328,SourceMemColorResp,6,156,69,155,1,MS,2,13,4,30,31,30,28,6,11,11,9,s,a,0,333,1,4
156,329,SourceMemColorResp,6,157,70,156,1,ML,1,1,4,30,31,30,28,6,11,11,10,a,0,0,700,0,4
157,330,SourceMemColorResp,6,158,71,157,1,NS,1,1,1,30,31,30,28,7,11,11,10,s,0,0,302,0,4
158,331,SourceMemColorResp,6,159,72,158,1,NL,2,1,1,31,31,30,28,7,11,11,10,s,a,0,621,2,4
159,332,SourceMemColorResp,6,160,73,159,1,ML,2,11,1,31,31,31,28,7,11,11,10,a,s,0,685,1,4
160,333,SourceMemColorResp,6,161,74,160,1,MS,2,13,1,31,31,31,29,7,11,11,10,s,a,0,150,2,4
161,334,SourceMemColorResp,6,162,75,161,1,ML,2,11,1,31,31,32,29,7,11,11,10,a,s,0,166,2,4
162,335,SourceMemColorResp,6,163,76,162,1,NL,2,3,1,32,31,32,29,7,11,11,10,a,s,0,671,2,4
163,336,SourceMemColorResp,6,164,77,163,1,MS,2,16,1,32,31,32,30,7,11,11,10,s,s,1,743,2,4
164,337,SourceMemColorResp,6,165,78,164,1,NS,1,7,1,32,31,32,30,8,11,11,10,a,0,0,334,0,4
165,338,SourceMemColorResp,6,166,79,165,1,NS,2,7,1,32,32,32,30,8,11,11,10,s,s,1,606,1,4
166,339,SourceMemColorResp,6,167,80,166,1,MS,2,13,1,32,32,32,31,8,11,11,10,s,a,0,151,1,4
167,340,SourceMemColorResp,6,168,81,167,1,NS,1,14,1,32,32,32,31,9,11,11,10,s,0,0,352,0,4
168,341,SourceMemColorResp,6,169,82,168,1,ML,1,14,4,32,32,32,31,9,11,11,11,a,0,0,841,0,4
169,342,SourceMemColorResp,6,170,83,169,1,NS,1,14,1,32,32,32,31,10,11,11,11,a,0,0,1281,0,4
170,343,SourceMemColorResp,6,171,84,170,1,NS,1,14,1,32,32,32,31,11,11,11,11,a,0,0,26,0,4
171,344,SourceMemColorResp,6,172,85,171,1,MS,2,14,,32,32,32,32,11,11,11,11,s,a,0,787,"0
SourceMemShape",4
0,173,SourceMemColorResp,7,1,0,0,0,NS,2,6,,0,1,0,0,0,0,0,0,s,a,0,1739,2,5
1,174,SourceMemColorRespITI,7,2,1,1,0,NS,2,8,4,0,2,0,0,0,0,0,0,s,s,1,1739,1,5
2,175,SourceMemColorResp,7,3,2,2,0,NS,2,6,4,0,3,0,0,0,0,0,0,s,a,0,1043,2,5
3,176,SourceMemColorResp,7,4,3,3,0,ML,1,12,4,0,3,0,0,0,0,0,1,s,0,0,1069,0,5
4,177,SourceMemColorResp,7,5,4,4,0,ML,2,12,1,0,3,1,0,0,0,0,1,a,s,0,341,2,5
5,178,SourceMemColorResp,7,6,5,5,0,NS,1,12,1,0,3,1,0,1,0,0,1,a,0,0,452,0,5
6,179,SourceMemColorResp,7,7,6,6,0,NL,1,12,2,0,3,1,0,1,1,0,1,a,0,0,343,0,5
7,180,SourceMemColorResp,7,8,7,7,0,ML,2,12,4,0,3,2,0,1,1,0,1,a,s,0,500,1,5
8,181,SourceMemColorResp,7,9,8,8,0,MS,2,13,4,0,3,2,1,1,1,0,1,a,a,1,324,2,5
9,182,SourceMemColorResp,7,10,9,9,0,NS,2,7,4,0,4,2,1,1,1,0,1,s,s,1,591,1,5
10,183,SourceMemColorResp,7,11,10,10,0,MS,2,13,4,0,4,2,2,1,1,0,1,s,a,0,316,1,5
11,184,SourceMemColorResp,7,12,11,11,0,ML,2,9,4,0,4,3,2,1,1,0,1,a,a,1,342,1,5
12,185,SourceMemColorResp,7,13,12,12,0,MS,2,14,4,0,4,3,3,1,1,0,1,a,a,1,662,2,5
13,186,SourceMemColorResp,7,14,13,13,0,NL,2,3,4,1,4,3,3,1,1,0,1,s,s,1,1868,1,5
14,187,SourceMemColorResp,7,15,14,14,0,ML,1,14,4,1,4,3,3,1,1,0,2,s,0,0,294,0,5
15,188,SourceMemColorResp,7,16,15,15,0,MS,2,14,1,1,4,3,4,1,1,0,2,s,a,0,306,2,5
16,189,SourceMemColorResp,7,17,16,16,0,NL,2,3,1,2,4,3,4,1,1,0,2,a,s,0,515,2,5
17,190,SourceMemColorResp,7,18,17,17,0,MS,2,16,1,2,4,3,5,1,1,0,2,a,s,0,441,1,5
18,191,SourceMemColorResp,7,19,18,18,0,MS,2,13,1,2,4,3,6,1,1,0,2,s,a,0,301,2,5
19,192,SourceMemColorResp,7,20,19,19,0,ML,2,12,1,2,4,4,6,1,1,0,2,a,s,0,325,1,5
20,193,SourceMemColorResp,7,21,20,20,0,NS,2,5,1,2,5,4,6,1,1,0,2,s,a,0,816,1,5
21,194,SourceMemColorResp,7,22,21,21,0,NL,2,1,1,3,5,4,6,1,1,0,2,a,a,1,300,1,5
22,195,SourceMemColorResp,7,23,22,22,0,NS,1,14,1,3,5,4,6,2,1,0,2,s,0,0,283,0,5
23,196,SourceMemColorResp,7,24,23,23,0,MS,2,14,2,3,5,4,7,2,1,0,2,a,a,1,606,1,5
24,197,SourceMemColorResp,7,25,24,24,0,NL,2,2,2,4,5,4,7,2,1,0,2,s,a,0,354,1,5
25,198,SourceMemColorResp,7,26,25,25,0,NL,1,1,2,4,5,4,7,2,2,0,2,s,0,0,311,0,5
26,199,SourceMemColorResp,7,27,26,26,0,NS,1,1,1,4,5,4,7,3,2,0,2,a,0,0,284,0,5
27,200,SourceMemColorResp,7,28,27,27,0,ML,1,1,4,4,5,4,7,3,2,0,3,a,0,0,1004,0,5
28,201,SourceMemColorResp,7,29,28,28,0,NL,1,1,2,4,5,4,7,3,3,0,3,s,0,0,306,0,5
29,202,SourceMemColorResp,7,30,29,29,0,NL,2,1,1,5,5,4,7,3,3,0,3,a,a,1,327,1,5
30,203,SourceMemColorResp,7,31,30,30,0,NS,2,6,1,5,6,4,7,3,3,0,3,s,a,0,450,1,5
31,204,SourceMemColorResp,7,32,31,31,0,NS,1,1,1,5,6,4,7,4,3,0,3,s,0,0,334,0,5
32,205,SourceMemColorResp,7,33,32,32,0,NL,2,1,3,6,6,4,7,4,3,0,3,a,a,1,307,2,5
33,206,SourceMemColorResp,7,34,33,33,0,MS,2,15,3,6,6,4,8,4,3,0,3,s,s,1,331,2,5
34,207,SourceMemColorResp,7,35,34,34,0,MS,1,3,3,6,6,4,8,4,3,1,3,a,0,0,253,0,5
35,208,SourceMemColorResp,7,36,35,35,0,NL,2,3,4,7,6,4,8,4,3,1,3,a,s,0,219,2,5
36,209,SourceMemColorResp,7,37,36,36,0,ML,1,12,4,7,6,4,8,4,3,1,4,a,0,0,269,0,5
37,210,SourceMemColorResp,7,38,37,37,0,ML,2,12,4,7,6,5,8,4,3,1,4,a,s,0,1240,1,5
38,211,SourceMemColorResp,7,39,38,38,0,NS,2,6,4,7,7,5,8,4,3,1,4,a,a,1,875,2,5
39,212,SourceMemColorResp,7,40,39,39,0,ML,2,11,4,7,7,6,8,4,3,1,4,a,s,0,315,1,5
40,213,SourceMemColorResp,7,41,40,40,0,MS,2,14,4,7,7,6,9,4,3,1,4,a,a,1,210,1,5
41,214,SourceMemColorResp,7,42,41,41,0,NL,2,2,4,8,7,6,9,4,3,1,4,s,a,0,390,1,5
42,215,SourceMemColorResp,7,43,42,42,0,NS,2,5,4,8,8,6,9,4,3,1,4,a,a,1,304,2,5
43,216,SourceMemColorResp,7,44,43,43,0,ML,2,12,4,8,8,7,9,4,3,1,4,a,s,0,293,2,5
44,217,SourceMemColorResp,7,45,44,44,0,ML,1,12,4,8,8,7,9,4,3,1,5,s,0,0,385,0,5
45,218,SourceMemColorResp,7,46,45,45,0,MS,1,12,3,8,8,7,9,4,3,2,5,s,0,0,322,0,5
46,219,SourceMemColorResp,7,47,46,46,0,ML,2,12,1,8,8,8,9,4,3,2,5,s,s,1,386,2,5
47,220,SourceMemColorResp,7,48,47,47,0,NL,2,4,1,9,8,8,9,4,3,2,5,a,s,0,285,1,5
48,221,SourceMemColorResp,7,49,48,48,0,ML,2,9,1,9,8,9,9,4,3,2,5,a,a,1,253,1,5
49,222,SourceMemColorResp,7,50,49,49,0,NS,1,6,1,9,8,9,9,5,3,2,5,a,0,0,360,0,5
50,223,SourceMemColorResp,7,51,50,50,0,NS,2,6,3,9,9,9,9,5,3,2,5,a,a,1,212,1,5
51,224,SourceMemColorResp,7,52,51,51,0,MS,1,10,3,9,9,9,9,5,3,3,5,s,0,0,105,0,5
52,225,SourceMemColorResp,7,53,52,52,0,ML,2,10,1,9,9,10,9,5,3,3,5,a,a,1,259,2,5
53,226,SourceMemColorResp,7,54,53,53,0,NS,1,7,1,9,9,10,9,6,3,3,5,s,0,0,341,0,5
54,227,SourceMemColorResp,7,55,54,54,0,NS,2,7,1,9,10,10,9,6,3,3,5,s,s,1,1031,2,5
55,228,SourceMemColorResp,7,56,55,55,0,NS,2,7,1,9,11,10,9,6,3,3,5,a,s,0,394,1,5
56,229,SourceMemColorResp,7,57,56,56,0,NS,2,5,1,9,12,10,9,6,3,3,5,s,a,0,254,1,5
57,230,SourceMemColorResp,7,58,57,57,0,NS,2,5,1,9,13,10,9,6,3,3,5,s,a,0,337,2,5
58,231,SourceMemColorResp,7,59,58,58,0,NS,2,8,1,9,14,10,9,6,3,3,5,s,s,1,382,2,5
59,232,SourceMemColorResp,7,60,59,59,0,NL,2,3,1,10,14,10,9,6,3,3,5,a,s,0,376,2,5
60,233,SourceMemColorResp,7,61,60,60,0,MS,2,15,1,10,14,10,10,6,3,3,5,a,s,0,311,1,5
61,234,SourceMemColorResp,7,62,61,61,0,NL,2,1,1,11,14,10,10,6,3,3,5,s,a,0,390,2,5
62,235,SourceMemColorResp,7,63,62,62,0,NS,1,16,1,11,14,10,10,7,3,3,5,a,0,0,290,0,5
63,236,SourceMemColorResp,7,64,63,63,0,MS,2,16,3,11,14,10,11,7,3,3,5,a,s,0,291,1,5
64,237,SourceMemColorResp,7,65,64,64,0,MS,2,13,3,11,14,10,12,7,3,3,5,s,a,0,458,1,5
65,238,SourceMemColorResp,7,66,65,65,0,ML,2,10,3,11,14,11,12,7,3,3,5,s,a,0,94,1,5
66,239,SourceMemColorResp,7,67,66,66,0,NS,2,5,3,11,15,11,12,7,3,3,5,s,a,0,715,1,5
67,240,SourceMemColorResp,7,68,67,67,0,NL,2,1,3,12,15,11,12,7,3,3,5,s,a,0,59,1,5
68,241,SourceMemColorResp,7,69,68,68,0,NS,2,5,3,12,16,11,12,7,3,3,5,s,a,0,541,1,5
69,242,SourceMemColorResp,7,70,69,69,0,NL,2,1,3,13,16,11,12,7,3,3,5,a,a,1,875,2,5
70,243,SourceMemColorResp,7,71,70,70,0,NS,2,7,3,13,17,11,12,7,3,3,5,a,s,0,889,1,5
71,244,SourceMemColorResp,7,72,71,71,0,ML,2,10,3,13,17,12,12,7,3,3,5,a,a,1,502,2,5
72,245,SourceMemColorResp,7,73,72,72,0,NS,2,8,3,13,18,12,12,7,3,3,5,a,s,0,340,1,5
73,246,SourceMemColorResp,7,74,73,73,0,MS,2,14,3,13,18,12,13,7,3,3,5,s,a,0,484,1,5
74,247,SourceMemColorResp,7,75,74,74,0,MS,1,1,3,13,18,12,13,7,3,4,5,s,0,0,314,0,5
75,248,SourceMemColorResp,7,76,75,75,0,NL,2,1,4,14,18,12,13,7,3,4,5,s,a,0,336,2,5
76,249,SourceMemColorResp,7,77,76,76,0,NL,2,4,4,15,18,12,13,7,3,4,5,a,s,0,42,1,5
77,250,SourceMemColorResp,7,78,77,77,0,ML,1,14,4,15,18,12,13,7,3,4,6,s,0,0,366,0,5
78,251,SourceMemColorResp,7,79,78,78,0,MS,2,14,4,15,18,12,14,7,3,4,6,s,a,0,681,2,5
79,252,SourceMemColorResp,7,80,79,79,0,ML,1,7,4,15,18,12,14,7,3,4,7,s,0,0,329,0,5
80,253,SourceMemColorResp,7,81,80,80,0,NS,2,7,2,15,19,12,14,7,3,4,7,s,s,1,331,2,5
81,254,SourceMemColorResp,7,82,81,81,0,NL,1,11,2,15,19,12,14,7,4,4,7,s,0,0,557,0,5
82,255,SourceMemColorResp,7,83,82,82,0,ML,2,11,2,15,19,13,14,7,4,4,7,a,s,0,295,2,5
83,256,SourceMemColorResp,7,84,83,83,0,NS,2,7,2,15,20,13,14,7,4,4,7,a,s,0,316,1,5
84,257,SourceMemColorResp,7,85,84,84,0,ML,2,9,2,15,20,14,14,7,4,4,7,a,a,1,548,1,5
85,258,SourceMemColorResp,7,86,85,85,0,ML,2,9,2,15,20,15,14,7,4,4,7,a,a,1,339,2,5
86,259,SourceMemColorResp,7,87,0,86,1,NL,1,11,2,15,20,15,14,7,5,4,7,a,0,0,619,0,5
87,260,SourceMemColorResp,7,88,1,87,1,ML,2,11,1,15,20,16,14,7,5,4,7,a,s,0,348,1,5
88,261,SourceMemColorResp,7,89,2,88,1,NS,1,14,1,15,20,16,14,8,5,4,7,a,0,0,319,0,5
89,262,SourceMemColorResp,7,90,3,89,1,MS,2,14,2,15,20,16,15,8,5,4,7,s,a,0,363,2,5
90,263,SourceMemColorResp,7,91,4,90,1,NL,2,4,2,16,20,16,15,8,5,4,7,s,s,1,366,1,5
91,264,SourceMemColorResp,7,92,5,91,1,ML,2,9,2,16,20,17,15,8,5,4,7,s,a,0,321,2,5
92,265,SourceMemColorResp,7,93,6,92,1,NL,2,3,2,17,20,17,15,8,5,4,7,s,s,1,308,2,5
93,266,SourceMemColorResp,7,94,7,93,1,NS,2,8,2,17,21,17,15,8,5,4,7,a,s,0,379,2,5
94,267,SourceMemColorResp,7,95,8,94,1,NL,1,4,2,17,21,17,15,8,6,4,7,s,0,0,158,0,5
95,268,SourceMemColorResp,7,96,9,95,1,NL,2,4,4,18,21,17,15,8,6,4,7,a,s,0,351,1,5
96,269,SourceMemColorResp,7,97,10,96,1,ML,1,2,4,18,21,17,15,8,6,4,8,s,0,0,244,0,5
97,270,SourceMemColorResp,7,98,11,97,1,MS,1,2,3,18,21,17,15,8,6,5,8,s,0,0,463,0,5
98,271,SourceMemColorResp,7,99,12,98,1,NL,2,2,1,19,21,17,15,8,6,5,8,a,a,1,344,2,5
99,272,SourceMemColorResp,7,100,13,99,1,MS,2,16,1,19,21,17,16,8,6,5,8,s,s,1,346,2,5
100,273,SourceMemColorResp,7,101,14,100,1,ML,2,12,1,19,21,18,16,8,6,5,8,s,s,1,374,2,5
101,274,SourceMemColorResp,7,102,15,101,1,NS,2,8,1,19,22,18,16,8,6,5,8,s,s,1,284,2,5
102,275,SourceMemColorResp,7,103,16,102,1,NS,2,8,1,19,23,18,16,8,6,5,8,s,s,1,324,2,5
103,276,SourceMemColorResp,7,104,17,103,1,NL,2,4,1,20,23,18,16,8,6,5,8,a,s,0,327,2,5
104,277,SourceMemColorResp,7,105,18,104,1,NL,2,3,1,21,23,18,16,8,6,5,8,a,s,0,375,1,5
105,278,SourceMemColorResp,7,106,19,105,1,ML,2,10,1,21,23,19,16,8,6,5,8,s,a,0,313,1,5
106,279,SourceMemColorResp,7,107,20,106,1,ML,2,10,1,21,23,20,16,8,6,5,8,s,a,0,564,2,5
107,280,SourceMemColorResp,7,108,21,107,1,MS,2,15,1,21,23,20,17,8,6,5,8,a,s,0,271,1,5
108,281,SourceMemColorResp,7,109,22,108,1,NL,2,2,1,22,23,20,17,8,6,5,8,a,a,1,415,1,5
109,282,SourceMemColorResp,7,110,23,109,1,NL,2,2,1,23,23,20,17,8,6,5,8,s,a,0,410,2,5
110,283,SourceMemColorResp,7,111,24,110,1,NS,1,16,1,23,23,20,17,9,6,5,8,a,0,0,374,0,5
111,284,SourceMemColorResp,7,112,25,111,1,MS,2,16,2,23,23,20,18,9,6,5,8,a,s,0,286,2,5
112,285,SourceMemColorResp,7,113,26,112,1,NL,1,4,2,23,23,20,18,9,7,5,8,a,0,0,489,0,5
113,286,SourceMemColorResp,7,114,27,113,1,NL,2,4,3,24,23,20,18,9,7,5,8,s,s,1,672,1,5
114,287,SourceMemColorResp,7,115,28,114,1,NL,2,2,3,25,23,20,18,9,7,5,8,s,a,0,421,2,5
115,288,SourceMemColorResp,7,116,29,115,1,NS,2,7,3,25,24,20,18,9,7,5,8,a,s,0,535,2,5
116,289,SourceMemColorResp,7,117,30,116,1,ML,2,11,3,25,24,21,18,9,7,5,8,s,s,1,318,1,5
117,290,SourceMemColorResp,7,118,31,117,1,NS,2,6,3,25,25,21,18,9,7,5,8,a,a,1,306,2,5
118,291,SourceMemColorResp,7,119,32,118,1,NS,2,8,3,25,26,21,18,9,7,5,8,s,s,1,483,1,5
119,292,SourceMemColorResp,7,120,33,119,1,MS,2,13,3,25,26,21,19,9,7,5,8,s,a,0,309,2,5
120,293,SourceMemColorResp,7,121,34,120,1,MS,2,16,3,25,26,21,20,9,7,5,8,s,s,1,377,1,5
121,294,SourceMemColorResp,7,122,35,121,1,MS,1,6,3,25,26,21,20,9,7,6,8,s,0,0,351,0,5
122,295,SourceMemColorResp,7,123,36,122,1,NL,1,6,2,25,26,21,20,9,8,6,8,a,0,0,323,0,5
123,296,SourceMemColorResp,7,124,37,123,1,MS,1,6,3,25,26,21,20,9,8,7,8,s,0,0,389,0,5
124,297,SourceMemColorResp,7,125,38,124,1,NS,2,6,2,25,27,21,20,9,8,7,8,a,a,1,278,1,5
125,298,SourceMemColorResp,7,126,39,125,1,NS,2,6,2,25,28,21,20,9,8,7,8,s,a,0,963,2,5
126,299,SourceMemColorResp,7,127,40,126,1,MS,2,15,2,25,28,21,21,9,8,7,8,s,s,1,319,2,5
127,300,SourceMemColorResp,7,128,41,127,1,NL,2,3,2,26,28,21,21,9,8,7,8,s,s,1,467,1,5
128,301,SourceMemColorResp,7,129,42,128,1,MS,2,14,2,26,28,21,22,9,8,7,8,s,a,0,856,2,5
129,302,SourceMemColorResp,7,130,43,129,1,ML,2,11,2,26,28,22,22,9,8,7,8,a,s,0,459,2,5
130,303,SourceMemColorResp,7,131,44,130,1,NL,2,4,2,27,28,22,22,9,8,7,8,a,s,0,562,1,5
131,304,SourceMemColorResp,7,132,45,131,1,ML,2,10,2,27,28,23,22,9,8,7,8,a,a,1,330,2,5
132,305,SourceMemColorResp,7,133,46,132,1,MS,2,15,2,27,28,23,23,9,8,7,8,s,s,1,558,1,5
133,306,SourceMemColorResp,7,134,47,133,1,NL,1,2,2,27,28,23,23,9,9,7,8,a,0,0,697,0,5
134,307,SourceMemColorResp,7,135,48,134,1,MS,1,2,3,27,28,23,23,9,9,8,8,a,0,0,354,0,5
135,308,SourceMemColorResp,7,136,49,135,1,NL,2,2,3,28,28,23,23,9,9,8,8,s,a,0,311,1,5
136,309,SourceMemColorResp,7,137,50,136,1,MS,2,13,3,28,28,23,24,9,9,8,8,a,a,1,475,1,5
137,310,SourceMemColorResp,7,138,51,137,1,NS,2,5,3,28,29,23,24,9,9,8,8,a,a,1,415,2,5
138,311,SourceMemColorResp,7,139,52,138,1,ML,2,11,3,28,29,24,24,9,9,8,8,s,s,1,573,2,5
139,312,SourceMemColorResp,7,140,53,139,1,NL,2,4,3,29,29,24,24,9,9,8,8,s,s,1,322,2,5
140,313,SourceMemColorResp,7,141,54,140,1,MS,2,15,3,29,29,24,25,9,9,8,8,a,s,0,316,2,5
