,Unnamed: 0,TypeOfResponse,LogCounter,TrialCounter,MatrixCounter,RunCounter,ProcedurePreseted,FaceStimMatrix,TrialType,PressCorrect,ResponseMatrix,keyPressed,Accuracy,RT,FeedbackType,PracticeACCCount,ACCCount,subject
34,551,FillerResp,35,34,34,0,2,3,1,c,2,z,0,649,0,18,1,14
35,552,FillerResp,36,35,35,0,2,2,2,z,1,z,1,687,0,18,2,14
36,553,FillerResp,37,36,36,0,2,2,2,z,1,z,1,730,0,18,3,14
37,554,FillerResp,38,37,37,0,1,4,1,z,1,z,1,829,0,18,4,14
38,555,FillerResp,39,38,38,0,2,4,1,z,1,z,1,825,0,18,5,14
39,556,FillerResp,40,39,39,0,2,1,2,c,2,c,1,800,0,18,6,14
40,557,FillerResp,41,40,40,0,2,4,2,z,1,z,1,959,0,18,7,14
41,558,FillerResp,42,41,41,0,1,3,1,z,1,z,1,986,0,18,8,14
42,559,FillerResp,43,42,42,0,1,3,2,z,1,z,1,800,0,18,9,14
43,560,FillerResp,44,43,43,0,2,4,1,z,1,z,1,687,0,18,10,14
44,561,FillerResp,45,44,44,0,1,1,1,c,2,c,1,787,0,18,11,14
45,562,FillerResp,46,45,45,0,2,2,1,z,1,c,0,779,0,18,11,14
46,563,FillerRespITI,47,46,46,0,1,2,1,c,2,0,0,779,0,18,11,14
47,564,FillerResp,48,47,47,0,1,1,2,c,2,c,1,816,0,18,12,14
48,565,FillerRespITI,49,48,48,0,2,3,1,c,2,0,0,816,0,18,12,14
49,566,FillerResp,50,49,49,0,2,2,2,z,1,z,1,677,0,18,13,14
50,567,FillerResp,51,50,50,0,2,4,2,z,1,z,1,810,0,18,14,14
51,568,FillerResp,52,51,51,0,1,4,1,z,1,z,1,781,0,18,15,14
52,569,FillerResp,53,52,52,0,2,1,1,c,2,c,1,877,0,18,16,14
53,570,FillerRespITI,54,53,53,0,2,2,2,z,1,0,0,877,0,18,16,14
54,571,FillerResp,55,54,54,0,2,3,2,c,2,c,1,922,0,18,17,14
55,572,FillerResp,56,55,55,0,2,1,2,c,2,c,1,727,0,18,18,14
56,573,FillerResp,57,56,56,0,1,2,1,c,2,c,1,948,0,18,19,14
57,574,FillerResp,58,57,57,0,2,4,1,z,1,z,1,910,0,18,20,14
58,575,FillerRespITI,59,58,58,0,1,3,1,z,1,0,0,910,0,18,20,14
59,576,FillerResp,60,59,59,0,2,1,1,c,2,c,1,753,0,18,21,14
60,577,FillerRespITI,61,60,60,0,2,3,2,c,2,c,0,1014,1,18,21,14
61,578,FillerResp,62,61,61,0,1,2,1,c,2,z,0,903,0,18,21,14
62,579,FillerResp,63,62,62,0,1,1,2,c,2,c,1,821,0,18,22,14
63,580,FillerRespITI,64,63,63,0,2,4,1,z,1,0,0,821,0,18,22,14
64,581,FillerResp,65,64,64,0,1,2,1,c,2,c,1,734,0,18,23,14
65,582,FillerResp,66,65,65,0,2,2,1,z,1,c,0,661,0,18,23,14
66,583,FillerResp,67,66,66,0,2,1,2,c,2,c,1,724,0,18,24,14
67,584,FillerResp,68,67,67,0,2,4,2,z,1,z,1,771,0,18,25,14
68,585,FillerResp,69,68,68,0,1,3,1,z,1,z,1,640,0,18,26,14
69,586,FillerResp,70,69,69,0,1,3,2,z,1,z,1,822,0,18,27,14
70,587,FillerResp,71,70,70,0,2,4,1,z,1,z,1,844,0,18,28,14
71,588,FillerRespITI,72,71,71,0,2,1,2,c,2,0,0,844,0,18,28,14
72,589,FillerResp,73,72,72,0,2,1,2,c,2,c,1,802,0,18,29,14
73,590,FillerResp,74,73,73,0,2,2,2,z,1,z,1,699,0,18,30,14
74,591,FillerResp,75,74,74,0,2,4,2,z,1,z,1,864,0,18,31,14
75,592,FillerResp,76,75,75,0,2,3,2,c,2,z,0,744,0,18,31,14
76,593,FillerResp,77,76,76,0,2,2,2,z,1,z,1,704,0,18,32,14
77,594,FillerResp,78,77,77,0,2,4,2,z,1,z,1,772,0,18,33,14
78,595,FillerResp,79,78,78,0,1,1,1,c,2,c,1,599,0,18,34,14
79,596,FillerResp,80,79,79,0,1,3,2,z,1,z,1,892,0,18,35,14
80,597,FillerRespITI,81,80,80,0,2,3,1,c,2,0,0,892,0,18,35,14
81,598,FillerResp,82,81,81,0,2,4,2,z,1,z,1,890,0,18,36,14
82,599,FillerResp,83,82,82,0,2,4,2,z,1,z,1,481,0,18,37,14
83,600,FillerResp,84,83,83,0,1,1,1,c,2,c,1,755,0,18,38,14
84,601,FillerResp,85,84,84,0,1,2,2,c,2,c,1,694,0,18,39,14
85,602,FillerResp,86,85,85,0,2,2,1,z,1,z,1,808,0,18,40,14
86,603,FillerResp,87,86,86,0,2,3,2,c,2,c,1,829,0,18,41,14
87,604,FillerResp,88,87,87,0,2,1,2,c,2,c,1,682,0,18,42,14
88,605,FillerResp,89,88,88,0,1,3,1,z,1,z,1,841,0,18,43,14
89,606,FillerResp,90,89,89,0,1,2,2,c,2,c,1,932,0,18,44,14
90,607,FillerResp,91,90,90,0,1,4,2,z,1,z,1,828,0,18,45,14
91,608,FillerResp,92,91,91,0,2,2,1,z,1,z,1,899,0,18,46,14
92,609,FillerResp,93,92,92,0,2,1,2,c,2,c,1,712,0,18,47,14
93,610,FillerResp,94,93,93,0,1,1,1,c,2,c,1,784,0,18,48,14
94,611,FillerResp,95,94,94,0,2,4,1,z,1,z,1,712,0,18,49,14
95,612,FillerResp,96,95,95,0,2,3,2,c,2,c,1,873,0,18,50,14
96,613,FillerResp,97,96,96,0,1,4,1,z,1,z,1,801,0,18,51,14
97,614,FillerResp,98,97,97,0,2,3,1,c,2,c,1,802,0,18,52,14
98,615,FillerResp,99,98,98,0,2,1,2,c,2,c,1,751,0,18,53,14
99,616,FillerResp,100,99,99,0,2,1,2,c,2,c,1,611,0,18,54,14
100,617,FillerResp,101,100,100,0,1,4,1,z,1,z,1,710,0,18,55,14
101,618,FillerResp,102,101,101,0,2,2,1,z,1,c,0,780,0,18,55,14
102,619,FillerResp,103,102,102,0,1,3,1,z,1,z,1,922,0,18,56,14
103,620,FillerResp,104,103,103,0,2,2,1,z,1,c,0,775,0,18,56,14
104,621,FillerResp,105,104,104,0,2,3,2,c,2,c,1,963,0,18,57,14
105,622,FillerResp,106,105,105,0,2,1,2,c,2,c,1,901,0,18,58,14
106,623,FillerRespITI,107,106,106,0,1,1,1,c,2,0,0,901,0,18,58,14
107,624,FillerResp,108,107,107,0,2,2,1,z,1,z,1,944,0,18,59,14
108,625,FillerResp,109,108,108,0,2,4,2,z,1,z,1,757,0,18,60,14
109,626,FillerResp,110,109,109,0,2,3,2,c,2,c,1,765,0,18,61,14
110,627,FillerResp,111,110,110,0,1,2,1,c,2,c,1,663,0,18,62,14
111,628,FillerRespITI,112,111,111,0,1,4,2,z,1,0,0,663,0,18,62,14
112,629,FillerResp,113,112,112,0,1,3,2,z,1,z,1,708,0,18,63,14
113,630,FillerRespITI,114,113,113,0,2,4,1,z,1,0,0,708,0,18,63,14
114,631,FillerResp,115,114,114,0,1,2,1,c,2,c,1,769,0,18,64,14
115,632,FillerRespITI,116,115,115,0,2,4,1,z,1,0,0,769,0,18,64,14
116,633,FillerResp,117,116,116,0,2,1,2,c,2,c,1,909,0,18,65,14
117,634,FillerResp,118,117,117,0,2,3,2,c,2,c,1,701,0,18,66,14
118,635,FillerResp,119,118,118,0,2,1,2,c,2,c,1,584,0,18,67,14
119,636,FillerResp,120,119,119,0,2,2,2,z,1,z,1,772,0,18,68,14
0,517,FillerResp,1,0,0,0,1,4,0,z,1,z,1,759,0,1,0,15
1,518,FillerRespITI,2,1,1,0,1,3,0,z,1,0,0,759,0,1,0,15
2,519,FillerResp,3,2,2,0,1,4,0,z,1,z,1,532,0,2,0,15
3,520,FillerResp,4,3,3,0,1,2,0,c,2,z,0,558,0,2,0,15
4,521,FillerResp,5,4,4,0,1,3,0,z,1,z,1,611,0,3,0,15
5,522,FillerRespITI,6,5,5,0,1,1,0,c,2,x,0,611,0,3,0,15
6,523,FillerResp,7,6,6,0,1,1,0,c,2,z,0,755,0,3,0,15
7,524,FillerResp,8,7,7,0,1,2,0,c,2,z,0,658,0,3,0,15
8,525,FillerResp,9,8,8,0,1,2,0,c,2,z,0,626,0,3,0,15
9,526,FillerResp,10,9,9,0,2,4,0,z,1,c,0,645,0,3,0,15
10,527,FillerResp,11,10,10,0,2,4,0,z,1,c,0,739,0,3,0,15
11,528,FillerResp,12,11,11,0,2,2,0,z,1,c,0,768,0,3,0,15
12,529,FillerRespITI,13,12,12,0,2,1,0,c,2,0,0,768,0,3,0,15
13,530,FillerResp,14,13,13,0,2,3,0,c,2,z,0,816,0,3,0,15
14,531,FillerResp,15,14,14,0,2,1,0,c,2,z,0,605,0,3,0,15
15,532,FillerResp,16,15,15,0,2,3,0,c,2,z,0,640,0,3,0,15
16,533,FillerResp,17,16,16,0,2,1,0,c,2,z,0,571,0,3,0,15
17,534,FillerResp,18,17,17,0,2,4,0,z,1,z,1,888,0,4,0,15
18,535,FillerResp,19,18,18,0,1,2,0,c,2,c,1,987,0,5,0,15
19,536,FillerResp,20,19,19,0,2,3,0,c,2,z,0,745,0,5,0,15
20,537,FillerResp,21,20,20,0,1,2,0,c,2,c,1,649,0,6,0,15
21,538,FillerResp,22,21,21,0,2,1,0,c,2,c,1,769,0,7,0,15
22,539,FillerResp,23,22,22,0,1,4,0,z,1,z,1,590,0,8,0,15
23,540,FillerResp,24,23,23,0,2,3,0,c,2,c,1,469,0,9,0,15
24,541,FillerResp,25,24,24,0,1,1,0,c,2,z,0,690,0,9,0,15
25,542,FillerResp,26,25,25,0,2,3,0,c,2,c,1,714,0,10,0,15
26,543,FillerResp,27,26,26,0,1,1,0,c,2,z,0,389,0,10,0,15
27,544,FillerResp,28,27,27,0,2,2,0,z,1,c,0,673,0,10,0,15
28,545,FillerRespITI,29,28,28,0,1,2,1,c,2,0,0,673,0,10,0,15
29,546,FillerResp,30,29,29,0,1,3,2,z,1,c,0,820,0,10,0,15
30,547,FillerRespITI,31,30,30,0,2,4,1,z,1,0,0,820,0,10,0,15
31,548,FillerRespITI,32,31,31,0,1,4,1,z,1,0,0,820,0,10,0,15
32,549,FillerResp,33,32,32,0,1,2,2,c,2,z,0,688,0,10,0,15
33,550,FillerResp,34,33,33,0,1,1,2,c,2,c,1,940,0,10,1,15
34,551,FillerResp,35,34,34,0,2,2,1,z,1,c,0,935,0,10,1,15
35,552,FillerResp,36,35,35,0,1,4,1,z,1,z,1,960,0,10,2,15
36,553,FillerResp,37,36,36,0,1,3,2,z,1,c,0,957,0,10,2,15
37,554,FillerResp,38,37,37,0,1,1,2,c,2,c,1,927,0,10,3,15
38,555,FillerResp,39,38,38,0,1,3,2,z,1,z,1,798,0,10,4,15
39,556,FillerResp,40,39,39,0,1,4,2,z,1,z,1,578,0,10,5,15
40,557,FillerRespITI,41,40,40,0,2,2,1,z,1,0,0,578,0,10,5,15
41,558,FillerResp,42,41,41,0,1,3,1,z,1,z,1,816,0,10,6,15
42,559,FillerRespITI,43,42,42,0,2,4,1,z,1,0,0,816,0,10,6,15
43,560,FillerResp,44,43,43,0,2,1,2,c,2,c,1,860,0,10,7,15
44,561,FillerResp,45,44,44,0,1,1,1,c,2,z,0,950,0,10,7,15
45,562,FillerResp,46,45,45,0,2,4,1,z,1,z,1,761,0,10,8,15
46,563,FillerResp,47,46,46,0,1,2,1,c,2,z,0,926,0,10,8,15
47,564,FillerRespITI,48,47,47,0,2,3,1,c,2,0,0,926,0,10,8,15
48,565,FillerResp,49,48,48,0,2,4,2,z,1,z,1,779,0,10,9,15
49,566,FillerResp,50,49,49,0,1,1,1,c,2,c,1,905,0,10,10,15
50,567,FillerRespITI,51,50,50,0,1,2,2,c,2,0,0,905,0,10,10,15
51,568,FillerResp,52,51,51,0,2,4,1,z,1,z,1,846,0,10,11,15
52,569,FillerRespITI,53,52,52,0,2,2,2,z,1,0,0,846,0,10,11,15
53,570,FillerRespITI,54,53,53,0,2,3,2,c,2,0,0,846,0,10,11,15
54,571,FillerResp,55,54,54,0,1,1,1,c,2,c,1,874,0,10,12,15
55,572,FillerResp,56,55,55,0,1,3,2,z,1,c,0,879,0,10,12,15
56,573,FillerResp,57,56,56,0,2,4,1,z,1,z,1,987,0,10,13,15
57,574,FillerResp,58,57,57,0,1,1,1,c,2,c,1,956,0,10,14,15
58,575,FillerResp,59,58,58,0,1,2,2,c,2,z,0,961,0,10,14,15
59,576,FillerResp,60,59,59,0,1,2,2,c,2,c,1,864,0,10,15,15
60,577,FillerResp,61,60,60,0,1,1,2,c,2,c,1,710,0,10,16,15
61,578,FillerResp,62,61,61,0,2,4,1,z,1,z,1,860,0,10,17,15
62,579,FillerRespITI,63,62,62,0,1,3,1,z,1,0,0,860,0,10,17,15
63,580,FillerRespITI,64,63,63,0,2,3,1,c,2,0,0,860,0,10,17,15
64,581,FillerResp,65,64,64,0,2,4,2,z,1,z,1,517,0,10,18,15
65,582,FillerResp,66,65,65,0,2,3,2,c,2,z,0,480,0,10,18,15
66,583,FillerResp,67,66,66,0,1,3,1,z,1,c,0,979,0,10,18,15
67,584,FillerResp,68,67,67,0,1,4,2,z,1,z,1,839,0,10,19,15
68,585,FillerRespITI,69,68,68,0,2,2,1,z,1,0,0,839,0,10,19,15
69,586,FillerResp,70,69,69,0,2,2,2,z,1,z,1,509,0,10,20,15
70,587,FillerResp,71,70,70,0,1,1,1,c,2,c,1,835,0,10,21,15
71,588,FillerResp,72,71,71,0,1,1,2,c,2,z,0,918,0,10,21,15
72,589,FillerResp,73,72,72,0,1,2,2,c,2,c,1,680,0,10,22,15
73,590,FillerResp,74,73,73,0,1,1,2,c,2,c,1,806,0,10,23,15
74,591,FillerResp,75,74,74,0,2,4,1,z,1,z,1,849,0,10,24,15
75,592,FillerRespITI,76,75,75,0,1,1,1,c,2,0,0,849,0,10,24,15
76,593,FillerResp,77,76,76,0,1,4,2,z,1,z,1,662,0,10,25,15
77,594,FillerResp,78,77,77,0,1,3,2,z,1,c,0,947,0,10,25,15
78,595,FillerResp,79,78,78,0,1,3,2,z,1,c,0,698,0,10,25,15
79,596,FillerResp,80,79,79,0,1,2,2,c,2,z,0,994,0,10,25,15
80,597,FillerResp,81,80,80,0,2,2,1,z,1,z,1,738,0,10,26,15
81,598,FillerResp,82,81,81,0,1,2,1,c,2,z,0,910,0,10,26,15
82,599,FillerResp,83,82,82,0,2,1,1,c,2,c,1,888,0,10,27,15
83,600,FillerRespITI,84,83,83,0,2,4,2,z,1,0,0,888,0,10,27,15
84,601,FillerResp,85,84,84,0,2,3,2,c,2,z,0,718,0,10,27,15
85,602,FillerResp,86,85,85,0,2,4,2,z,1,c,0,832,0,10,27,15
86,603,FillerResp,87,86,86,0,2,3,2,c,2,z,0,856,0,10,27,15
87,604,FillerResp,88,87,87,0,2,1,2,c,2,z,0,824,0,10,27,15
88,605,FillerRespITI,89,88,88,0,2,2,2,z,1,0,0,824,0,10,27,15
89,606,FillerResp,90,89,89,0,1,2,1,c,2,z,0,755,0,10,27,15
90,607,FillerRespITI,91,90,90,0,2,3,1,c,2,0,0,755,0,10,27,15
91,608,FillerResp,92,91,91,0,1,1,1,c,2,c,1,861,0,10,28,15
92,609,FillerResp,93,92,92,0,1,1,2,c,2,c,1,811,0,10,29,15
93,610,FillerResp,94,93,93,0,1,3,2,z,1,z,1,601,0,10,30,15
94,611,FillerResp,95,94,94,0,1,4,2,z,1,z,1,663,0,10,31,15
95,612,FillerRespITI,96,95,95,0,2,4,1,z,1,0,0,663,0,10,31,15
96,613,FillerResp,97,96,96,0,1,2,1,c,2,c,1,782,0,10,32,15
97,614,FillerResp,98,97,97,0,1,1,2,c,2,z,0,790,0,10,32,15
98,615,FillerResp,99,98,98,0,1,3,2,z,1,z,1,587,0,10,33,15
99,616,FillerRespITI,100,99,99,0,2,3,1,c,2,0,0,587,0,10,33,15
100,617,FillerResp,101,100,100,0,2,2,2,z,1,z,1,889,0,10,34,15
101,618,FillerRespITI,102,101,101,0,1,1,1,c,2,0,0,889,0,10,34,15
102,619,FillerResp,103,102,102,0,1,4,2,z,1,z,1,594,0,10,35,15
103,620,FillerResp,104,103,103,0,2,4,1,z,1,z,1,791,0,10,36,15
104,621,FillerResp,105,104,104,0,1,2,1,c,2,c,1,679,0,10,37,15
105,622,FillerResp,106,105,105,0,2,4,1,z,1,z,1,717,0,10,38,15
106,623,FillerResp,107,106,106,0,2,1,2,c,2,c,1,698,0,10,39,15
107,624,FillerResp,108,107,107,0,2,3,2,c,2,z,0,771,0,10,39,15
108,625,FillerResp,109,108,108,0,1,2,1,c,2,c,1,750,0,10,40,15
109,626,FillerResp,110,109,109,0,1,3,2,z,1,z,1,854,0,10,41,15
110,627,FillerResp,111,110,110,0,2,1,1,c,2,c,1,788,0,10,42,15
111,628,FillerResp,112,111,111,0,1,4,1,z,1,z,1,720,0,10,43,15
112,629,FillerResp,113,112,112,0,1,3,2,z,1,z,1,579,0,10,44,15
113,630,FillerResp,114,113,113,0,1,1,2,c,2,c,1,974,0,10,45,15
114,631,FillerRespITI,115,114,114,0,2,3,1,c,2,0,0,974,0,10,45,15
115,632,FillerResp,116,115,115,0,1,2,1,c,2,c,1,994,0,10,46,15
116,633,FillerResp,117,116,116,0,2,2,1,z,1,c,0,831,0,10,46,15
117,634,FillerResp,118,117,117,0,1,1,1,c,2,z,0,784,0,10,46,15
118,635,FillerResp,119,118,118,0,2,4,1,z,1,z,1,651,0,10,47,15
119,636,FillerResp,120,119,119,0,2,4,2,z,1,z,1,676,0,10,48,15
0,517,FillerRespITI,1,0,0,0,1,3,0,z,1,0,0,,0,0,0,16
1,518,FillerResp,2,1,1,0,1,1,0,c,2,c,1,756,0,1,0,16
2,519,FillerResp,3,2,2,0,1,4,0,z,1,z,1,732,0,2,0,16
3,520,FillerResp,4,3,3,0,1,2,0,c,2,c,1,838,0,3,0,16
4,521,FillerRespITI,5,4,4,0,1,4,0,z,1,0,0,838,0,3,0,16
5,522,FillerResp,6,5,5,0,1,3,0,z,1,z,1,716,0,4,0,16
6,523,FillerResp,7,6,6,0,1,1,0,c,2,z,0,731,0,4,0,16
7,524,FillerResp,8,7,7,0,1,2,0,c,2,c,1,829,0,5,0,16
8,525,FillerResp,9,8,8,0,1,3,0,z,1,z,1,719,0,6,0,16
9,526,FillerRespITI,10,9,9,0,2,4,0,z,1,0,0,719,0,6,0,16
10,527,FillerResp,11,10,10,0,2,4,0,z,1,z,1,680,0,7,0,16
11,528,FillerResp,12,11,11,0,2,2,0,z,1,c,0,793,0,7,0,16
12,529,FillerResp,13,12,12,0,2,2,0,z,1,z,1,562,0,8,0,16
13,530,FillerResp,14,13,13,0,2,3,0,c,2,z,0,797,0,8,0,16
14,531,FillerResp,15,14,14,0,2,1,0,c,2,c,1,845,0,9,0,16
15,532,FillerResp,16,15,15,0,2,1,0,c,2,c,1,900,0,10,0,16
16,533,FillerResp,17,16,16,0,2,4,0,z,1,z,1,700,0,11,0,16
17,534,FillerResp,18,17,17,0,2,3,0,c,2,c,1,941,0,12,0,16
18,535,FillerRespITI,19,18,18,0,1,2,0,c,2,0,0,941,0,12,0,16
19,536,FillerRespITI,20,19,19,0,2,1,0,c,2,0,0,941,0,12,0,16
20,537,FillerResp,21,20,20,0,1,3,0,z,1,z,1,596,0,13,0,16
21,538,FillerResp,22,21,21,0,2,1,0,c,2,c,1,806,0,14,0,16
22,539,FillerResp,23,22,22,0,1,2,0,c,2,z,0,904,0,14,0,16
23,540,FillerRespITI,24,23,23,0,2,4,0,z,1,0,0,904,0,14,0,16
24,541,FillerResp,25,24,24,0,1,4,0,z,1,z,1,778,0,15,0,16
25,542,FillerResp,26,25,25,0,2,1,0,c,2,c,1,802,0,16,0,16
26,543,FillerRespITI,27,26,26,0,1,1,0,c,2,0,0,802,0,16,0,16
27,544,FillerResp,28,27,27,0,2,4,0,z,1,z,1,609,0,17,0,16
28,545,FillerResp,29,28,28,0,1,2,1,c,2,c,1,764,0,17,1,16
29,546,FillerResp,30,29,29,0,1,2,2,c,2,c,1,647,0,17,2,16
30,547,FillerResp,31,30,30,0,2,3,1,c,2,z,0,632,0,17,2,16
31,548,FillerResp,32,31,31,0,1,3,1,z,1,z,1,952,0,17,3,16
32,549,FillerResp,33,32,32,0,1,2,2,c,2,c,1,715,0,17,4,16
33,550,FillerResp,34,33,33,0,1,4,2,z,1,z,1,776,0,17,5,16
34,551,FillerResp,35,34,34,0,2,1,1,c,2,c,1,764,0,17,6,16
35,552,FillerResp,36,35,35,0,2,3,2,c,2,z,0,974,0,17,6,16
36,553,FillerResp,37,36,36,0,2,2,2,z,1,z,1,880,0,17,7,16
37,554,FillerResp,38,37,37,0,2,3,2,c,2,c,1,850,0,17,8,16
38,555,FillerResp,39,38,38,0,1,4,1,z,1,z,1,758,0,17,9,16
39,556,FillerResp,40,39,39,0,1,1,2,c,2,c,1,776,0,17,10,16
40,557,FillerResp,41,40,40,0,1,2,2,c,2,c,1,751,0,17,11,16
41,558,FillerResp,42,41,41,0,1,2,2,c,2,c,1,673,0,17,12,16
42,559,FillerResp,43,42,42,0,2,3,1,c,2,c,1,948,0,17,13,16
43,560,FillerResp,44,43,43,0,2,1,2,c,2,c,1,787,0,17,14,16
44,561,FillerResp,45,44,44,0,2,3,2,c,2,c,1,925,0,17,15,16
45,562,FillerResp,46,45,45,0,2,1,2,c,2,c,1,742,0,17,16,16
46,563,FillerResp,47,46,46,0,1,4,1,z,1,z,1,664,0,17,17,16
47,564,FillerRespITI,48,47,47,0,2,4,1,z,1,0,0,664,0,17,17,16
48,565,FillerResp,49,48,48,0,1,2,1,c,2,c,1,903,0,17,18,16
49,566,FillerResp,50,49,49,0,1,2,2,c,2,c,1,769,0,17,19,16
50,567,FillerResp,51,50,50,0,2,1,1,c,2,c,1,930,0,17,20,16
51,568,FillerRespITI,52,51,51,0,1,3,1,z,1,0,0,930,0,17,20,16
52,569,FillerResp,53,52,52,0,2,1,1,c,2,c,1,605,0,17,21,16
53,570,FillerResp,54,53,53,0,2,3,2,c,2,c,1,540,0,17,22,16
54,571,FillerResp,55,54,54,0,1,4,1,z,1,z,1,533,0,17,23,16
55,572,FillerResp,56,55,55,0,1,4,2,z,1,z,1,653,0,17,24,16
56,573,FillerResp,57,56,56,0,2,1,1,c,2,c,1,654,0,17,25,16
57,574,FillerResp,58,57,57,0,2,3,2,c,2,z,0,799,0,17,25,16
58,575,FillerResp,59,58,58,0,2,2,2,z,1,c,0,849,0,17,25,16
59,576,FillerResp,60,59,59,0,2,3,2,c,2,c,1,835,0,17,26,16
60,577,FillerResp,61,60,60,0,1,2,1,c,2,z,0,793,0,17,26,16
61,578,FillerResp,62,61,61,0,1,4,2,z,1,z,1,569,0,17,27,16
62,579,FillerResp,63,62,62,0,2,4,1,z,1,c,0,847,0,17,27,16
63,580,FillerResp,64,63,63,0,1,1,1,c,2,c,1,819,0,17,28,16
64,581,FillerResp,65,64,64,0,1,4,2,z,1,z,1,740,0,17,29,16
65,582,FillerResp,66,65,65,0,1,2,2,c,2,c,1,646,0,17,30,16
66,583,FillerResp,67,66,66,0,1,4,2,z,1,z,1,661,0,17,31,16
67,584,FillerResp,68,67,67,0,2,1,1,c,2,c,1,751,0,17,32,16
68,585,FillerResp,69,68,68,0,1,1,1,c,2,c,1,928,0,17,33,16
69,586,FillerResp,70,69,69,0,1,3,2,z,1,c,0,904,0,17,33,16
70,587,FillerResp,71,70,70,0,1,2,2,c,2,c,1,690,0,17,34,16
71,588,FillerResp,72,71,71,0,2,3,1,c,2,c,1,819,0,17,35,16
72,589,FillerRespITI,73,72,72,0,2,1,2,c,2,0,0,819,0,17,35,16
73,590,FillerResp,74,73,73,0,2,4,2,z,1,z,1,820,0,17,36,16
74,591,FillerResp,75,74,74,0,2,2,2,z,1,c,0,907,0,17,36,16
75,592,FillerResp,76,75,75,0,1,1,1,c,2,c,1,676,0,17,37,16
76,593,FillerResp,77,76,76,0,1,4,2,z,1,z,1,623,0,17,38,16
77,594,FillerRespITI,78,77,77,0,2,3,1,c,2,0,0,623,0,17,38,16
78,595,FillerResp,79,78,78,0,2,2,2,z,1,z,1,769,0,17,39,16
79,596,FillerResp,80,79,79,0,1,3,1,z,1,c,0,751,0,17,39,16
80,597,FillerResp,81,80,80,0,2,3,1,c,2,c,1,913,0,17,40,16
81,598,FillerResp,82,81,81,0,1,3,1,z,1,z,1,689,0,17,41,16
82,599,FillerRespITI,83,82,82,0,1,1,2,c,2,0,0,689,0,17,41,16
83,600,FillerResp,84,83,83,0,1,1,2,c,2,c,1,694,0,17,42,16
84,601,FillerResp,85,84,84,0,2,4,1,z,1,z,1,759,0,17,43,16
85,602,FillerResp,86,85,85,0,1,4,1,z,1,z,1,680,0,17,44,16
86,603,FillerResp,87,86,86,0,2,2,1,z,1,c,0,664,0,17,44,16
87,604,FillerResp,88,87,87,0,2,2,2,z,1,z,1,889,0,17,45,16
88,605,FillerResp,89,88,88,0,1,1,1,c,2,c,1,803,0,17,46,16
89,606,FillerResp,90,89,89,0,2,2,1,z,1,c,0,865,0,17,46,16
90,607,FillerResp,91,90,90,0,2,1,2,c,2,c,1,745,0,17,47,16
91,608,FillerResp,92,91,91,0,1,4,1,z,1,z,1,786,0,17,48,16
92,609,FillerResp,93,92,92,0,2,4,1,z,1,c,0,876,0,17,48,16
93,610,FillerResp,94,93,93,0,2,2,2,z,1,c,0,660,0,17,48,16
94,611,FillerResp,95,94,94,0,2,3,2,c,2,c,1,741,0,17,49,16
95,612,FillerResp,96,95,95,0,1,3,1,z,1,z,1,612,0,17,50,16
96,613,FillerResp,97,96,96,0,2,3,1,c,2,c,1,789,0,17,51,16
97,614,FillerResp,98,97,97,0,1,1,1,c,2,c,1,989,0,17,52,16
98,615,FillerResp,99,98,98,0,1,4,2,z,1,z,1,613,0,17,53,16
99,616,FillerResp,100,99,99,0,1,2,2,c,2,c,1,693,0,17,54,16
100,617,FillerResp,101,100,100,0,1,1,2,c,2,z,0,830,0,17,54,16
101,618,FillerResp,102,101,101,0,1,3,2,z,1,z,1,670,0,17,55,16
102,619,FillerResp,103,102,102,0,2,2,1,z,1,c,0,672,0,17,55,16
103,620,FillerResp,104,103,103,0,1,4,1,z,1,z,1,728,0,17,56,16
104,621,FillerResp,105,104,104,0,1,2,2,c,2,c,1,657,0,17,57,16
105,622,FillerResp,106,105,105,0,2,3,1,c,2,c,1,738,0,17,58,16
106,623,FillerResp,107,106,106,0,1,2,1,c,2,z,0,531,0,17,58,16
107,624,FillerResp,108,107,107,0,2,1,1,c,2,c,1,570,0,17,59,16
108,625,FillerResp,109,108,108,0,2,1,2,c,2,c,1,629,0,17,60,16
109,626,FillerResp,110,109,109,0,1,4,1,z,1,z,1,642,0,17,61,16
110,627,FillerResp,111,110,110,0,2,3,1,c,2,c,1,846,0,17,62,16
111,628,FillerResp,112,111,111,0,1,4,1,z,1,z,1,792,0,17,63,16
112,629,FillerResp,113,112,112,0,1,3,2,z,1,z,1,736,0,17,64,16
113,630,FillerResp,114,113,113,0,1,2,2,c,2,c,1,616,0,17,65,16
114,631,FillerResp,115,114,114,0,2,1,1,c,2,c,1,648,0,17,66,16
115,632,FillerResp,116,115,115,0,2,2,2,z,1,z,1,586,0,17,67,16
116,633,FillerResp,117,116,116,0,1,4,1,z,1,z,1,633,0,17,68,16
117,634,FillerResp,118,117,117,0,1,1,2,c,2,c,1,641,0,17,69,16
118,635,FillerResp,119,118,118,0,2,3,1,c,2,c,1,795,0,17,70,16
119,636,FillerResp,120,119,119,0,2,4,2,z,1,z,1,787,0,17,71,16
0,517,FillerRespITI,1,0,0,0,1,4,0,z,1,0,0,,0,0,0,17
1,518,FillerResp,2,1,1,0,1,1,0,c,2,z,0,482,0,0,0,17
