,Unnamed: 0,TypeOfResponse,Version,LogCounter,TrialCounter,MatrixCounter,RunCounter,Category,ObjectStimMatrix,StimSequence,NewStimMatrix,oldLLcounter,oldLScounter,oldNLcounter,oldNScounter,newLScounter,newLLcounter,newNScounter,newNLcounter,keyPressed,Mem,RT,Hit,FA,CR,Miss,subject
97,98,MemResp,7,98,11,97,1,ML,1,12,4,20,18,17,19,5,6,5,8,J,1,1325,0,1,0,0,53
98,99,MemResp,7,99,12,98,1,ML,2,12,1,20,18,18,19,5,6,5,8,H,2,1047,1,0,0,0,53
99,100,MemResp,7,100,13,99,1,NL,2,4,1,21,18,18,19,5,6,5,8,H,2,1209,1,0,0,0,53
100,101,MemResp,7,101,14,100,1,NL,2,2,1,22,18,18,19,5,6,5,8,J,2,1278,1,0,0,0,53
101,102,MemResp,7,102,15,101,1,MS,2,16,1,22,18,18,20,5,6,5,8,H,2,1295,1,0,0,0,53
102,103,MemResp,7,103,16,102,1,NS,1,9,1,22,18,18,20,6,6,5,8,J,1,1306,0,1,0,0,53
103,104,MemResp,7,104,17,103,1,ML,2,9,1,22,18,19,20,6,6,5,8,J,2,970,1,0,0,0,53
104,105,MemResp,7,105,18,104,1,ML,2,11,1,22,18,20,20,6,6,5,8,J,2,1140,1,0,0,0,53
105,106,MemResp,7,106,19,105,1,NS,2,7,1,22,19,20,20,6,6,5,8,H,2,952,1,0,0,0,53
106,107,MemResp,7,107,20,106,1,NL,2,2,1,23,19,20,20,6,6,5,8,H,2,752,1,0,0,0,53
107,108,MemResp,7,108,21,107,1,NL,2,3,1,24,19,20,20,6,6,5,8,H,2,1779,1,0,0,0,53
108,109,MemResp,7,109,22,108,1,NS,1,16,1,24,19,20,20,7,6,5,8,J,1,1757,0,1,0,0,53
109,110,MemResp,7,110,23,109,1,MS,1,16,3,24,19,20,20,7,6,6,8,K,1,1058,0,0,1,0,53
110,111,MemResp,7,111,24,110,1,NS,1,16,1,24,19,20,20,8,6,6,8,K,1,1415,0,0,1,0,53
111,112,MemResp,7,112,25,111,1,MS,2,16,3,24,19,20,21,8,6,6,8,H,2,1289,1,0,0,0,53
112,113,MemResp,7,113,26,112,1,ML,2,9,3,24,19,21,21,8,6,6,8,H,2,1408,1,0,0,0,53
113,114,MemResp,7,114,27,113,1,NS,2,5,3,24,20,21,21,8,6,6,8,H,2,931,1,0,0,0,53
114,115,MemResp,7,115,28,114,1,MS,2,15,3,24,20,21,22,8,6,6,8,H,2,846,1,0,0,0,53
115,116,MemResp,7,116,29,115,1,MS,1,9,3,24,20,21,22,8,6,7,8,J,1,1343,0,1,0,0,53
116,117,MemResp,7,117,30,116,1,ML,2,9,2,24,20,22,22,8,6,7,8,H,2,1441,1,0,0,0,53
117,118,MemResp,7,118,31,117,1,NL,1,7,2,24,20,22,22,8,7,7,8,J,1,1142,0,1,0,0,53
118,119,MemResp,7,119,32,118,1,NS,2,7,3,24,21,22,22,8,7,7,8,H,2,786,1,0,0,0,53
119,120,MemResp,7,120,33,119,1,MS,1,13,3,24,21,22,22,8,7,8,8,J,1,1087,0,1,0,0,53
120,121,MemResp,7,121,34,120,1,MS,2,13,4,24,21,22,23,8,7,8,8,H,2,1035,1,0,0,0,53
121,122,MemResp,7,122,35,121,1,NS,2,6,4,24,22,22,23,8,7,8,8,J,2,1274,1,0,0,0,53
122,123,MemResp,7,123,36,122,1,ML,2,10,4,24,22,23,23,8,7,8,8,K,2,1474,0,0,0,1,53
123,124,MemResp,7,124,37,123,1,ML,2,11,4,24,22,24,23,8,7,8,8,J,2,1068,1,0,0,0,53
124,125,MemResp,7,125,38,124,1,NL,2,3,4,25,22,24,23,8,7,8,8,H,2,1335,1,0,0,0,53
125,126,MemResp,7,126,39,125,1,ML,1,4,4,25,22,24,23,8,7,8,9,J,1,1113,0,1,0,0,53
126,127,MemResp,7,127,40,126,1,NL,2,4,4,26,22,24,23,8,7,8,9,J,2,977,1,0,0,0,53
127,128,MemResp,7,128,41,127,1,NS,2,8,4,26,23,24,23,8,7,8,9,H,2,810,1,0,0,0,53
128,129,MemResp,7,129,42,128,1,NS,2,8,4,26,24,24,23,8,7,8,9,H,2,1338,1,0,0,0,53
129,130,MemResp,7,130,43,129,1,MS,2,14,4,26,24,24,24,8,7,8,9,H,2,906,1,0,0,0,53
130,131,MemResp,7,131,44,130,1,NL,2,3,4,27,24,24,24,8,7,8,9,H,2,898,1,0,0,0,53
131,132,MemRespITI,7,132,45,131,1,NL,2,2,4,28,24,24,24,8,7,8,9,0,2,898,0,0,0,0,53
132,133,MemResp,7,133,46,132,1,ML,2,10,4,28,24,25,24,8,7,8,9,H,2,1127,1,0,0,0,53
133,134,MemResp,7,134,47,133,1,ML,1,3,4,28,24,25,24,8,7,8,10,K,1,1250,0,0,1,0,53
134,135,MemResp,7,135,48,134,1,NL,2,3,2,29,24,25,24,8,7,8,10,H,2,1366,1,0,0,0,53
135,136,MemResp,7,136,49,135,1,NS,2,7,2,29,25,25,24,8,7,8,10,J,2,1241,1,0,0,0,53
136,137,MemResp,7,137,50,136,1,MS,2,14,2,29,25,25,25,8,7,8,10,J,2,1741,1,0,0,0,53
137,138,MemResp,7,138,51,137,1,NS,2,6,2,29,26,25,25,8,7,8,10,H,2,1018,1,0,0,0,53
138,139,MemResp,7,139,52,138,1,ML,2,11,2,29,26,26,25,8,7,8,10,J,2,1546,1,0,0,0,53
139,140,MemResp,7,140,53,139,1,NS,2,6,2,29,27,26,25,8,7,8,10,J,2,1581,1,0,0,0,53
140,141,MemResp,7,141,54,140,1,MS,2,15,2,29,27,26,26,8,7,8,10,J,2,1189,1,0,0,0,53
141,142,MemResp,7,142,55,141,1,NS,2,6,2,29,28,26,26,8,7,8,10,H,2,1395,1,0,0,0,53
142,143,MemResp,7,143,56,142,1,ML,2,11,2,29,28,27,26,8,7,8,10,H,2,1475,1,0,0,0,53
143,144,MemResp,7,144,57,143,1,NL,2,1,2,30,28,27,26,8,7,8,10,J,2,1489,1,0,0,0,53
144,145,MemResp,7,145,58,144,1,MS,2,14,2,30,28,27,27,8,7,8,10,K,2,1552,0,0,0,1,53
145,146,MemRespITI,7,146,59,145,1,NL,1,9,2,30,28,27,27,8,8,8,10,0,1,1552,0,0,0,0,53
146,147,MemResp,7,147,60,146,1,ML,2,9,2,30,28,28,27,8,8,8,10,J,2,1196,1,0,0,0,53
147,148,MemResp,7,148,61,147,1,NL,2,3,2,31,28,28,27,8,8,8,10,J,2,991,1,0,0,0,53
148,149,MemResp,7,149,62,148,1,ML,2,11,2,31,28,29,27,8,8,8,10,H,2,1049,1,0,0,0,53
149,150,MemResp,7,150,63,149,1,NL,1,7,2,31,28,29,27,8,9,8,10,J,1,1108,0,1,0,0,53
150,151,MemResp,7,151,64,150,1,NS,2,7,2,31,29,29,27,8,9,8,10,J,2,1120,1,0,0,0,53
151,152,MemResp,7,152,65,151,1,NL,1,7,2,31,29,29,27,8,10,8,10,L,1,1630,0,0,1,0,53
152,153,MemResp,7,153,66,152,1,NS,2,7,4,31,30,29,27,8,10,8,10,H,2,1187,1,0,0,0,53
153,154,MemResp,7,154,67,153,1,MS,2,13,4,31,30,29,28,8,10,8,10,H,2,895,1,0,0,0,53
154,155,MemResp,7,155,68,154,1,ML,1,10,4,31,30,29,28,8,10,8,11,J,1,1514,0,1,0,0,53
155,156,MemResp,7,156,69,155,1,ML,2,10,3,31,30,30,28,8,10,8,11,J,2,1676,1,0,0,0,53
156,157,MemResp,7,157,70,156,1,MS,2,13,3,31,30,30,29,8,10,8,11,H,2,1383,1,0,0,0,53
157,158,MemResp,7,158,71,157,1,MS,1,8,3,31,30,30,29,8,10,9,11,J,1,1167,0,1,0,0,53
158,159,MemResp,7,159,72,158,1,NS,1,8,1,31,30,30,29,9,10,9,11,K,1,1416,0,0,1,0,53
159,160,MemResp,7,160,73,159,1,NS,2,8,3,31,31,30,29,9,10,9,11,K,2,1448,0,0,0,1,53
160,161,MemResp,7,161,74,160,1,ML,2,10,3,31,31,31,29,9,10,9,11,H,2,1166,1,0,0,0,53
161,162,MemResp,7,162,75,161,1,NL,2,1,3,32,31,31,29,9,10,9,11,H,2,870,1,0,0,0,53
162,163,MemResp,7,163,76,162,1,MS,1,16,3,32,31,31,29,9,10,10,11,J,1,1443,0,1,0,0,53
163,164,MemResp,7,164,77,163,1,MS,2,16,3,32,31,31,30,9,10,10,11,H,2,1025,1,0,0,0,53
164,165,MemResp,7,165,78,164,1,NS,2,6,3,32,32,31,30,9,10,10,11,H,2,984,1,0,0,0,53
165,166,MemResp,7,166,79,165,1,MS,1,12,3,32,32,31,30,9,10,11,11,J,1,1532,0,1,0,0,53
166,167,MemResp,7,167,80,166,1,NS,1,12,1,32,32,31,30,10,10,11,11,J,1,1084,0,1,0,0,53
167,168,MemResp,7,168,81,167,1,NS,1,12,1,32,32,31,30,11,10,11,11,H,1,879,0,1,0,0,53
168,169,MemResp,7,169,82,168,1,ML,2,12,2,32,32,32,30,11,10,11,11,H,2,1113,1,0,0,0,53
169,170,MemResp,7,170,83,169,1,MS,2,16,2,32,32,32,31,11,10,11,11,H,2,773,1,0,0,0,53
170,171,MemResp,7,171,84,170,1,NL,1,14,2,32,32,32,31,11,11,11,11,H,1,970,0,1,0,0,53
171,172,MemResp,7,172,85,171,1,MS,2,14,,32,32,32,32,11,11,11,11,H,2,1282,1,0,0,0,53
0,1,MemRespITI,1,1,0,0,0,MS,2,16,,0,0,0,1,0,0,0,0,0,2,,0,0,0,0,54
1,2,MemResp,1,2,1,1,0,NS,1,9,1,0,0,0,1,1,0,0,0,h,1,1487,0,1,0,0,54
2,3,MemResp,1,3,2,2,0,ML,2,9,1,0,0,1,1,1,0,0,0,k,2,1569,0,0,0,1,54
3,4,MemResp,1,4,3,3,0,MS,2,14,1,0,0,1,2,1,0,0,0,l,2,1768,0,0,0,1,54
4,5,MemResp,1,5,4,4,0,ML,2,9,1,0,0,2,2,1,0,0,0,j,2,1929,1,0,0,0,54
5,6,MemResp,1,6,5,5,0,ML,2,12,1,0,0,3,2,1,0,0,0,j,2,1521,1,0,0,0,54
6,7,MemRespITI,1,7,6,6,0,ML,2,11,1,0,0,4,2,1,0,0,0,0,2,1521,0,0,0,0,54
7,8,MemRespITI,1,8,7,7,0,NL,2,1,1,1,0,4,2,1,0,0,0,0,2,1521,0,0,0,0,54
8,9,MemResp,1,9,8,8,0,NS,1,8,1,1,0,4,2,2,0,0,0,l,1,1447,0,0,1,0,54
9,10,MemResp,1,10,9,9,0,NS,2,8,4,1,1,4,2,2,0,0,0,l,2,1460,0,0,0,1,54
10,11,MemResp,1,11,10,10,0,ML,1,13,4,1,1,4,2,2,0,0,1,k,1,1701,0,0,1,0,54
11,12,MemResp,1,12,11,11,0,MS,2,13,2,1,1,4,3,2,0,0,1,k,2,1676,0,0,0,1,54
12,13,MemResp,1,13,12,12,0,ML,2,9,2,1,1,5,3,2,0,0,1,h,2,1325,1,0,0,0,54
13,14,MemResp,1,14,13,13,0,NS,2,8,2,1,2,5,3,2,0,0,1,k,2,1074,0,0,0,1,54
14,15,MemResp,1,15,14,14,0,NL,1,5,2,1,2,5,3,2,1,0,1,l,1,989,0,0,1,0,54
15,16,MemResp,1,16,15,15,0,NS,2,5,3,1,3,5,3,2,1,0,1,h,2,986,1,0,0,0,54
16,17,MemRespITI,1,17,16,16,0,MS,1,10,3,1,3,5,3,2,1,1,1,0,1,986,0,0,0,0,54
17,18,MemResp,1,18,17,17,0,ML,2,10,1,1,3,6,3,2,1,1,1,l,2,1119,0,0,0,1,54
18,19,MemResp,1,19,18,18,0,NL,2,4,1,2,3,6,3,2,1,1,1,k,2,1255,0,0,0,1,54
19,20,MemResp,1,20,19,19,0,NS,2,5,1,2,4,6,3,2,1,1,1,l,2,1071,0,0,0,1,54
20,21,MemResp,1,21,20,20,0,NS,2,8,1,2,5,6,3,2,1,1,1,k,2,928,0,0,0,1,54
21,22,MemResp,1,22,21,21,0,NS,1,15,1,2,5,6,3,3,1,1,1,k,1,1060,0,0,1,0,54
22,23,MemResp,1,23,22,22,0,MS,2,15,1,2,5,6,4,3,1,1,1,h,2,1296,1,0,0,0,54
23,24,MemResp,1,24,23,23,0,NL,2,3,1,3,5,6,4,3,1,1,1,j,2,1345,1,0,0,0,54
24,25,MemResp,1,25,24,24,0,NL,2,4,1,4,5,6,4,3,1,1,1,k,2,1238,0,0,0,1,54
25,26,MemResp,1,26,25,25,0,ML,2,9,1,4,5,7,4,3,1,1,1,k,2,1362,0,0,0,1,54
26,27,MemResp,1,27,26,26,0,NL,2,3,1,5,5,7,4,3,1,1,1,l,2,1469,0,0,0,1,54
27,28,MemResp,1,28,27,27,0,MS,2,14,1,5,5,7,5,3,1,1,1,l,2,1183,0,0,0,1,54
28,29,MemResp,1,29,28,28,0,MS,2,15,1,5,5,7,6,3,1,1,1,h,2,1312,1,0,0,0,54
29,30,MemResp,1,30,29,29,0,MS,2,16,1,5,5,7,7,3,1,1,1,j,2,1845,1,0,0,0,54
30,31,MemResp,1,31,30,30,0,NL,2,1,1,6,5,7,7,3,1,1,1,k,2,1356,0,0,0,1,54
31,32,MemResp,1,32,31,31,0,NS,1,14,1,6,5,7,7,4,1,1,1,l,1,1282,0,0,1,0,54
32,33,MemResp,1,33,32,32,0,NL,1,14,2,6,5,7,7,4,2,1,1,l,1,1625,0,0,1,0,54
33,34,MemResp,1,34,33,33,0,MS,2,14,3,6,5,7,8,4,2,1,1,j,2,1414,1,0,0,0,54
34,35,MemResp,1,35,34,34,0,ML,2,11,3,6,5,8,8,4,2,1,1,l,2,1160,0,0,0,1,54
35,36,MemResp,1,36,35,35,0,NS,2,5,3,6,6,8,8,4,2,1,1,k,2,945,0,0,0,1,54
36,37,MemResp,1,37,36,36,0,NS,2,6,3,6,7,8,8,4,2,1,1,h,2,1284,1,0,0,0,54
37,38,MemResp,1,38,37,37,0,MS,2,14,3,6,7,8,9,4,2,1,1,l,2,1284,0,0,0,1,54
38,39,MemResp,1,39,38,38,0,NS,2,7,3,6,8,8,9,4,2,1,1,k,2,1161,0,0,0,1,54
39,40,MemResp,1,40,39,39,0,NS,2,7,3,6,9,8,9,4,2,1,1,l,2,1350,0,0,0,1,54
40,41,MemResp,1,41,40,40,0,NL,2,1,3,7,9,8,9,4,2,1,1,j,2,1407,1,0,0,0,54
41,42,MemResp,1,42,41,41,0,NL,2,1,3,8,9,8,9,4,2,1,1,l,2,1105,0,0,0,1,54
42,43,MemResp,1,43,42,42,0,MS,2,13,3,8,9,8,10,4,2,1,1,h,2,1219,1,0,0,0,54
43,44,MemResp,1,44,43,43,0,ML,2,9,3,8,9,9,10,4,2,1,1,k,2,1381,0,0,0,1,54
44,45,MemResp,1,45,44,44,0,MS,2,14,3,8,9,9,11,4,2,1,1,l,2,1468,0,0,0,1,54
45,46,MemResp,1,46,45,45,0,MS,1,4,3,8,9,9,11,4,2,2,1,l,1,1341,0,0,1,0,54
46,47,MemResp,1,47,46,46,0,NL,2,4,2,9,9,9,11,4,2,2,1,k,2,1505,0,0,0,1,54
47,48,MemResp,1,48,47,47,0,NS,2,6,2,9,10,9,11,4,2,2,1,l,2,1399,0,0,0,1,54
48,49,MemResp,1,49,48,48,0,NS,2,7,2,9,11,9,11,4,2,2,1,j,2,1689,1,0,0,0,54
49,50,MemResp,1,50,49,49,0,NL,2,3,2,10,11,9,11,4,2,2,1,h,2,1560,1,0,0,0,54
50,51,MemResp,1,51,50,50,0,NL,1,13,2,10,11,9,11,4,3,2,1,l,1,1494,0,0,1,0,54
51,52,MemResp,1,52,51,51,0,NS,1,13,1,10,11,9,11,5,3,2,1,j,1,1410,0,1,0,0,54
52,53,MemResp,1,53,52,52,0,MS,2,13,1,10,11,9,12,5,3,2,1,h,2,1819,1,0,0,0,54
53,54,MemResp,1,54,53,53,0,MS,2,16,1,10,11,9,13,5,3,2,1,l,2,1102,0,0,0,1,54
54,55,MemResp,1,55,54,54,0,MS,2,13,1,10,11,9,14,5,3,2,1,l,2,1152,0,0,0,1,54
55,56,MemResp,1,56,55,55,0,NS,1,12,1,10,11,9,14,6,3,2,1,h,1,1607,0,1,0,0,54
56,57,MemResp,1,57,56,56,0,ML,2,12,4,10,11,10,14,6,3,2,1,l,2,1025,0,0,0,1,54
57,58,MemResp,1,58,57,57,0,NL,2,4,4,11,11,10,14,6,3,2,1,l,2,1321,0,0,0,1,54
58,59,MemResp,1,59,58,58,0,MS,2,16,4,11,11,10,15,6,3,2,1,h,2,1147,1,0,0,0,54
59,60,MemResp,1,60,59,59,0,ML,2,10,4,11,11,11,15,6,3,2,1,l,2,1473,0,0,0,1,54
60,61,MemResp,1,61,60,60,0,ML,1,11,4,11,11,11,15,6,3,2,2,l,1,1306,0,0,1,0,54
61,62,MemResp,1,62,61,61,0,ML,2,11,1,11,11,12,15,6,3,2,2,l,2,1091,0,0,0,1,54
62,63,MemResp,1,63,62,62,0,ML,2,12,1,11,11,13,15,6,3,2,2,l,2,1312,0,0,0,1,54
63,64,MemResp,1,64,63,63,0,NS,1,16,1,11,11,13,15,7,3,2,2,h,1,1950,0,1,0,0,54
64,65,MemResp,1,65,64,64,0,MS,2,16,2,11,11,13,16,7,3,2,2,h,2,1351,1,0,0,0,54
65,66,MemResp,1,66,65,65,0,ML,2,10,2,11,11,14,16,7,3,2,2,h,2,1641,1,0,0,0,54
66,67,MemResp,1,67,66,66,0,NL,1,2,2,11,11,14,16,7,4,2,2,l,1,1345,0,0,1,0,54
67,68,MemResp,1,68,67,67,0,MS,1,2,3,11,11,14,16,7,4,3,2,l,1,1270,0,0,1,0,54
68,69,MemResp,1,69,68,68,0,NL,2,2,1,12,11,14,16,7,4,3,2,h,2,1392,1,0,0,0,54
69,70,MemResp,1,70,69,69,0,NS,2,6,1,12,12,14,16,7,4,3,2,h,2,1467,1,0,0,0,54
70,71,MemResp,1,71,70,70,0,MS,2,15,1,12,12,14,17,7,4,3,2,h,2,1456,1,0,0,0,54
71,72,MemResp,1,72,71,71,0,NL,2,2,1,13,12,14,17,7,4,3,2,l,2,1377,0,0,0,1,54
72,73,MemResp,1,73,72,72,0,NS,1,6,1,13,12,14,17,8,4,3,2,l,1,1189,0,0,1,0,54
73,74,MemResp,1,74,73,73,0,NS,2,6,4,13,13,14,17,8,4,3,2,l,2,1236,0,0,0,1,54
74,75,MemResp,1,75,74,74,0,MS,2,16,4,13,13,14,18,8,4,3,2,l,2,1759,0,0,0,1,54
75,76,MemResp,1,76,75,75,0,ML,2,11,4,13,13,15,18,8,4,3,2,l,2,1117,0,0,0,1,54
76,77,MemResp,1,77,76,76,0,NL,2,2,4,14,13,15,18,8,4,3,2,l,2,983,0,0,0,1,54
77,78,MemResp,1,78,77,77,0,MS,2,15,4,14,13,15,19,8,4,3,2,l,2,1402,0,0,0,1,54
78,79,MemResp,1,79,78,78,0,NS,2,5,4,14,14,15,19,8,4,3,2,l,2,1207,0,0,0,1,54
79,80,MemResp,1,80,79,79,0,MS,2,16,4,14,14,15,20,8,4,3,2,l,2,1917,0,0,0,1,54
80,81,MemResp,1,81,80,80,0,ML,1,7,4,14,14,15,20,8,4,3,3,k,1,1543,0,0,1,0,54
81,82,MemResp,1,82,81,81,0,NS,2,7,1,14,15,15,20,8,4,3,3,l,2,1181,0,0,0,1,54
82,83,MemResp,1,83,82,82,0,NS,1,12,1,14,15,15,20,9,4,3,3,l,1,1132,0,0,1,0,54
83,84,MemResp,1,84,83,83,0,MS,1,12,3,14,15,15,20,9,4,4,3,l,1,1248,0,0,1,0,54
84,85,MemResp,1,85,84,84,0,MS,1,12,3,14,15,15,20,9,4,5,3,l,1,1055,0,0,1,0,54
85,86,MemResp,1,86,85,85,0,NL,1,12,2,14,15,15,20,9,5,5,3,k,1,1484,0,0,1,0,54
86,87,MemResp,1,87,0,86,1,ML,2,12,2,14,15,16,20,9,5,5,3,l,2,1357,0,0,0,1,54
87,88,MemResp,1,88,1,87,1,NS,2,7,2,14,16,16,20,9,5,5,3,j,2,1421,1,0,0,0,54
88,89,MemResp,1,89,2,88,1,MS,2,16,2,14,16,16,21,9,5,5,3,l,2,1066,0,0,0,1,54
89,90,MemResp,1,90,3,89,1,ML,2,11,2,14,16,17,21,9,5,5,3,l,2,1039,0,0,0,1,54
90,91,MemResp,1,91,4,90,1,ML,2,10,2,14,16,18,21,9,5,5,3,l,2,995,0,0,0,1,54
91,92,MemResp,1,92,5,91,1,NL,1,14,2,14,16,18,21,9,6,5,3,l,1,1098,0,0,1,0,54
92,93,MemResp,1,93,6,92,1,MS,2,14,4,14,16,18,22,9,6,5,3,k,2,1378,0,0,0,1,54
93,94,MemResp,1,94,7,93,1,ML,2,12,4,14,16,19,22,9,6,5,3,k,2,1337,0,0,0,1,54
94,95,MemResp,1,95,8,94,1,NS,2,6,4,14,17,19,22,9,6,5,3,l,2,962,0,0,0,1,54
95,96,MemResp,1,96,9,95,1,ML,1,9,4,14,17,19,22,9,6,5,4,l,1,1200,0,0,1,0,54
96,97,MemResp,1,97,10,96,1,ML,2,9,2,14,17,20,22,9,6,5,4,l,2,1202,0,0,0,1,54
97,98,MemResp,1,98,11,97,1,NL,2,2,2,15,17,20,22,9,6,5,4,k,2,1216,0,0,0,1,54
98,99,MemResp,1,99,12,98,1,NL,1,9,2,15,17,20,22,9,7,5,4,l,1,920,0,0,1,0,54
99,100,MemResp,1,100,13,99,1,ML,2,9,3,15,17,21,22,9,7,5,4,l,2,1195,0,0,0,1,54
100,101,MemResp,1,101,14,100,1,NS,2,6,3,15,18,21,22,9,7,5,4,l,2,965,0,0,0,1,54
101,102,MemResp,1,102,15,101,1,NS,2,8,3,15,19,21,22,9,7,5,4,l,2,1018,0,0,0,1,54
102,103,MemResp,1,103,16,102,1,MS,1,11,3,15,19,21,22,9,7,6,4,l,1,1095,0,0,1,0,54
103,104,MemResp,1,104,17,103,1,ML,2,11,3,15,19,22,22,9,7,6,4,l,2,1419,0,0,0,1,54
104,105,MemResp,1,105,18,104,1,MS,1,3,3,15,19,22,22,9,7,7,4,k,1,1552,0,0,1,0,54
105,106,MemResp,1,106,19,105,1,NL,2,3,4,16,19,22,22,9,7,7,4,j,2,1415,1,0,0,0,54
106,107,MemResp,1,107,20,106,1,ML,2,10,4,16,19,23,22,9,7,7,4,l,2,1176,0,0,0,1,54
107,108,MemResp,1,108,21,107,1,NL,2,3,4,17,19,23,22,9,7,7,4,l,2,1291,0,0,0,1,54
108,109,MemResp,1,109,22,108,1,ML,1,1,4,17,19,23,22,9,7,7,5,l,1,1307,0,0,1,0,54
109,110,MemResp,1,110,23,109,1,NL,1,1,2,17,19,23,22,9,8,7,5,l,1,1118,0,0,1,0,54
110,111,MemResp,1,111,24,110,1,NL,2,1,2,18,19,23,22,9,8,7,5,k,2,1373,0,0,0,1,54
111,112,MemResp,1,112,25,111,1,NL,2,1,2,19,19,23,22,9,8,7,5,l,2,1173,0,0,0,1,54
112,113,MemResp,1,113,26,112,1,NL,2,2,2,20,19,23,22,9,8,7,5,l,2,1165,0,0,0,1,54
113,114,MemResp,1,114,27,113,1,NL,1,11,2,20,19,23,22,9,9,7,5,l,1,1029,0,0,1,0,54
114,115,MemResp,1,115,28,114,1,NL,1,11,2,20,19,23,22,9,10,7,5,l,1,1223,0,0,1,0,54
115,116,MemResp,1,116,29,115,1,ML,2,11,4,20,19,24,22,9,10,7,5,k,2,1933,0,0,0,1,54
116,117,MemResp,1,117,30,116,1,ML,1,1,4,20,19,24,22,9,10,7,6,l,1,1812,0,0,1,0,54
117,118,MemResp,1,118,31,117,1,MS,1,1,3,20,19,24,22,9,10,8,6,l,1,1009,0,0,1,0,54
118,119,MemResp,1,119,32,118,1,NS,1,1,1,20,19,24,22,10,10,8,6,l,1,1395,0,0,1,0,54
119,120,MemResp,1,120,33,119,1,NL,2,1,4,21,19,24,22,10,10,8,6,j,2,1511,1,0,0,0,54
120,121,MemResp,1,121,34,120,1,NL,2,4,4,22,19,24,22,10,10,8,6,k,2,1485,0,0,0,1,54
121,122,MemResp,1,122,35,121,1,ML,1,7,4,22,19,24,22,10,10,8,7,l,1,1122,0,0,1,0,54
122,123,MemResp,1,123,36,122,1,NS,2,7,3,22,20,24,22,10,10,8,7,l,2,1438,0,0,0,1,54
123,124,MemResp,1,124,37,123,1,NS,2,7,3,22,21,24,22,10,10,8,7,j,2,1618,1,0,0,0,54
124,125,MemResp,1,125,38,124,1,MS,2,14,3,22,21,24,23,10,10,8,7,l,2,1013,0,0,0,1,54
125,126,MemResp,1,126,39,125,1,MS,2,13,3,22,21,24,24,10,10,8,7,l,2,1047,0,0,0,1,54
126,127,MemRespITI,1,127,40,126,1,NL,2,3,3,23,21,24,24,10,10,8,7,0,2,1047,0,0,0,0,54
127,128,MemResp,1,128,41,127,1,ML,2,12,3,23,21,25,24,10,10,8,7,l,2,1480,0,0,0,1,54
128,129,MemResp,1,129,42,128,1,MS,2,13,3,23,21,25,25,10,10,8,7,l,2,1347,0,0,0,1,54
129,130,MemResp,1,130,43,129,1,NS,2,7,3,23,22,25,25,10,10,8,7,k,2,1349,0,0,0,1,54
130,131,MemResp,1,131,44,130,1,ML,2,10,3,23,22,26,25,10,10,8,7,l,2,1425,0,0,0,1,54
131,132,MemResp,1,132,45,131,1,MS,1,13,3,23,22,26,25,10,10,9,7,l,1,1140,0,0,1,0,54
132,133,MemResp,1,133,46,132,1,ML,1,13,4,23,22,26,25,10,10,9,8,h,1,1600,0,1,0,0,54
133,134,MemResp,1,134,47,133,1,MS,2,13,2,23,22,26,26,10,10,9,8,k,2,1587,0,0,0,1,54
134,135,MemResp,1,135,48,134,1,NS,2,5,2,23,23,26,26,10,10,9,8,l,2,1248,0,0,0,1,54
135,136,MemResp,1,136,49,135,1,NS,2,5,2,23,24,26,26,10,10,9,8,l,2,1752,0,0,0,1,54
136,137,MemResp,1,137,50,136,1,NS,2,8,2,23,25,26,26,10,10,9,8,l,2,1561,0,0,0,1,54
137,138,MemRespITI,1,138,51,137,1,MS,2,15,2,23,25,26,27,10,10,9,8,0,2,1561,0,0,0,0,54
138,139,MemResp,1,139,52,138,1,NL,2,4,2,24,25,26,27,10,10,9,8,l,2,1161,0,0,0,1,54
139,140,MemResp,1,140,53,139,1,ML,2,11,2,24,25,27,27,10,10,9,8,l,2,1058,0,0,0,1,54
140,141,MemResp,1,141,54,140,1,ML,2,10,2,24,25,28,27,10,10,9,8,l,2,1427,0,0,0,1,54
141,142,MemResp,1,142,55,141,1,ML,2,10,2,24,25,29,27,10,10,9,8,l,2,966,0,0,0,1,54
142,143,MemResp,1,143,56,142,1,NS,2,8,2,24,26,29,27,10,10,9,8,k,2,1345,0,0,0,1,54
143,144,MemResp,1,144,57,143,1,ML,2,12,2,24,26,30,27,10,10,9,8,k,2,1212,0,0,0,1,54
144,145,MemResp,1,145,58,144,1,NL,2,3,2,25,26,30,27,10,10,9,8,k,2,1381,0,0,0,1,54
145,146,MemResp,1,146,59,145,1,MS,2,13,2,25,26,30,28,10,10,9,8,l,2,1743,0,0,0,1,54
146,147,MemResp,1,147,60,146,1,NL,2,3,2,26,26,30,28,10,10,9,8,l,2,1076,0,0,0,1,54
147,148,MemResp,1,148,61,147,1,NL,2,2,2,27,26,30,28,10,10,9,8,j,2,1390,1,0,0,0,54
148,149,MemResp,1,149,62,148,1,ML,2,9,2,27,26,31,28,10,10,9,8,l,2,1513,0,0,0,1,54
149,150,MemResp,1,150,63,149,1,ML,2,12,2,27,26,32,28,10,10,9,8,k,2,1533,0,0,0,1,54
150,151,MemResp,1,151,64,150,1,NL,1,2,2,27,26,32,28,10,11,9,8,l,1,1155,0,0,1,0,54
151,152,MemResp,1,152,65,151,1,NL,2,2,4,28,26,32,28,10,11,9,8,j,2,1725,1,0,0,0,54
