,Unnamed: 0,TypeOfResponse,Version,LogCounter,TrialCounter,MatrixCounter,RunCounter,Category,Gender,Age,FaceStimMatrix,oldYMcounter,oldYFcounter,oldOMcounter,oldOFcounter,newYMcounter,newYFcounter,newOMcounter,newOFcounter,keyPressed,Mem,Hit,FA,CR,Miss,RT,subject
106,107,MemResp,3,107,26,106,1,OM,1,2,3,21,19,19,20,7,8,6,7,s,2,1,0,0,0,993,7
107,108,MemResp,3,108,27,107,1,YM,1,1,1,22,19,19,20,7,8,6,7,l,2,0,0,0,1,1031,7
108,109,MemResp,3,109,28,108,1,YF,2,1,2,22,20,19,20,7,8,6,7,l,2,0,0,0,1,752,7
109,110,MemResp,3,110,29,109,1,OF,2,2,4,22,20,19,21,7,8,6,7,k,2,0,0,0,1,797,7
110,111,MemResp,3,111,30,110,1,OF,2,2,4,22,20,19,22,7,8,6,7,k,2,0,0,0,1,615,7
111,112,MemResp,3,112,31,111,1,YM,1,1,1,23,20,19,22,7,8,6,7,l,2,0,0,0,1,762,7
112,113,MemResp,3,113,32,112,1,OF,2,2,4,23,20,19,23,7,8,6,7,k,2,0,0,0,1,725,7
113,114,MemResp,3,114,33,113,1,OM,1,2,3,23,20,20,23,7,8,6,7,s,2,1,0,0,0,936,7
114,115,MemResp,3,115,34,114,1,OM,1,2,3,23,20,21,23,7,8,6,7,s,2,1,0,0,0,1277,7
115,116,MemResp,3,116,35,115,1,YM,1,1,9,23,20,21,23,8,8,6,7,s,1,0,1,0,0,1380,7
116,117,MemResp,3,117,36,116,1,OM,1,2,3,23,20,22,23,8,8,6,7,l,2,0,0,0,1,1569,7
117,118,MemResp,3,118,37,117,1,OM,1,2,11,23,20,22,23,8,8,7,7,s,1,0,1,0,0,1302,7
118,119,MemResp,3,119,38,118,1,YF,2,1,2,23,21,22,23,8,8,7,7,k,2,0,0,0,1,735,7
119,120,MemResp,3,120,39,119,1,OM,1,2,11,23,21,22,23,8,8,8,7,k,1,0,0,1,0,699,7
120,121,MemRespITI,3,121,40,120,1,YM,1,1,9,23,21,22,23,9,8,8,7,0,1,0,0,0,0,699,7
121,122,MemResp,3,122,41,121,1,OM,1,2,3,23,21,23,23,9,8,8,7,s,2,1,0,0,0,1190,7
122,123,MemResp,3,123,42,122,1,OM,1,2,11,23,21,23,23,9,8,9,7,s,1,0,1,0,0,939,7
123,124,MemResp,3,124,43,123,1,YM,1,1,1,24,21,23,23,9,8,9,7,s,2,1,0,0,0,1224,7
124,125,MemResp,3,125,44,124,1,OF,2,2,4,24,21,23,24,9,8,9,7,k,2,0,0,0,1,706,7
125,126,MemResp,3,126,45,125,1,OM,1,2,11,24,21,23,24,9,8,10,7,s,1,0,1,0,0,840,7
126,127,MemResp,3,127,46,126,1,OM,1,2,3,24,21,24,24,9,8,10,7,k,2,0,0,0,1,692,7
127,128,MemResp,3,128,47,127,1,YF,2,1,2,24,22,24,24,9,8,10,7,l,2,0,0,0,1,829,7
128,129,MemResp,3,129,48,128,1,YF,2,1,2,24,23,24,24,9,8,10,7,k,2,0,0,0,1,923,7
129,130,MemResp,3,130,49,129,1,OF,2,2,4,24,23,24,25,9,8,10,7,k,2,0,0,0,1,594,7
130,131,MemResp,3,131,50,130,1,OF,2,2,4,24,23,24,26,9,8,10,7,k,2,0,0,0,1,515,7
131,132,MemResp,3,132,51,131,1,YF,2,1,2,24,24,24,26,9,8,10,7,l,2,0,0,0,1,707,7
132,133,MemResp,3,133,52,132,1,YF,2,1,2,24,25,24,26,9,8,10,7,k,2,0,0,0,1,766,7
133,134,MemResp,3,134,53,133,1,OF,2,2,12,24,25,24,26,9,8,10,8,k,1,0,0,1,0,669,7
134,135,MemResp,3,135,54,134,1,YF,2,1,2,24,26,24,26,9,8,10,8,k,2,0,0,0,1,952,7
135,136,MemResp,3,136,55,135,1,OM,1,2,3,24,26,25,26,9,8,10,8,k,2,0,0,0,1,658,7
136,137,MemResp,3,137,56,136,1,YF,2,1,2,24,27,25,26,9,8,10,8,l,2,0,0,0,1,1116,7
137,138,MemResp,3,138,57,137,1,YM,1,1,1,25,27,25,26,9,8,10,8,k,2,0,0,0,1,681,7
138,139,MemResp,3,139,58,138,1,OM,1,2,3,25,27,26,26,9,8,10,8,k,2,0,0,0,1,471,7
139,140,MemResp,3,140,59,139,1,OF,2,2,4,25,27,26,27,9,8,10,8,k,2,0,0,0,1,551,7
140,141,MemResp,3,141,60,140,1,YM,1,1,1,26,27,26,27,9,8,10,8,k,2,0,0,0,1,437,7
141,142,MemResp,3,142,61,141,1,OM,1,2,3,26,27,27,27,9,8,10,8,s,2,1,0,0,0,951,7
142,143,MemResp,3,143,62,142,1,YM,1,1,9,26,27,27,27,10,8,10,8,s,1,0,1,0,0,949,7
143,144,MemResp,3,144,63,143,1,YF,2,1,10,26,27,27,27,10,9,10,8,k,1,0,0,1,0,735,7
144,145,MemResp,3,145,64,144,1,YM,1,1,1,27,27,27,27,10,9,10,8,k,2,0,0,0,1,765,7
145,146,MemResp,3,146,65,145,1,OF,2,2,4,27,27,27,28,10,9,10,8,k,2,0,0,0,1,461,7
146,147,MemResp,3,147,66,146,1,OF,2,2,12,27,27,27,28,10,9,10,9,k,1,0,0,1,0,632,7
147,148,MemResp,3,148,67,147,1,YF,2,1,2,27,28,27,28,10,9,10,9,l,2,0,0,0,1,756,7
148,149,MemResp,3,149,68,148,1,OM,1,2,3,27,28,28,28,10,9,10,9,k,2,0,0,0,1,946,7
149,150,MemResp,3,150,69,149,1,YM,1,1,1,28,28,28,28,10,9,10,9,k,2,0,0,0,1,679,7
150,151,MemResp,3,151,70,150,1,YM,1,1,1,29,28,28,28,10,9,10,9,s,2,1,0,0,0,1191,7
151,152,MemResp,3,152,71,151,1,YF,2,1,2,29,29,28,28,10,9,10,9,l,2,0,0,0,1,1193,7
152,153,MemResp,3,153,72,152,1,OF,2,2,12,29,29,28,28,10,9,10,10,k,1,0,0,1,0,1130,7
153,154,MemResp,3,154,73,153,1,YM,1,1,1,30,29,28,28,10,9,10,10,k,2,0,0,0,1,1024,7
154,155,MemResp,3,155,74,154,1,OM,1,2,3,30,29,29,28,10,9,10,10,k,2,0,0,0,1,730,7
155,156,MemResp,3,156,75,155,1,OM,1,2,3,30,29,30,28,10,9,10,10,k,2,0,0,0,1,501,7
156,157,MemResp,3,157,76,156,1,OF,2,2,4,30,29,30,29,10,9,10,10,k,2,0,0,0,1,521,7
157,158,MemResp,3,158,77,157,1,YF,2,1,10,30,29,30,29,10,10,10,10,k,1,0,0,1,0,401,7
158,159,MemResp,3,159,78,158,1,YF,2,1,2,30,30,30,29,10,10,10,10,l,2,0,0,0,1,821,7
159,160,MemResp,3,160,79,159,1,OF,2,2,4,30,30,30,30,10,10,10,10,s,2,1,0,0,0,1305,7
0,1,MemRespITI,2,1,0,0,0,OF,2,2,4,0,0,0,1,0,0,0,0,0,2,0,0,0,0,,8
1,2,MemRespITI,2,2,1,1,0,YF,2,1,2,0,1,0,1,0,0,0,0,V,2,0,0,0,0,,8
2,3,MemRespITI,2,3,2,2,0,OM,1,2,3,0,1,1,1,0,0,0,0,V,2,0,0,0,0,,8
3,4,MemResp,2,4,3,3,0,YF,2,1,2,0,2,1,1,0,0,0,0,A,2,1,0,0,0,759,8
4,5,MemResp,2,5,4,4,0,YM,1,1,1,1,2,1,1,0,0,0,0,A,2,1,0,0,0,683,8
5,6,MemResp,2,6,5,5,0,YM,1,1,9,1,2,1,1,1,0,0,0,A,1,0,1,0,0,630,8
6,7,MemResp,2,7,6,6,0,OM,1,2,3,1,2,2,1,1,0,0,0,A,2,1,0,0,0,1302,8
7,8,MemResp,2,8,7,7,0,OM,1,2,3,1,2,3,1,1,0,0,0,A,2,1,0,0,0,385,8
8,9,MemRespITI,2,9,8,8,0,YF,2,1,2,1,3,3,1,1,0,0,0,B,2,0,0,0,0,385,8
9,10,MemResp,2,10,9,9,0,OF,2,2,4,1,3,3,2,1,0,0,0,A,2,1,0,0,0,394,8
10,11,MemResp,2,11,10,10,0,YM,1,1,1,2,3,3,2,1,0,0,0,S,2,1,0,0,0,528,8
11,12,MemResp,2,12,11,11,0,YF,2,1,2,2,4,3,2,1,0,0,0,K,2,0,0,0,1,501,8
12,13,MemResp,2,13,12,12,0,OF,2,2,4,2,4,3,3,1,0,0,0,L,2,0,0,0,1,427,8
13,14,MemResp,2,14,13,13,0,YF,2,1,2,2,5,3,3,1,0,0,0,A,2,1,0,0,0,249,8
14,15,MemResp,2,15,14,14,0,YF,2,1,2,2,6,3,3,1,0,0,0,K,2,0,0,0,1,1483,8
15,16,MemResp,2,16,15,15,0,OF,2,2,12,2,6,3,3,1,0,0,1,L,1,0,0,1,0,600,8
16,17,MemResp,2,17,16,16,0,OF,2,2,12,2,6,3,3,1,0,0,2,A,1,0,1,0,0,241,8
17,18,MemResp,2,18,17,17,0,OM,1,2,3,2,6,4,3,1,0,0,2,K,2,0,0,0,1,676,8
18,19,MemResp,2,19,18,18,0,OF,2,2,4,2,6,4,4,1,0,0,2,A,2,1,0,0,0,1340,8
19,20,MemResp,2,20,19,19,0,OF,2,2,4,2,6,4,5,1,0,0,2,S,2,1,0,0,0,501,8
20,21,MemResp,2,21,20,20,0,YF,2,1,10,2,6,4,5,1,1,0,2,L,1,0,0,1,0,747,8
21,22,MemResp,2,22,21,21,0,OF,2,2,4,2,6,4,6,1,1,0,2,A,2,1,0,0,0,329,8
22,23,MemResp,2,23,22,22,0,OF,2,2,4,2,6,4,7,1,1,0,2,K,2,0,0,0,1,1221,8
23,24,MemResp,2,24,23,23,0,OF,2,2,12,2,6,4,7,1,1,0,3,L,1,0,0,1,0,563,8
24,25,MemResp,2,25,24,24,0,YF,2,1,2,2,7,4,7,1,1,0,3,A,2,1,0,0,0,155,8
25,26,MemResp,2,26,25,25,0,YM,1,1,9,2,7,4,7,2,1,0,3,K,1,0,0,1,0,1246,8
26,27,MemResp,2,27,26,26,0,OF,2,2,4,2,7,4,8,2,1,0,3,L,2,0,0,0,1,372,8
27,28,MemResp,2,28,27,27,0,YM,1,1,1,3,7,4,8,2,1,0,3,A,2,1,0,0,0,14,8
28,29,MemResp,2,29,28,28,0,YM,1,1,9,3,7,4,8,3,1,0,3,K,1,0,0,1,0,460,8
29,30,MemResp,2,30,29,29,0,YM,1,1,1,4,7,4,8,3,1,0,3,A,2,1,0,0,0,891,8
30,31,MemResp,2,31,30,30,0,OM,1,2,11,4,7,4,8,3,1,1,3,S,1,0,1,0,0,111,8
31,32,MemResp,2,32,31,31,0,OM,1,2,11,4,7,4,8,3,1,2,3,L,1,0,0,1,0,299,8
32,33,MemResp,2,33,32,32,0,OF,2,2,12,4,7,4,8,3,1,2,4,S,1,0,1,0,0,936,8
33,34,MemResp,2,34,33,33,0,YF,2,1,2,4,8,4,8,3,1,2,4,L,2,0,0,0,1,1383,8
34,35,MemResp,2,35,34,34,0,OM,1,2,11,4,8,4,8,3,1,3,4,A,1,0,1,0,0,564,8
35,36,MemResp,2,36,35,35,0,OF,2,2,4,4,8,4,9,3,1,3,4,K,2,0,0,0,1,1033,8
36,37,MemResp,2,37,36,36,0,OM,1,2,3,4,8,5,9,3,1,3,4,L,2,0,0,0,1,286,8
37,38,MemResp,2,38,37,37,0,OM,1,2,3,4,8,6,9,3,1,3,4,A,2,1,0,0,0,23,8
38,39,MemResp,2,39,38,38,0,YM,1,1,1,5,8,6,9,3,1,3,4,K,2,0,0,0,1,831,8
39,40,MemResp,2,40,39,39,0,YM,1,1,1,6,8,6,9,3,1,3,4,L,2,0,0,0,1,338,8
40,41,MemResp,2,41,40,40,0,OM,1,2,3,6,8,7,9,3,1,3,4,S,2,1,0,0,0,999,8
41,42,MemResp,2,42,41,41,0,OF,2,2,4,6,8,7,10,3,1,3,4,K,2,0,0,0,1,395,8
42,43,MemResp,2,43,42,42,0,OM,1,2,3,6,8,8,10,3,1,3,4,L,2,0,0,0,1,168,8
43,44,MemResp,2,44,43,43,0,YM,1,1,9,6,8,8,10,4,1,3,4,A,1,0,1,0,0,630,8
44,45,MemResp,2,45,44,44,0,YM,1,1,9,6,8,8,10,5,1,3,4,A,1,0,1,0,0,460,8
45,46,MemResp,2,46,45,45,0,YF,2,1,2,6,9,8,10,5,1,3,4,S,2,1,0,0,0,489,8
46,47,MemResp,2,47,46,46,0,OM,1,2,3,6,9,9,10,5,1,3,4,K,2,0,0,0,1,124,8
47,48,MemResp,2,48,47,47,0,YF,2,1,10,6,9,9,10,5,2,3,4,L,1,0,0,1,0,482,8
48,49,MemResp,2,49,48,48,0,YF,2,1,2,6,10,9,10,5,2,3,4,A,2,1,0,0,0,22,8
49,50,MemResp,2,50,49,49,0,YF,2,1,2,6,11,9,10,5,2,3,4,K,2,0,0,0,1,1732,8
50,51,MemResp,2,51,50,50,0,OF,2,2,4,6,11,9,11,5,2,3,4,L,2,0,0,0,1,1417,8
51,52,MemResp,2,52,51,51,0,OF,2,2,4,6,11,9,12,5,2,3,4,A,2,1,0,0,0,692,8
52,53,MemResp,2,53,52,52,0,YM,1,1,1,7,11,9,12,5,2,3,4,K,2,0,0,0,1,1404,8
53,54,MemResp,2,54,53,53,0,YF,2,1,10,7,11,9,12,5,3,3,4,L,1,0,0,1,0,775,8
54,55,MemResp,2,55,54,54,0,OM,1,2,3,7,11,10,12,5,3,3,4,A,2,1,0,0,0,436,8
55,56,MemResp,2,56,55,55,0,OM,1,2,11,7,11,10,12,5,3,4,4,S,1,0,1,0,0,72,8
56,57,MemResp,2,57,56,56,0,YF,2,1,2,7,12,10,12,5,3,4,4,L,2,0,0,0,1,1430,8
57,58,MemResp,2,58,57,57,0,YM,1,1,1,8,12,10,12,5,3,4,4,K,2,0,0,0,1,975,8
58,59,MemResp,2,59,58,58,0,OM,1,2,3,8,12,11,12,5,3,4,4,A,2,1,0,0,0,903,8
59,60,MemResp,2,60,59,59,0,YF,2,1,2,8,13,11,12,5,3,4,4,K,2,0,0,0,1,972,8
60,61,MemResp,2,61,60,60,0,YM,1,1,1,9,13,11,12,5,3,4,4,K,2,0,0,0,1,882,8
61,62,MemResp,2,62,61,61,0,YF,2,1,2,9,14,11,12,5,3,4,4,K,2,0,0,0,1,616,8
62,63,MemResp,2,63,62,62,0,OM,1,2,3,9,14,12,12,5,3,4,4,A,2,1,0,0,0,892,8
63,64,MemResp,2,64,63,63,0,OM,1,2,3,9,14,13,12,5,3,4,4,A,2,1,0,0,0,890,8
64,65,MemResp,2,65,64,64,0,YF,2,1,2,9,15,13,12,5,3,4,4,K,2,0,0,0,1,760,8
65,66,MemResp,2,66,65,65,0,OF,2,2,4,9,15,13,13,5,3,4,4,A,2,1,0,0,0,972,8
66,67,MemResp,2,67,66,66,0,YF,2,1,10,9,15,13,13,5,4,4,4,K,1,0,0,1,0,585,8
67,68,MemResp,2,68,67,67,0,YM,1,1,1,10,15,13,13,5,4,4,4,K,2,0,0,0,1,805,8
68,69,MemResp,2,69,68,68,0,OM,1,2,3,10,15,14,13,5,4,4,4,A,2,1,0,0,0,576,8
69,70,MemResp,2,70,69,69,0,YM,1,1,1,11,15,14,13,5,4,4,4,S,2,1,0,0,0,495,8
70,71,MemResp,2,71,70,70,0,YM,1,1,1,12,15,14,13,5,4,4,4,A,2,1,0,0,0,614,8
71,72,MemResp,2,72,71,71,0,OF,2,2,4,12,15,14,14,5,4,4,4,S,2,1,0,0,0,299,8
72,73,MemResp,2,73,72,72,0,OM,1,2,11,12,15,14,14,5,4,5,4,A,1,0,1,0,0,321,8
73,74,MemResp,2,74,73,73,0,YF,2,1,10,12,15,14,14,5,5,5,4,K,1,0,0,1,0,326,8
74,75,MemResp,2,75,74,74,0,OF,2,2,4,12,15,14,15,5,5,5,4,L,2,0,0,0,1,338,8
75,76,MemResp,2,76,75,75,0,YM,1,1,1,13,15,14,15,5,5,5,4,K,2,0,0,0,1,546,8
76,77,MemResp,2,77,76,76,0,OF,2,2,12,13,15,14,15,5,5,5,5,L,1,0,0,1,0,294,8
77,78,MemResp,2,78,77,77,0,OM,1,2,3,13,15,15,15,5,5,5,5,K,2,0,0,0,1,453,8
78,79,MemResp,2,79,78,78,0,YM,1,1,1,14,15,15,15,5,5,5,5,L,2,0,0,0,1,382,8
79,80,MemResp,2,80,79,79,0,YM,1,1,1,15,15,15,15,5,5,5,5,A,2,1,0,0,0,259,8
80,81,MemResp,2,81,0,80,1,OM,1,2,3,15,15,16,15,5,5,5,5,A,2,1,0,0,0,565,8
81,82,MemResp,2,82,1,81,1,OF,2,2,12,15,15,16,15,5,5,5,6,K,1,0,0,1,0,473,8
82,83,MemResp,2,83,2,82,1,YM,1,1,1,16,15,16,15,5,5,5,6,L,2,0,0,0,1,326,8
83,84,MemResp,2,84,3,83,1,YM,1,1,9,16,15,16,15,6,5,5,6,A,1,0,1,0,0,834,8
84,85,MemResp,2,85,4,84,1,YF,2,1,2,16,16,16,15,6,5,5,6,K,2,0,0,0,1,408,8
85,86,MemResp,2,86,5,85,1,YF,2,1,2,16,17,16,15,6,5,5,6,L,2,0,0,0,1,260,8
86,87,MemResp,2,87,6,86,1,OF,2,2,12,16,17,16,15,6,5,5,7,K,1,0,0,1,0,146,8
87,88,MemResp,2,88,7,87,1,OF,2,2,4,16,17,16,16,6,5,5,7,L,2,0,0,0,1,334,8
88,89,MemResp,2,89,8,88,1,OF,2,2,4,16,17,16,17,6,5,5,7,K,2,0,0,0,1,319,8
89,90,MemResp,2,90,9,89,1,OF,2,2,4,16,17,16,18,6,5,5,7,L,2,0,0,0,1,148,8
90,91,MemResp,2,91,10,90,1,YM,1,1,9,16,17,16,18,7,5,5,7,K,1,0,0,1,0,704,8
91,92,MemResp,2,92,11,91,1,YF,2,1,10,16,17,16,18,7,6,5,7,L,1,0,0,1,0,535,8
92,93,MemResp,2,93,12,92,1,OM,1,2,3,16,17,17,18,7,6,5,7,K,2,0,0,0,1,180,8
93,94,MemResp,2,94,13,93,1,OM,1,2,11,16,17,17,18,7,6,6,7,A,1,0,1,0,0,1345,8
94,95,MemResp,2,95,14,94,1,YF,2,1,2,16,18,17,18,7,6,6,7,S,2,1,0,0,0,515,8
95,96,MemResp,2,96,15,95,1,OM,1,2,3,16,18,18,18,7,6,6,7,L,2,0,0,0,1,1505,8
96,97,MemResp,2,97,16,96,1,OM,1,2,3,16,18,19,18,7,6,6,7,K,2,0,0,0,1,528,8
97,98,MemResp,2,98,17,97,1,YM,1,1,1,17,18,19,18,7,6,6,7,K,2,0,0,0,1,250,8
98,99,MemResp,2,99,18,98,1,OM,1,2,11,17,18,19,18,7,6,7,7,A,1,0,1,0,0,436,8
99,100,MemResp,2,100,19,99,1,OM,1,2,3,17,18,20,18,7,6,7,7,A,2,1,0,0,0,737,8
100,101,MemResp,2,101,20,100,1,OF,2,2,12,17,18,20,18,7,6,7,8,K,1,0,0,1,0,246,8
101,102,MemResp,2,102,21,101,1,OF,2,2,4,17,18,20,19,7,6,7,8,K,2,0,0,0,1,387,8
102,103,MemResp,2,103,22,102,1,OM,1,2,3,17,18,21,19,7,6,7,8,S,2,1,0,0,0,377,8
103,104,MemResp,2,104,23,103,1,OF,2,2,4,17,18,21,20,7,6,7,8,S,2,1,0,0,0,438,8
104,105,MemResp,2,105,24,104,1,OF,2,2,4,17,18,21,21,7,6,7,8,S,2,1,0,0,0,531,8
105,106,MemResp,2,106,25,105,1,OF,2,2,12,17,18,21,21,7,6,7,9,K,1,0,0,1,0,938,8
106,107,MemResp,2,107,26,106,1,YM,1,1,1,18,18,21,21,7,6,7,9,L,2,0,0,0,1,101,8
107,108,MemResp,2,108,27,107,1,YF,2,1,10,18,18,21,21,7,7,7,9,K,1,0,0,1,0,140,8
108,109,MemResp,2,109,28,108,1,YF,2,1,2,18,19,21,21,7,7,7,9,L,2,0,0,0,1,615,8
109,110,MemResp,2,110,29,109,1,OF,2,2,4,18,19,21,22,7,7,7,9,L,2,0,0,0,1,877,8
110,111,MemResp,2,111,30,110,1,OF,2,2,4,18,19,21,23,7,7,7,9,K,2,0,0,0,1,146,8
111,112,MemResp,2,112,31,111,1,YM,1,1,1,19,19,21,23,7,7,7,9,K,2,0,0,0,1,1360,8
112,113,MemResp,2,113,32,112,1,YM,1,1,1,20,19,21,23,7,7,7,9,L,2,0,0,0,1,508,8
113,114,MemResp,2,114,33,113,1,OF,2,2,4,20,19,21,24,7,7,7,9,L,2,0,0,0,1,943,8
114,115,MemResp,2,115,34,114,1,OM,1,2,3,20,19,22,24,7,7,7,9,K,2,0,0,0,1,622,8
115,116,MemResp,2,116,35,115,1,YM,1,1,1,21,19,22,24,7,7,7,9,L,2,0,0,0,1,498,8
116,117,MemResp,2,117,36,116,1,OF,2,2,4,21,19,22,25,7,7,7,9,L,2,0,0,0,1,831,8
117,118,MemResp,2,118,37,117,1,YF,2,1,10,21,19,22,25,7,8,7,9,K,1,0,0,1,0,294,8
118,119,MemResp,2,119,38,118,1,YM,1,1,9,21,19,22,25,8,8,7,9,K,1,0,0,1,0,922,8
119,120,MemResp,2,120,39,119,1,YF,2,1,2,21,20,22,25,8,8,7,9,L,2,0,0,0,1,197,8
120,121,MemResp,2,121,40,120,1,OF,2,2,4,21,20,22,26,8,8,7,9,L,2,0,0,0,1,636,8
121,122,MemResp,2,122,41,121,1,YM,1,1,1,22,20,22,26,8,8,7,9,L,2,0,0,0,1,774,8
122,123,MemResp,2,123,42,122,1,YF,2,1,2,22,21,22,26,8,8,7,9,L,2,0,0,0,1,540,8
123,124,MemResp,2,124,43,123,1,OF,2,2,4,22,21,22,27,8,8,7,9,L,2,0,0,0,1,146,8
124,125,MemResp,2,125,44,124,1,YM,1,1,1,23,21,22,27,8,8,7,9,L,2,0,0,0,1,54,8
125,126,MemResp,2,126,45,125,1,OM,1,2,3,23,21,23,27,8,8,7,9,K,2,0,0,0,1,123,8
126,127,MemResp,2,127,46,126,1,OM,1,2,3,23,21,24,27,8,8,7,9,S,2,1,0,0,0,480,8
127,128,MemResp,2,128,47,127,1,YM,1,1,1,24,21,24,27,8,8,7,9,K,2,0,0,0,1,276,8
128,129,MemResp,2,129,48,128,1,YF,2,1,2,24,22,24,27,8,8,7,9,S,2,1,0,0,0,579,8
129,130,MemResp,2,130,49,129,1,OM,1,2,3,24,22,25,27,8,8,7,9,L,2,0,0,0,1,661,8
130,131,MemResp,2,131,50,130,1,OF,2,2,4,24,22,25,28,8,8,7,9,A,2,1,0,0,0,313,8
131,132,MemResp,2,132,51,131,1,OM,1,2,3,24,22,26,28,8,8,7,9,L,2,0,0,0,1,256,8
132,133,MemResp,2,133,52,132,1,YF,2,1,2,24,23,26,28,8,8,7,9,S,2,1,0,0,0,22,8
133,134,MemResp,2,134,53,133,1,OM,1,2,11,24,23,26,28,8,8,8,9,A,1,0,1,0,0,427,8
134,135,MemResp,2,135,54,134,1,YF,2,1,2,24,24,26,28,8,8,8,9,L,2,0,0,0,1,420,8
135,136,MemResp,2,136,55,135,1,YF,2,1,2,24,25,26,28,8,8,8,9,L,2,0,0,0,1,42,8
136,137,MemResp,2,137,56,136,1,OM,1,2,3,24,25,27,28,8,8,8,9,K,2,0,0,0,1,1390,8
137,138,MemResp,2,138,57,137,1,YF,2,1,2,24,26,27,28,8,8,8,9,L,2,0,0,0,1,162,8
138,139,MemResp,2,139,58,138,1,OM,1,2,3,24,26,28,28,8,8,8,9,K,2,0,0,0,1,401,8
139,140,MemResp,2,140,59,139,1,YM,1,1,1,25,26,28,28,8,8,8,9,S,2,1,0,0,0,694,8
140,141,MemResp,2,141,60,140,1,YM,1,1,1,26,26,28,28,8,8,8,9,L,2,0,0,0,1,275,8
141,142,MemResp,2,142,61,141,1,YM,1,1,1,27,26,28,28,8,8,8,9,A,2,1,0,0,0,1001,8
142,143,MemResp,2,143,62,142,1,OM,1,2,11,27,26,28,28,8,8,9,9,K,1,0,0,1,0,406,8
143,144,MemResp,2,144,63,143,1,YM,1,1,1,28,26,28,28,8,8,9,9,K,2,0,0,0,1,379,8
144,145,MemResp,2,145,64,144,1,OM,1,2,3,28,26,29,28,8,8,9,9,S,2,1,0,0,0,512,8
145,146,MemResp,2,146,65,145,1,YM,1,1,1,29,26,29,28,8,8,9,9,L,2,0,0,0,1,333,8
146,147,MemResp,2,147,66,146,1,YF,2,1,2,29,27,29,28,8,8,9,9,L,2,0,0,0,1,155,8
147,148,MemResp,2,148,67,147,1,YF,2,1,10,29,27,29,28,8,9,9,9,K,1,0,0,1,0,641,8
148,149,MemResp,2,149,68,148,1,OF,2,2,4,29,27,29,29,8,9,9,9,K,2,0,0,0,1,541,8
149,150,MemResp,2,150,69,149,1,OM,1,2,3,29,27,30,29,8,9,9,9,K,2,0,0,0,1,612,8
150,151,MemResp,2,151,70,150,1,OF,2,2,4,29,27,30,30,8,9,9,9,A,2,1,0,0,0,32,8
151,152,MemResp,2,152,71,151,1,YF,2,1,2,29,28,30,30,8,9,9,9,L,2,0,0,0,1,68,8
152,153,MemResp,2,153,72,152,1,YF,2,1,10,29,28,30,30,8,10,9,9,L,1,0,0,1,0,443,8
153,154,MemResp,2,154,73,153,1,YM,1,1,9,29,28,30,30,9,10,9,9,K,1,0,0,1,0,408,8
154,155,MemResp,2,155,74,154,1,YM,1,1,1,30,28,30,30,9,10,9,9,L,2,0,0,0,1,484,8
155,156,MemResp,2,156,75,155,1,OM,1,2,11,30,28,30,30,9,10,10,9,K,1,0,0,1,0,609,8
156,157,MemResp,2,157,76,156,1,YM,1,1,9,30,28,30,30,10,10,10,9,K,1,0,0,1,0,300,8
157,158,MemResp,2,158,77,157,1,YF,2,1,2,30,29,30,30,10,10,10,9,K,2,0,0,0,1,224,8
158,159,MemResp,2,159,78,158,1,OF,2,2,12,30,29,30,30,10,10,10,10,K,1,0,0,1,0,341,8
159,160,MemResp,2,160,79,159,1,YF,2,1,2,30,30,30,30,10,10,10,10,K,2,0,0,0,1,592,8
0,1,MemResp,2,1,0,0,0,OF,2,2,4,0,0,0,1,0,0,0,0,a,2,1,0,0,0,1460,9
1,2,MemResp,2,2,1,1,0,YF,2,1,2,0,1,0,1,0,0,0,0,s,2,1,0,0,0,1340,9
2,3,MemResp,2,3,2,2,0,OF,2,2,12,0,1,0,1,0,0,0,1,s,1,0,1,0,0,1945,9
3,4,MemResp,2,4,3,3,0,OM,1,2,3,0,1,1,1,0,0,0,1,s,2,1,0,0,0,1675,9
4,5,MemResp,2,5,4,4,0,OF,2,2,4,0,1,1,2,0,0,0,1,s,2,1,0,0,0,1059,9
5,6,MemResp,2,6,5,5,0,YM,1,1,1,1,1,1,2,0,0,0,1,k,2,0,0,0,1,1298,9
6,7,MemResp,2,7,6,6,0,OM,1,2,11,1,1,1,2,0,0,1,1,a,1,0,1,0,0,1725,9
7,8,MemResp,2,8,7,7,0,OF,2,2,4,1,1,1,3,0,0,1,1,a,2,1,0,0,0,1356,9
8,9,MemResp,2,9,8,8,0,YM,1,1,1,2,1,1,3,0,0,1,1,l,2,0,0,0,1,1571,9
9,10,MemResp,2,10,9,9,0,OF,2,2,12,2,1,1,3,0,0,1,2,l,1,0,0,1,0,1199,9
10,11,MemResp,2,11,10,10,0,YM,1,1,9,2,1,1,3,1,0,1,2,s,1,0,1,0,0,1932,9
11,12,MemResp,2,12,11,11,0,OM,1,2,11,2,1,1,3,1,0,2,2,a,1,0,1,0,0,1587,9
12,13,MemResp,2,13,12,12,0,OM,1,2,3,2,1,2,3,1,0,2,2,a,2,1,0,0,0,961,9
13,14,MemResp,2,14,13,13,0,OM,1,2,3,2,1,3,3,1,0,2,2,s,2,1,0,0,0,1109,9
14,15,MemResp,2,15,14,14,0,YF,2,1,2,2,2,3,3,1,0,2,2,a,2,1,0,0,0,1183,9
