,Unnamed: 0,TypeOfResponse,Version,LogCounter,TrialCounter,MatrixCounter,RunCounter,YMNCounter,YFNCounter,OMNCounter,OFNCounter,Action,Category,StimSequence,ResponseMatrix,PressCorrect,keyPressed,Accuracy,RT,FeedbackType,ACCCount,subject
30,30,Resp,4,31,30,30,0,8,6,7,10,2,OFN,3,4,m,m,1,824,1,30,36
31,31,Resp,4,32,31,31,0,8,6,8,10,4,OMN,4,2,b,b,1,851,1,31,36
32,32,Resp,4,33,32,32,0,8,7,8,10,1,YFN,1,1,v,v,1,533,1,32,36
33,33,Resp,4,34,33,33,0,8,7,9,10,4,OMN,4,2,b,b,1,638,1,33,36
34,34,Resp,4,35,34,34,0,9,7,9,10,3,YMN,2,3,n,n,1,804,1,34,36
35,35,Resp,4,36,35,35,0,9,7,9,11,2,OFN,3,4,m,m,1,616,1,35,36
36,36,Resp,4,37,36,36,0,9,7,10,11,4,OMN,4,2,b,b,1,667,1,36,36
37,37,Resp,4,38,37,37,0,9,7,10,12,2,OFN,3,4,m,m,1,722,1,37,36
38,38,Resp,4,39,38,38,0,10,7,10,12,3,YMN,2,3,n,n,1,821,1,38,36
39,39,Resp,4,40,39,39,0,10,8,10,12,1,YFN,1,1,v,v,1,653,1,39,36
40,40,Resp,4,41,40,40,0,10,9,10,12,1,YFN,1,1,v,v,1,638,1,40,36
41,41,Resp,4,42,41,41,0,10,9,11,12,4,OMN,4,2,b,b,1,863,1,41,36
42,42,Resp,4,43,42,42,0,10,10,11,12,1,YFN,1,1,v,v,1,652,1,42,36
43,43,Resp,4,44,43,43,0,10,10,12,12,4,OMN,4,2,b,b,1,701,1,43,36
44,44,Resp,4,45,44,44,0,10,11,12,12,1,YFN,1,1,v,v,1,683,1,44,36
45,45,Resp,4,46,45,45,0,11,11,12,12,3,YMN,2,3,n,n,1,839,1,45,36
46,46,Resp,4,47,46,46,0,11,12,12,12,1,YFN,1,1,v,v,1,592,1,46,36
47,47,Resp,4,48,47,47,0,12,12,12,12,3,YMN,2,3,n,n,1,653,1,47,36
48,48,Resp,4,49,48,48,0,13,12,12,12,3,YMN,2,3,n,n,1,613,1,48,36
49,49,Resp,4,50,49,49,0,13,13,12,12,1,YFN,1,1,v,v,1,673,1,49,36
50,50,Resp,4,51,50,50,0,13,14,12,12,1,YFN,1,1,v,v,1,717,1,50,36
51,51,Resp,4,52,51,51,0,13,15,12,12,1,YFN,1,1,v,v,1,594,1,51,36
52,52,Resp,4,53,52,52,0,13,15,13,12,4,OMN,4,2,b,b,1,618,1,52,36
53,53,Resp,4,54,53,53,0,13,15,13,13,2,OFN,3,4,m,m,1,666,1,53,36
54,54,Resp,4,55,54,54,0,13,16,13,13,1,YFN,1,1,v,v,1,696,1,54,36
55,55,Resp,4,56,55,55,0,13,16,13,14,2,OFN,3,4,m,m,1,646,1,55,36
56,56,Resp,4,57,56,56,0,13,16,13,15,2,OFN,3,4,m,m,1,596,1,56,36
57,57,Resp,4,58,57,57,0,13,17,13,15,1,YFN,1,1,v,v,1,656,1,57,36
58,58,Resp,4,59,58,58,0,13,17,14,15,4,OMN,4,2,b,b,1,599,1,58,36
59,59,Resp,4,60,59,59,0,14,17,14,15,3,YMN,2,3,n,n,1,970,1,59,36
60,60,Resp,4,61,60,60,0,14,17,14,16,2,OFN,3,4,m,m,1,624,1,60,36
61,61,Resp,4,62,61,61,0,14,18,14,16,1,YFN,1,1,v,v,1,649,1,61,36
62,62,Resp,4,63,62,62,0,14,19,14,16,1,YFN,1,1,v,v,1,607,1,62,36
63,63,Resp,4,64,63,63,0,14,20,14,16,1,YFN,1,1,v,b,0,885,2,62,36
64,64,Resp,4,65,64,64,0,15,20,14,16,3,YMN,2,3,n,m,0,873,2,62,36
65,65,Resp,4,66,65,65,0,16,20,14,16,3,YMN,2,3,n,n,1,583,1,63,36
66,66,Resp,4,67,66,66,0,16,20,14,17,2,OFN,3,4,m,m,1,649,1,64,36
67,67,Resp,4,68,67,67,0,16,20,14,18,2,OFN,3,4,m,m,1,607,1,65,36
68,68,Resp,4,69,68,68,0,16,21,14,18,1,YFN,1,1,v,v,1,665,1,66,36
69,69,Resp,4,70,69,69,0,17,21,14,18,3,YMN,2,3,n,n,1,1021,1,67,36
70,70,Resp,4,71,70,70,0,17,21,14,19,2,OFN,3,4,m,m,1,943,1,68,36
71,71,Resp,4,72,71,71,0,17,21,15,19,4,OMN,4,2,b,m,0,571,2,68,36
72,72,Resp,4,73,72,72,0,17,21,15,20,2,OFN,3,4,m,m,1,821,1,69,36
73,73,Resp,4,74,73,73,0,18,21,15,20,3,YMN,2,3,n,n,1,691,1,70,36
74,74,Resp,4,75,74,74,0,19,21,15,20,3,YMN,2,3,n,n,1,789,1,71,36
75,75,Resp,4,76,75,75,0,19,21,15,21,2,OFN,3,4,m,m,1,665,1,72,36
76,76,Resp,4,77,76,76,0,20,21,15,21,3,YMN,2,3,n,n,1,934,1,73,36
77,77,Resp,4,78,77,77,0,20,21,15,22,2,OFN,3,4,m,m,1,558,1,74,36
78,78,Resp,4,79,78,78,0,20,21,16,22,4,OMN,4,2,b,b,1,760,1,75,36
79,79,Resp,4,80,79,79,0,20,21,16,23,2,OFN,3,4,m,m,1,651,1,76,36
80,80,Resp,4,81,80,80,0,21,21,16,23,3,YMN,2,3,n,n,1,655,1,77,36
81,81,Resp,4,82,81,81,0,22,21,16,23,3,YMN,2,3,n,n,1,791,1,78,36
82,82,Resp,4,83,82,82,0,22,21,16,24,2,OFN,3,4,m,m,1,609,1,79,36
83,83,Resp,4,84,83,83,0,22,21,17,24,4,OMN,4,2,b,b,1,657,1,80,36
84,84,Resp,4,85,84,84,0,22,21,18,24,4,OMN,4,2,b,b,1,620,1,81,36
85,85,Resp,4,86,85,85,0,22,22,18,24,1,YFN,1,1,v,v,1,672,1,82,36
86,86,Resp,4,87,86,86,0,22,22,19,24,4,OMN,4,2,b,b,1,724,1,83,36
87,87,Resp,4,88,87,87,0,22,23,19,24,1,YFN,1,1,v,v,1,794,1,84,36
88,88,Resp,4,89,88,88,0,23,23,19,24,3,YMN,2,3,n,n,1,1244,1,85,36
89,89,Resp,4,90,89,89,0,23,23,20,24,4,OMN,4,2,b,b,1,710,1,86,36
90,90,Resp,4,91,90,90,0,24,23,20,24,3,YMN,2,3,n,n,1,618,1,87,36
91,91,Resp,4,92,91,91,0,25,23,20,24,3,YMN,2,3,n,n,1,438,1,88,36
92,92,Resp,4,93,92,92,0,25,23,20,25,2,OFN,3,4,m,m,1,721,1,89,36
93,93,Resp,4,94,93,93,0,25,23,20,26,2,OFN,3,4,m,m,1,586,1,90,36
94,94,Resp,4,95,94,94,0,25,23,21,26,4,OMN,4,2,b,b,1,594,1,91,36
95,95,Resp,4,96,95,95,0,25,23,22,26,4,OMN,4,2,b,b,1,773,1,92,36
96,96,Resp,4,97,96,96,0,25,23,23,26,4,OMN,4,2,b,b,1,842,1,93,36
97,97,Resp,4,98,97,97,0,25,24,23,26,1,YFN,1,1,v,v,1,566,1,94,36
98,98,Resp,4,99,98,98,0,25,24,24,26,4,OMN,4,2,b,b,1,732,1,95,36
99,99,Resp,4,100,99,99,0,25,24,25,26,4,OMN,4,2,b,b,1,622,1,96,36
100,100,Resp,4,101,100,100,0,26,24,25,26,3,YMN,2,3,n,n,1,1193,1,97,36
101,101,Resp,4,102,101,101,0,27,24,25,26,3,YMN,2,3,n,n,1,557,1,98,36
102,102,Resp,4,103,102,102,0,27,24,26,26,4,OMN,4,2,b,b,1,689,1,99,36
103,103,Resp,4,104,103,103,0,27,24,26,27,2,OFN,3,4,m,m,1,669,1,100,36
104,104,Resp,4,105,104,104,0,27,25,26,27,1,YFN,1,1,v,v,1,734,1,101,36
105,105,Resp,4,106,105,105,0,27,26,26,27,1,YFN,1,1,v,v,1,837,1,102,36
106,106,Resp,4,107,106,106,0,27,27,26,27,1,YFN,1,1,v,v,1,757,1,103,36
107,107,Resp,4,108,107,107,0,27,28,26,27,1,YFN,1,1,v,v,1,644,1,104,36
108,108,Resp,4,109,108,108,0,28,28,26,27,3,YMN,2,3,n,n,1,1181,1,105,36
109,109,Resp,4,110,109,109,0,28,28,27,27,4,OMN,4,2,b,b,1,451,1,106,36
110,110,Resp,4,111,110,110,0,28,29,27,27,1,YFN,1,1,v,v,1,579,1,107,36
111,111,Resp,4,112,111,111,0,28,29,28,27,4,OMN,4,2,b,b,1,628,1,108,36
112,112,Resp,4,113,112,112,0,29,29,28,27,3,YMN,2,3,n,n,1,819,1,109,36
113,113,Resp,4,114,113,113,0,29,29,29,27,4,OMN,4,2,b,b,1,670,1,110,36
114,114,Resp,4,115,114,114,0,29,29,29,28,2,OFN,3,4,m,m,1,809,1,111,36
115,115,Resp,4,116,115,115,0,29,29,29,29,2,OFN,3,4,m,m,1,677,1,112,36
116,116,Resp,4,117,116,116,0,30,29,29,29,3,YMN,2,3,n,v,0,817,2,112,36
117,117,Resp,4,118,117,117,0,30,30,29,29,1,YFN,1,1,v,v,1,609,1,113,36
118,118,Resp,4,119,118,118,0,30,30,30,29,4,OMN,4,2,b,b,1,629,1,114,36
119,119,Resp,4,120,119,119,0,30,30,30,30,2,OFN,3,4,m,m,1,773,1,115,36
0,0,RespITI,3,1,0,0,0,0,0,1,0,4,OMN,4,2,b,0,0,,3,0,37
1,1,Resp,3,2,1,1,0,0,1,1,0,1,YFN,1,1,v,b,0,850,2,0,37
2,2,Resp,3,3,2,2,0,0,1,1,1,3,OFN,3,3,n,v,0,1120,2,0,37
3,3,Resp,3,4,3,3,0,0,1,1,2,3,OFN,3,3,n,n,1,765,1,1,37
4,4,Resp,3,5,4,4,0,0,1,1,3,3,OFN,3,3,n,n,1,807,1,2,37
5,5,Resp,3,6,5,5,0,0,2,1,3,1,YFN,1,1,v,b,0,923,2,2,37
6,6,RespITI,3,7,6,6,0,1,2,1,3,2,YMN,2,4,m,0,0,923,3,2,37
7,7,Resp,3,8,7,7,0,1,3,1,3,1,YFN,1,1,v,m,0,991,2,2,37
8,8,Resp,3,9,8,8,0,1,3,1,4,3,OFN,3,3,n,n,1,821,1,3,37
9,9,Resp,3,10,9,9,0,1,3,2,4,4,OMN,4,2,b,v,0,958,2,3,37
10,10,Resp,3,11,10,10,0,1,3,2,5,3,OFN,3,3,n,n,1,840,1,4,37
11,11,Resp,3,12,11,11,0,1,3,3,5,4,OMN,4,2,b,m,0,1043,2,4,37
12,12,Resp,3,13,12,12,0,1,3,3,6,3,OFN,3,3,n,n,1,721,1,5,37
13,13,Resp,3,14,13,13,0,1,4,3,6,1,YFN,1,1,v,n,0,921,2,5,37
14,14,Resp,3,15,14,14,0,1,4,3,7,3,OFN,3,3,n,n,1,547,1,6,37
15,15,Resp,3,16,15,15,0,1,5,3,7,1,YFN,1,1,v,b,0,1065,2,6,37
16,16,Resp,3,17,16,16,0,1,6,3,7,1,YFN,1,1,v,v,1,947,1,7,37
17,17,Resp,3,18,17,17,0,2,6,3,7,2,YMN,2,4,m,n,0,1218,2,7,37
18,18,Resp,3,19,18,18,0,3,6,3,7,2,YMN,2,4,m,b,0,921,2,7,37
19,19,Resp,3,20,19,19,0,3,6,4,7,4,OMN,4,2,b,m,0,928,2,7,37
20,20,Resp,3,21,20,20,0,3,7,4,7,1,YFN,1,1,v,v,1,912,1,8,37
21,21,Resp,3,22,21,21,0,3,8,4,7,1,YFN,1,1,v,v,1,893,1,9,37
22,22,Resp,3,23,22,22,0,3,9,4,7,1,YFN,1,1,v,v,1,688,1,10,37
23,23,Resp,3,24,23,23,0,3,10,4,7,1,YFN,1,1,v,v,1,698,1,11,37
24,24,Resp,3,25,24,24,0,3,10,4,8,3,OFN,3,3,n,v,0,890,2,11,37
25,25,Resp,3,26,25,25,0,3,11,4,8,1,YFN,1,1,v,v,1,644,1,12,37
26,26,Resp,3,27,26,26,0,4,11,4,8,2,YMN,2,4,m,b,0,879,2,12,37
27,27,Resp,3,28,27,27,0,4,12,4,8,1,YFN,1,1,v,v,1,837,1,13,37
28,28,Resp,3,29,28,28,0,4,12,5,8,4,OMN,4,2,b,b,1,950,1,14,37
29,29,Resp,3,30,29,29,0,4,12,5,9,3,OFN,3,3,n,n,1,779,1,15,37
30,30,Resp,3,31,30,30,0,4,12,6,9,4,OMN,4,2,b,b,1,925,1,16,37
31,31,Resp,3,32,31,31,0,4,13,6,9,1,YFN,1,1,v,v,1,687,1,17,37
32,32,Resp,3,33,32,32,0,4,13,7,9,4,OMN,4,2,b,b,1,920,1,18,37
33,33,Resp,3,34,33,33,0,4,13,7,10,3,OFN,3,3,n,n,1,1015,1,19,37
34,34,Resp,3,35,34,34,0,4,13,8,10,4,OMN,4,2,b,b,1,938,1,20,37
35,35,Resp,3,36,35,35,0,4,13,8,11,3,OFN,3,3,n,n,1,664,1,21,37
36,36,Resp,3,37,36,36,0,4,13,9,11,4,OMN,4,2,b,b,1,762,1,22,37
37,37,Resp,3,38,37,37,0,4,13,9,12,3,OFN,3,3,n,n,1,733,1,23,37
38,38,Resp,3,39,38,38,0,5,13,9,12,2,YMN,2,4,m,m,1,639,1,24,37
39,39,Resp,3,40,39,39,0,5,13,10,12,4,OMN,4,2,b,b,1,705,1,25,37
40,40,Resp,3,41,40,40,0,6,13,10,12,2,YMN,2,4,m,m,1,748,1,26,37
41,41,Resp,3,42,41,41,0,6,13,11,12,4,OMN,4,2,b,b,1,970,1,27,37
42,42,Resp,3,43,42,42,0,6,13,11,13,3,OFN,3,3,n,n,1,661,1,28,37
43,43,Resp,3,44,43,43,0,7,13,11,13,2,YMN,2,4,m,m,1,718,1,29,37
44,44,Resp,3,45,44,44,0,8,13,11,13,2,YMN,2,4,m,m,1,532,1,30,37
45,45,Resp,3,46,45,45,0,8,14,11,13,1,YFN,1,1,v,v,1,676,1,31,37
46,46,Resp,3,47,46,46,0,8,14,12,13,4,OMN,4,2,b,b,1,938,1,32,37
47,47,Resp,3,48,47,47,0,9,14,12,13,2,YMN,2,4,m,m,1,665,1,33,37
48,48,Resp,3,49,48,48,0,10,14,12,13,2,YMN,2,4,m,m,1,657,1,34,37
49,49,Resp,3,50,49,49,0,10,14,13,13,4,OMN,4,2,b,b,1,753,1,35,37
50,50,Resp,3,51,50,50,0,11,14,13,13,2,YMN,2,4,m,m,1,621,1,36,37
51,51,Resp,3,52,51,51,0,11,14,14,13,4,OMN,4,2,b,b,1,782,1,37,37
52,52,Resp,3,53,52,52,0,11,15,14,13,1,YFN,1,1,v,v,1,659,1,38,37
53,53,Resp,3,54,53,53,0,11,16,14,13,1,YFN,1,1,v,v,1,876,1,39,37
54,54,Resp,3,55,54,54,0,11,16,15,13,4,OMN,4,2,b,n,0,644,2,39,37
55,55,Resp,3,56,55,55,0,11,17,15,13,1,YFN,1,1,v,v,1,645,1,40,37
56,56,Resp,3,57,56,56,0,11,17,16,13,4,OMN,4,2,b,b,1,722,1,41,37
57,57,Resp,3,58,57,57,0,12,17,16,13,2,YMN,2,4,m,m,1,589,1,42,37
58,58,Resp,3,59,58,58,0,13,17,16,13,2,YMN,2,4,m,m,1,733,1,43,37
59,59,Resp,3,60,59,59,0,13,17,17,13,4,OMN,4,2,b,b,1,832,1,44,37
60,60,Resp,3,61,60,60,0,13,18,17,13,1,YFN,1,1,v,v,1,639,1,45,37
61,61,Resp,3,62,61,61,0,13,19,17,13,1,YFN,1,1,v,v,1,709,1,46,37
62,62,Resp,3,63,62,62,0,14,19,17,13,2,YMN,2,4,m,m,1,718,1,47,37
63,63,Resp,3,64,63,63,0,14,19,18,13,4,OMN,4,2,b,b,1,670,1,48,37
64,64,Resp,3,65,64,64,0,14,20,18,13,1,YFN,1,1,v,v,1,673,1,49,37
65,65,Resp,3,66,65,65,0,14,20,18,14,3,OFN,3,3,n,n,1,749,1,50,37
66,66,Resp,3,67,66,66,0,14,20,18,15,3,OFN,3,3,n,n,1,654,1,51,37
67,67,Resp,3,68,67,67,0,14,20,18,16,3,OFN,3,3,n,n,1,506,1,52,37
68,68,Resp,3,69,68,68,0,14,20,19,16,4,OMN,4,2,b,b,1,716,1,53,37
69,69,Resp,3,70,69,69,0,14,21,19,16,1,YFN,1,1,v,v,1,672,1,54,37
70,70,Resp,3,71,70,70,0,15,21,19,16,2,YMN,2,4,m,m,1,729,1,55,37
71,71,Resp,3,72,71,71,0,15,21,19,17,3,OFN,3,3,n,n,1,633,1,56,37
72,72,Resp,3,73,72,72,0,15,22,19,17,1,YFN,1,1,v,v,1,696,1,57,37
73,73,Resp,3,74,73,73,0,15,22,19,18,3,OFN,3,3,n,n,1,656,1,58,37
74,74,Resp,3,75,74,74,0,15,23,19,18,1,YFN,1,1,v,v,1,785,1,59,37
75,75,Resp,3,76,75,75,0,16,23,19,18,2,YMN,2,4,m,m,1,688,1,60,37
76,76,Resp,3,77,76,76,0,16,23,19,19,3,OFN,3,3,n,n,1,957,1,61,37
77,77,Resp,3,78,77,77,0,16,23,19,20,3,OFN,3,3,n,n,1,561,1,62,37
78,78,Resp,3,79,78,78,0,16,23,20,20,4,OMN,4,2,b,b,1,612,1,63,37
79,79,Resp,3,80,79,79,0,17,23,20,20,2,YMN,2,4,m,m,1,670,1,64,37
80,80,Resp,3,81,80,80,0,18,23,20,20,2,YMN,2,4,m,m,1,531,1,65,37
81,81,Resp,3,82,81,81,0,19,23,20,20,2,YMN,2,4,m,m,1,690,1,66,37
82,82,Resp,3,83,82,82,0,19,24,20,20,1,YFN,1,1,v,v,1,594,1,67,37
83,83,Resp,3,84,83,83,0,20,24,20,20,2,YMN,2,4,m,m,1,578,1,68,37
84,84,Resp,3,85,84,84,0,20,24,21,20,4,OMN,4,2,b,b,1,658,1,69,37
85,85,Resp,3,86,85,85,0,21,24,21,20,2,YMN,2,4,m,m,1,657,1,70,37
86,86,Resp,3,87,86,86,0,21,25,21,20,1,YFN,1,1,v,v,1,637,1,71,37
87,87,Resp,3,88,87,87,0,21,25,22,20,4,OMN,4,2,b,b,1,770,1,72,37
88,88,Resp,3,89,88,88,0,21,25,22,21,3,OFN,3,3,n,n,1,680,1,73,37
89,89,Resp,3,90,89,89,0,21,25,22,22,3,OFN,3,3,n,n,1,643,1,74,37
90,90,Resp,3,91,90,90,0,21,25,23,22,4,OMN,4,2,b,b,1,813,1,75,37
91,91,Resp,3,92,91,91,0,22,25,23,22,2,YMN,2,4,m,m,1,593,1,76,37
92,92,Resp,3,93,92,92,0,23,25,23,22,2,YMN,2,4,m,m,1,652,1,77,37
93,93,Resp,3,94,93,93,0,23,25,23,23,3,OFN,3,3,n,n,1,657,1,78,37
94,94,Resp,3,95,94,94,0,23,25,23,24,3,OFN,3,3,n,n,1,503,1,79,37
95,95,Resp,3,96,95,95,0,24,25,23,24,2,YMN,2,4,m,m,1,705,1,80,37
96,96,Resp,3,97,96,96,0,25,25,23,24,2,YMN,2,4,m,m,1,571,1,81,37
97,97,Resp,3,98,97,97,0,25,25,24,24,4,OMN,4,2,b,m,0,675,2,81,37
98,98,Resp,3,99,98,98,0,25,25,24,25,3,OFN,3,3,n,n,1,598,1,82,37
99,99,Resp,3,100,99,99,0,26,25,24,25,2,YMN,2,4,m,m,1,609,1,83,37
100,100,Resp,3,101,100,100,0,26,26,24,25,1,YFN,1,1,v,m,0,579,2,83,37
101,101,Resp,3,102,101,101,0,27,26,24,25,2,YMN,2,4,m,m,1,653,1,84,37
102,102,Resp,3,103,102,102,0,27,26,25,25,4,OMN,4,2,b,b,1,673,1,85,37
103,103,Resp,3,104,103,103,0,27,26,25,26,3,OFN,3,3,n,n,1,896,1,86,37
104,104,Resp,3,105,104,104,0,27,26,26,26,4,OMN,4,2,b,b,1,707,1,87,37
105,105,Resp,3,106,105,105,0,27,26,26,27,3,OFN,3,3,n,n,1,609,1,88,37
106,106,Resp,3,107,106,106,0,27,26,26,28,3,OFN,3,3,n,n,1,678,1,89,37
107,107,Resp,3,108,107,107,0,28,26,26,28,2,YMN,2,4,m,m,1,699,1,90,37
108,108,Resp,3,109,108,108,0,28,26,27,28,4,OMN,4,2,b,b,1,610,1,91,37
109,109,Resp,3,110,109,109,0,28,27,27,28,1,YFN,1,1,v,v,1,759,1,92,37
110,110,Resp,3,111,110,110,0,28,27,27,29,3,OFN,3,3,n,n,1,692,1,93,37
111,111,Resp,3,112,111,111,0,28,27,27,30,3,OFN,3,3,n,b,0,736,2,93,37
112,112,Resp,3,113,112,112,0,28,28,27,30,1,YFN,1,1,v,v,1,813,1,94,37
113,113,Resp,3,114,113,113,0,28,29,27,30,1,YFN,1,1,v,v,1,767,1,95,37
114,114,Resp,3,115,114,114,0,28,29,28,30,4,OMN,4,2,b,n,0,813,2,95,37
115,115,RespITI,3,116,115,115,0,28,29,29,30,4,OMN,4,2,b,0,0,813,3,95,37
116,116,Resp,3,117,116,116,0,29,29,29,30,2,YMN,2,4,m,m,1,722,1,96,37
117,117,Resp,3,118,117,117,0,29,30,29,30,1,YFN,1,1,v,v,1,652,1,97,37
118,118,Resp,3,119,118,118,0,29,30,30,30,4,OMN,4,2,b,b,1,623,1,98,37
119,119,Resp,3,120,119,119,0,30,30,30,30,2,YMN,2,4,m,m,1,1065,1,99,37
0,0,Resp,4,1,0,0,0,1,0,0,0,3,YMN,2,3,n,v,0,1065,2,0,38
1,1,Resp,4,2,1,1,0,1,1,0,0,1,YFN,1,1,v,b,0,721,2,0,38
2,2,Resp,4,3,2,2,0,1,2,0,0,1,YFN,1,1,v,n,0,884,2,0,38
3,3,Resp,4,4,3,3,0,1,2,1,0,4,OMN,4,2,b,m,0,821,2,0,38
4,4,RespITI,4,5,4,4,0,2,2,1,0,3,YMN,2,3,n,0,0,821,3,0,38
5,5,Resp,4,6,5,5,0,2,3,1,0,1,YFN,1,1,v,m,0,741,2,0,38
6,6,Resp,4,7,6,6,0,3,3,1,0,3,YMN,2,3,n,V,0,347,2,0,38
7,7,Resp,4,8,7,7,0,3,4,1,0,1,YFN,1,1,v,B,0,767,2,0,38
8,8,Resp,4,9,8,8,0,3,4,2,0,4,OMN,4,2,b,N,0,979,2,0,38
9,9,RespITI,4,10,9,9,0,3,4,3,0,4,OMN,4,2,b,0,0,979,3,0,38
10,10,Resp,4,11,10,10,0,3,4,4,0,4,OMN,4,2,b,M,0,860,2,0,38
11,11,RespITI,4,12,11,11,0,4,4,4,0,3,YMN,2,3,n,0,0,860,3,0,38
12,12,Resp,4,13,12,12,0,5,4,4,0,3,YMN,2,3,n,M,0,883,2,0,38
13,13,Resp,4,14,13,13,0,6,4,4,0,3,YMN,2,3,n,N,1,602,1,1,38
14,14,Resp,4,15,14,14,0,6,5,4,0,1,YFN,1,1,v,N,0,978,2,1,38
15,15,RespITI,4,16,15,15,0,6,5,5,0,4,OMN,4,2,b,0,0,978,3,1,38
16,16,Resp,4,17,16,16,0,7,5,5,0,3,YMN,2,3,n,B,0,670,2,1,38
17,17,Resp,4,18,17,17,0,7,6,5,0,1,YFN,1,1,v,B,0,1157,2,1,38
18,18,RespITI,4,19,18,18,0,7,6,5,1,2,OFN,3,4,m,0,0,1157,3,1,38
19,19,Resp,4,20,19,19,0,7,7,5,1,1,YFN,1,1,v,V,1,973,1,2,38
20,20,Resp,4,21,20,20,0,7,8,5,1,1,YFN,1,1,v,V,1,912,1,3,38
21,21,Resp,4,22,21,21,0,7,9,5,1,1,YFN,1,1,v,V,1,687,1,4,38
22,22,Resp,4,23,22,22,0,8,9,5,1,3,YMN,2,3,n,N,1,1238,1,5,38
23,23,Resp,4,24,23,23,0,9,9,5,1,3,YMN,2,3,n,N,1,903,1,6,38
24,24,Resp,4,25,24,24,0,10,9,5,1,3,YMN,2,3,n,N,1,883,1,7,38
25,25,Resp,4,26,25,25,0,10,9,6,1,4,OMN,4,2,b,M,0,1226,2,7,38
26,26,Resp,4,27,26,26,0,10,10,6,1,1,YFN,1,1,v,B,0,1243,2,7,38
27,27,RespITI,4,28,27,27,0,10,10,6,2,2,OFN,3,4,m,0,0,1243,3,7,38
28,28,Resp,4,29,28,28,0,10,11,6,2,1,YFN,1,1,v,V,1,766,1,8,38
29,29,Resp,4,30,29,29,0,10,11,6,3,2,OFN,3,4,m,B,0,908,2,8,38
30,30,Resp,4,31,30,30,0,10,12,6,3,1,YFN,1,1,v,V,1,1040,1,9,38
31,31,Resp,4,32,31,31,0,10,13,6,3,1,YFN,1,1,v,V,1,1070,1,10,38
32,32,RespITI,4,33,32,32,0,10,13,6,4,2,OFN,3,4,m,0,0,1070,3,10,38
33,33,Resp,4,34,33,33,0,10,14,6,4,1,YFN,1,1,v,V,1,1011,1,11,38
34,34,Resp,4,35,34,34,0,10,14,6,5,2,OFN,3,4,m,M,1,1030,1,12,38
35,35,Resp,4,36,35,35,0,10,14,6,6,2,OFN,3,4,m,M,1,1062,1,13,38
36,36,Resp,4,37,36,36,0,10,14,6,7,2,OFN,3,4,m,M,1,1189,1,14,38
37,37,Resp,4,38,37,37,0,10,14,6,8,2,OFN,3,4,m,M,1,1066,1,15,38
38,38,RespITI,4,39,38,38,0,10,14,7,8,4,OMN,4,2,b,0,0,1066,3,15,38
39,39,Resp,4,40,39,39,0,10,14,7,9,2,OFN,3,4,m,M,1,1180,1,16,38
40,40,Resp,4,41,40,40,0,10,14,7,10,2,OFN,3,4,m,M,1,885,1,17,38
41,41,Resp,4,42,41,41,0,10,14,8,10,4,OMN,4,2,b,B,1,1206,1,18,38
42,42,Resp,4,43,42,42,0,10,15,8,10,1,YFN,1,1,v,V,1,744,1,19,38
43,43,Resp,4,44,43,43,0,11,15,8,10,3,YMN,2,3,n,N,1,1065,1,20,38
44,44,Resp,4,45,44,44,0,11,16,8,10,1,YFN,1,1,v,V,1,1004,1,21,38
45,45,RespITI,4,46,45,45,0,11,16,9,10,4,OMN,4,2,b,0,0,1004,3,21,38
46,46,Resp,4,47,46,46,0,11,16,10,10,4,OMN,4,2,b,M,0,975,2,21,38
47,47,Resp,4,48,47,47,0,11,16,11,10,4,OMN,4,2,b,B,1,676,1,22,38
48,48,Resp,4,49,48,48,0,11,17,11,10,1,YFN,1,1,v,V,1,1000,1,23,38
49,49,Resp,4,50,49,49,0,11,17,12,10,4,OMN,4,2,b,M,0,1178,2,23,38
50,50,Resp,4,51,50,50,0,11,18,12,10,1,YFN,1,1,v,V,1,999,1,24,38
51,51,Resp,4,52,51,51,0,11,18,12,11,2,OFN,3,4,m,B,0,1007,2,24,38
52,52,Resp,4,53,52,52,0,11,18,12,12,2,OFN,3,4,m,M,1,586,1,25,38
53,53,Resp,4,54,53,53,0,12,18,12,12,3,YMN,2,3,n,N,1,985,1,26,38
54,54,Resp,4,55,54,54,0,12,19,12,12,1,YFN,1,1,v,V,1,577,1,27,38
55,55,Resp,4,56,55,55,0,12,20,12,12,1,YFN,1,1,v,V,1,646,1,28,38
56,56,Resp,4,57,56,56,0,13,20,12,12,3,YMN,2,3,n,N,1,843,1,29,38
57,57,Resp,4,58,57,57,0,13,20,13,12,4,OMN,4,2,b,M,0,661,2,29,38
58,58,Resp,4,59,58,58,0,13,20,13,13,2,OFN,3,4,m,M,1,1134,1,30,38
59,59,Resp,4,60,59,59,0,13,20,13,14,2,OFN,3,4,m,M,1,960,1,31,38
60,60,Resp,4,61,60,60,0,14,20,13,14,3,YMN,2,3,n,N,1,1036,1,32,38
61,61,Resp,4,62,61,61,0,14,20,14,14,4,OMN,4,2,b,B,1,702,1,33,38
62,62,Resp,4,63,62,62,0,14,21,14,14,1,YFN,1,1,v,V,1,650,1,34,38
63,63,Resp,4,64,63,63,0,14,21,15,14,4,OMN,4,2,b,M,0,582,2,34,38
64,64,Resp,4,65,64,64,0,14,21,15,15,2,OFN,3,4,m,M,1,961,1,35,38
65,65,Resp,4,66,65,65,0,14,21,15,16,2,OFN,3,4,m,M,1,649,1,36,38
