,Unnamed: 0,TypeOfResponse,Version,LogCounter,TrialCounter,MatrixCounter,RunCounter,YMNCounter,YFNCounter,OMNCounter,OFNCounter,Action,Category,StimSequence,ResponseMatrix,PressCorrect,keyPressed,Accuracy,RT,FeedbackType,ACCCount,subject
119,119,Resp,2,120,119,119,0,30,30,30,30,2,OFN,3,2,b,b,1,802,1,96,14
0,0,Resp,2,1,0,0,0,0,1,0,0,1,YFN,1,1,v,v,1,508,1,1,15
1,1,Resp,2,2,1,1,0,0,2,0,0,1,YFN,1,1,v,v,1,714,1,2,15
2,2,Resp,2,3,2,2,0,1,2,0,0,3,YMN,2,3,n,n,1,521,1,3,15
3,3,Resp,2,4,3,3,0,1,2,1,0,4,OMN,4,4,m,m,1,597,1,4,15
4,4,Resp,2,5,4,4,0,1,3,1,0,1,YFN,1,1,v,v,1,529,1,5,15
5,5,Resp,2,6,5,5,0,2,3,1,0,3,YMN,2,3,n,n,1,561,1,6,15
6,6,Resp,2,7,6,6,0,2,3,1,1,2,OFN,3,2,b,b,1,714,1,7,15
7,7,Resp,2,8,7,7,0,3,3,1,1,3,YMN,2,3,n,n,1,583,1,8,15
8,8,Resp,2,9,8,8,0,4,3,1,1,3,YMN,2,3,n,n,1,474,1,9,15
9,9,Resp,2,10,9,9,0,5,3,1,1,3,YMN,2,3,n,n,1,539,1,10,15
10,10,Resp,2,11,10,10,0,6,3,1,1,3,YMN,2,3,n,n,1,507,1,11,15
11,11,Resp,2,12,11,11,0,6,3,1,2,2,OFN,3,2,b,b,1,623,1,12,15
12,12,Resp,2,13,12,12,0,7,3,1,2,3,YMN,2,3,n,n,1,603,1,13,15
13,13,Resp,2,14,13,13,0,7,4,1,2,1,YFN,1,1,v,v,1,511,1,14,15
14,14,Resp,2,15,14,14,0,7,4,1,3,2,OFN,3,2,b,b,1,588,1,15,15
15,15,Resp,2,16,15,15,0,7,4,1,4,2,OFN,3,2,b,b,1,575,1,16,15
16,16,Resp,2,17,16,16,0,8,4,1,4,3,YMN,2,3,n,n,1,541,1,17,15
17,17,Resp,2,18,17,17,0,8,5,1,4,1,YFN,1,1,v,v,1,556,1,18,15
18,18,Resp,2,19,18,18,0,8,6,1,4,1,YFN,1,1,v,v,1,597,1,19,15
19,19,Resp,2,20,19,19,0,8,6,2,4,4,OMN,4,4,m,m,1,785,1,20,15
20,20,Resp,2,21,20,20,0,8,6,3,4,4,OMN,4,4,m,m,1,549,1,21,15
21,21,Resp,2,22,21,21,0,8,6,3,5,2,OFN,3,2,b,b,1,677,1,22,15
22,22,Resp,2,23,22,22,0,8,6,3,6,2,OFN,3,2,b,b,1,660,1,23,15
23,23,Resp,2,24,23,23,0,8,6,3,7,2,OFN,3,2,b,b,1,714,1,24,15
24,24,Resp,2,25,24,24,0,8,6,4,7,4,OMN,4,4,m,m,1,590,1,25,15
25,25,Resp,2,26,25,25,0,8,6,5,7,4,OMN,4,4,m,m,1,599,1,26,15
26,26,Resp,2,27,26,26,0,8,6,6,7,4,OMN,4,4,m,m,1,557,1,27,15
27,27,Resp,2,28,27,27,0,9,6,6,7,3,YMN,2,3,n,n,1,538,1,28,15
28,28,Resp,2,29,28,28,0,9,6,7,7,4,OMN,4,4,m,m,1,550,1,29,15
29,29,Resp,2,30,29,29,0,9,7,7,7,1,YFN,1,1,v,v,1,639,1,30,15
30,30,Resp,2,31,30,30,0,9,7,8,7,4,OMN,4,4,m,m,1,598,1,31,15
31,31,Resp,2,32,31,31,0,9,8,8,7,1,YFN,1,1,v,v,1,602,1,32,15
32,32,Resp,2,33,32,32,0,9,8,9,7,4,OMN,4,4,m,m,1,590,1,33,15
33,33,Resp,2,34,33,33,0,9,8,9,8,2,OFN,3,2,b,b,1,614,1,34,15
34,34,Resp,2,35,34,34,0,10,8,9,8,3,YMN,2,3,n,n,1,615,1,35,15
35,35,Resp,2,36,35,35,0,10,9,9,8,1,YFN,1,1,v,v,1,553,1,36,15
36,36,Resp,2,37,36,36,0,10,10,9,8,1,YFN,1,1,v,v,1,502,1,37,15
37,37,Resp,2,38,37,37,0,11,10,9,8,3,YMN,2,3,n,n,1,606,1,38,15
38,38,Resp,2,39,38,38,0,11,10,10,8,4,OMN,4,4,m,m,1,462,1,39,15
39,39,Resp,2,40,39,39,0,12,10,10,8,3,YMN,2,3,n,n,1,523,1,40,15
40,40,Resp,2,41,40,40,0,12,10,11,8,4,OMN,4,4,m,m,1,734,1,41,15
41,41,Resp,2,42,41,41,0,13,10,11,8,3,YMN,2,3,n,n,1,551,1,42,15
42,42,Resp,2,43,42,42,0,13,10,12,8,4,OMN,4,4,m,m,1,814,1,43,15
43,43,Resp,2,44,43,43,0,13,10,12,9,2,OFN,3,2,b,b,1,675,1,44,15
44,44,Resp,2,45,44,44,0,13,11,12,9,1,YFN,1,1,v,v,1,541,1,45,15
45,45,Resp,2,46,45,45,0,14,11,12,9,3,YMN,2,3,n,n,1,478,1,46,15
46,46,Resp,2,47,46,46,0,14,11,13,9,4,OMN,4,4,m,m,1,566,1,47,15
47,47,Resp,2,48,47,47,0,14,11,13,10,2,OFN,3,2,b,b,1,650,1,48,15
48,48,Resp,2,49,48,48,0,15,11,13,10,3,YMN,2,3,n,n,1,605,1,49,15
49,49,Resp,2,50,49,49,0,15,12,13,10,1,YFN,1,1,v,v,1,582,1,50,15
50,50,Resp,2,51,50,50,0,16,12,13,10,3,YMN,2,3,n,n,1,711,1,51,15
51,51,Resp,2,52,51,51,0,16,12,13,11,2,OFN,3,2,b,b,1,763,1,52,15
52,52,Resp,2,53,52,52,0,17,12,13,11,3,YMN,2,3,n,n,1,688,1,53,15
53,53,Resp,2,54,53,53,0,17,12,13,12,2,OFN,3,2,b,b,1,657,1,54,15
54,54,Resp,2,55,54,54,0,18,12,13,12,3,YMN,2,3,n,n,1,576,1,55,15
55,55,Resp,2,56,55,55,0,18,12,14,12,4,OMN,4,4,m,m,1,700,1,56,15
56,56,Resp,2,57,56,56,0,18,13,14,12,1,YFN,1,1,v,v,1,855,1,57,15
57,57,Resp,2,58,57,57,0,18,14,14,12,1,YFN,1,1,v,v,1,655,1,58,15
58,58,Resp,2,59,58,58,0,18,14,15,12,4,OMN,4,4,m,b,0,816,2,58,15
59,59,Resp,2,60,59,59,0,18,14,16,12,4,OMN,4,4,m,m,1,676,1,59,15
60,60,Resp,2,61,60,60,0,18,14,17,12,4,OMN,4,4,m,m,1,480,1,60,15
61,61,Resp,2,62,61,61,0,18,15,17,12,1,YFN,1,1,v,v,1,577,1,61,15
62,62,Resp,2,63,62,62,0,18,15,17,13,2,OFN,3,2,b,b,1,737,1,62,15
63,63,Resp,2,64,63,63,0,19,15,17,13,3,YMN,2,3,n,n,1,588,1,63,15
64,64,Resp,2,65,64,64,0,19,15,17,14,2,OFN,3,2,b,b,1,753,1,64,15
65,65,Resp,2,66,65,65,0,19,15,18,14,4,OMN,4,4,m,m,1,585,1,65,15
66,66,Resp,2,67,66,66,0,20,15,18,14,3,YMN,2,3,n,n,1,514,1,66,15
67,67,Resp,2,68,67,67,0,20,15,19,14,4,OMN,4,4,m,m,1,661,1,67,15
68,68,Resp,2,69,68,68,0,20,15,20,14,4,OMN,4,4,m,m,1,537,1,68,15
69,69,Resp,2,70,69,69,0,20,15,21,14,4,OMN,4,4,m,m,1,491,1,69,15
70,70,Resp,2,71,70,70,0,21,15,21,14,3,YMN,2,3,n,n,1,570,1,70,15
71,71,Resp,2,72,71,71,0,22,15,21,14,3,YMN,2,3,n,n,1,486,1,71,15
72,72,Resp,2,73,72,72,0,22,15,22,14,4,OMN,4,4,m,m,1,715,1,72,15
73,73,Resp,2,74,73,73,0,22,15,23,14,4,OMN,4,4,m,m,1,699,1,73,15
74,74,Resp,2,75,74,74,0,22,15,24,14,4,OMN,4,4,m,m,1,515,1,74,15
75,75,Resp,2,76,75,75,0,22,15,24,15,2,OFN,3,2,b,b,1,624,1,75,15
76,76,Resp,2,77,76,76,0,22,15,25,15,4,OMN,4,4,m,m,1,693,1,76,15
77,77,Resp,2,78,77,77,0,22,16,25,15,1,YFN,1,1,v,v,1,765,1,77,15
78,78,Resp,2,79,78,78,0,22,16,26,15,4,OMN,4,4,m,m,1,524,1,78,15
79,79,Resp,2,80,79,79,0,22,16,26,16,2,OFN,3,2,b,b,1,560,1,79,15
80,80,Resp,2,81,80,80,0,22,17,26,16,1,YFN,1,1,v,v,1,499,1,80,15
81,81,Resp,2,82,81,81,0,22,18,26,16,1,YFN,1,1,v,v,1,556,1,81,15
82,82,Resp,2,83,82,82,0,22,19,26,16,1,YFN,1,1,v,v,1,562,1,82,15
83,83,Resp,2,84,83,83,0,22,19,26,17,2,OFN,3,2,b,b,1,605,1,83,15
84,84,Resp,2,85,84,84,0,22,19,26,18,2,OFN,3,2,b,b,1,474,1,84,15
85,85,Resp,2,86,85,85,0,23,19,26,18,3,YMN,2,3,n,n,1,643,1,85,15
86,86,Resp,2,87,86,86,0,23,19,26,19,2,OFN,3,2,b,b,1,641,1,86,15
87,87,Resp,2,88,87,87,0,24,19,26,19,3,YMN,2,3,n,n,1,559,1,87,15
88,88,Resp,2,89,88,88,0,24,20,26,19,1,YFN,1,1,v,v,1,546,1,88,15
89,89,Resp,2,90,89,89,0,24,20,26,20,2,OFN,3,2,b,b,1,579,1,89,15
90,90,Resp,2,91,90,90,0,25,20,26,20,3,YMN,2,3,n,n,1,565,1,90,15
91,91,Resp,2,92,91,91,0,25,20,26,21,2,OFN,3,2,b,b,1,625,1,91,15
92,92,Resp,2,93,92,92,0,25,20,26,22,2,OFN,3,2,b,b,1,565,1,92,15
93,93,Resp,2,94,93,93,0,25,21,26,22,1,YFN,1,1,v,v,1,574,1,93,15
94,94,Resp,2,95,94,94,0,26,21,26,22,3,YMN,2,3,n,n,1,486,1,94,15
95,95,Resp,2,96,95,95,0,27,21,26,22,3,YMN,2,3,n,n,1,537,1,95,15
96,96,Resp,2,97,96,96,0,27,22,26,22,1,YFN,1,1,v,n,0,936,2,95,15
97,97,RespITI,2,98,97,97,0,28,22,26,22,3,YMN,2,3,n,0,0,936,3,95,15
98,98,Resp,2,99,98,98,0,28,23,26,22,1,YFN,1,1,v,v,1,573,1,96,15
99,99,Resp,2,100,99,99,0,28,24,26,22,1,YFN,1,1,v,v,1,697,1,97,15
100,100,Resp,2,101,100,100,0,28,24,26,23,2,OFN,3,2,b,b,1,1014,1,98,15
101,101,Resp,2,102,101,101,0,28,24,26,24,2,OFN,3,2,b,b,1,621,1,99,15
102,102,Resp,2,103,102,102,0,28,24,27,24,4,OMN,4,4,m,m,1,648,1,100,15
103,103,Resp,2,104,103,103,0,28,24,27,25,2,OFN,3,2,b,b,1,1116,1,101,15
104,104,Resp,2,105,104,104,0,28,24,27,26,2,OFN,3,2,b,b,1,655,1,102,15
105,105,Resp,2,106,105,105,0,28,25,27,26,1,YFN,1,1,v,v,1,583,1,103,15
106,106,Resp,2,107,106,106,0,28,25,27,27,2,OFN,3,2,b,b,1,577,1,104,15
107,107,Resp,2,108,107,107,0,28,25,27,28,2,OFN,3,2,b,b,1,653,1,105,15
108,108,Resp,2,109,108,108,0,28,26,27,28,1,YFN,1,1,v,n,0,537,2,105,15
109,109,Resp,2,110,109,109,0,28,27,27,28,1,YFN,1,1,v,v,1,497,1,106,15
110,110,Resp,2,111,110,110,0,28,28,27,28,1,YFN,1,1,v,v,1,538,1,107,15
111,111,Resp,2,112,111,111,0,28,29,27,28,1,YFN,1,1,v,v,1,532,1,108,15
112,112,Resp,2,113,112,112,0,28,29,28,28,4,OMN,4,4,m,m,1,554,1,109,15
113,113,Resp,2,114,113,113,0,29,29,28,28,3,YMN,2,3,n,n,1,520,1,110,15
114,114,Resp,2,115,114,114,0,29,29,29,28,4,OMN,4,4,m,m,1,544,1,111,15
115,115,Resp,2,116,115,115,0,29,29,30,28,4,OMN,4,4,m,m,1,525,1,112,15
116,116,Resp,2,117,116,116,0,29,30,30,28,1,YFN,1,1,v,v,1,506,1,113,15
117,117,Resp,2,118,117,117,0,29,30,30,29,2,OFN,3,2,b,b,1,690,1,114,15
118,118,Resp,2,119,118,118,0,30,30,30,29,3,YMN,2,3,n,n,1,698,1,115,15
119,119,Resp,2,120,119,119,0,30,30,30,30,2,OFN,3,2,b,b,1,621,1,116,15
0,0,RespITI,2,1,0,0,0,1,0,0,0,3,YMN,2,3,n,0,0,,3,0,16
1,1,Resp,2,2,1,1,0,2,0,0,0,3,YMN,2,3,n,n,1,596,1,1,16
2,2,Resp,2,3,2,2,0,2,0,0,1,2,OFN,3,2,b,b,1,748,1,2,16
3,3,Resp,2,4,3,3,0,2,1,0,1,1,YFN,1,1,v,b,0,800,2,2,16
4,4,Resp,2,5,4,4,0,2,2,0,1,1,YFN,1,1,v,v,1,732,1,3,16
5,5,Resp,2,6,5,5,0,3,2,0,1,3,YMN,2,3,n,n,1,549,1,4,16
6,6,Resp,2,7,6,6,0,4,2,0,1,3,YMN,2,3,n,n,1,546,1,5,16
7,7,Resp,2,8,7,7,0,4,2,0,2,2,OFN,3,2,b,v,0,683,2,5,16
8,8,Resp,2,9,8,8,0,4,2,1,2,4,OMN,4,4,m,m,1,1145,1,6,16
9,9,Resp,2,10,9,9,0,4,3,1,2,1,YFN,1,1,v,b,0,1139,2,6,16
10,10,Resp,2,11,10,10,0,5,3,1,2,3,YMN,2,3,n,n,1,765,1,7,16
11,11,Resp,2,12,11,11,0,5,3,2,2,4,OMN,4,4,m,m,1,1161,1,8,16
12,12,Resp,2,13,12,12,0,5,3,2,3,2,OFN,3,2,b,v,0,1228,2,8,16
13,13,RespITI,2,14,13,13,0,6,3,2,3,3,YMN,2,3,n,0,0,1228,3,8,16
14,14,Resp,2,15,14,14,0,6,4,2,3,1,YFN,1,1,v,b,0,821,2,8,16
15,15,Resp,2,16,15,15,0,6,4,3,3,4,OMN,4,4,m,m,1,927,1,9,16
16,16,Resp,2,17,16,16,0,6,4,4,3,4,OMN,4,4,m,m,1,588,1,10,16
17,17,RespITI,2,18,17,17,0,7,4,4,3,3,YMN,2,3,n,0,0,588,3,10,16
18,18,Resp,2,19,18,18,0,8,4,4,3,3,YMN,2,3,n,n,1,560,1,11,16
19,19,Resp,2,20,19,19,0,8,4,4,4,2,OFN,3,2,b,v,0,946,2,11,16
20,20,Resp,2,21,20,20,0,8,4,4,5,2,OFN,3,2,b,v,0,883,2,11,16
21,21,Resp,2,22,21,21,0,8,4,4,6,2,OFN,3,2,b,v,0,627,2,11,16
22,22,Resp,2,23,22,22,0,8,4,5,6,4,OMN,4,4,m,m,1,691,1,12,16
23,23,Resp,2,24,23,23,0,8,4,6,6,4,OMN,4,4,m,m,1,886,1,13,16
24,24,Resp,2,25,24,24,0,8,4,7,6,4,OMN,4,4,m,m,1,557,1,14,16
25,25,Resp,2,26,25,25,0,8,4,8,6,4,OMN,4,4,m,m,1,669,1,15,16
26,26,Resp,2,27,26,26,0,8,4,8,7,2,OFN,3,2,b,b,1,833,1,16,16
27,27,Resp,2,28,27,27,0,8,4,8,8,2,OFN,3,2,b,b,1,907,1,17,16
28,28,Resp,2,29,28,28,0,8,5,8,8,1,YFN,1,1,v,v,1,970,1,18,16
29,29,Resp,2,30,29,29,0,9,5,8,8,3,YMN,2,3,n,n,1,1106,1,19,16
30,30,Resp,2,31,30,30,0,9,5,9,8,4,OMN,4,4,m,m,1,671,1,20,16
31,31,Resp,2,32,31,31,0,9,6,9,8,1,YFN,1,1,v,b,0,948,2,20,16
32,32,Resp,2,33,32,32,0,9,7,9,8,1,YFN,1,1,v,v,1,760,1,21,16
33,33,Resp,2,34,33,33,0,9,7,10,8,4,OMN,4,4,m,m,1,634,1,22,16
34,34,Resp,2,35,34,34,0,9,8,10,8,1,YFN,1,1,v,v,1,1045,1,23,16
35,35,Resp,2,36,35,35,0,10,8,10,8,3,YMN,2,3,n,n,1,1234,1,24,16
36,36,Resp,2,37,36,36,0,10,9,10,8,1,YFN,1,1,v,v,1,780,1,25,16
37,37,Resp,2,38,37,37,0,10,9,10,9,2,OFN,3,2,b,b,1,614,1,26,16
38,38,Resp,2,39,38,38,0,11,9,10,9,3,YMN,2,3,n,n,1,698,1,27,16
39,39,Resp,2,40,39,39,0,11,10,10,9,1,YFN,1,1,v,v,1,1036,1,28,16
40,40,Resp,2,41,40,40,0,11,10,10,10,2,OFN,3,2,b,b,1,559,1,29,16
41,41,Resp,2,42,41,41,0,11,10,10,11,2,OFN,3,2,b,v,0,714,2,29,16
42,42,Resp,2,43,42,42,0,11,10,10,12,2,OFN,3,2,b,b,1,656,1,30,16
43,43,Resp,2,44,43,43,0,11,10,11,12,4,OMN,4,4,m,b,0,619,2,30,16
44,44,Resp,2,45,44,44,0,11,11,11,12,1,YFN,1,1,v,v,1,872,1,31,16
45,45,RespITI,2,46,45,45,0,11,11,11,13,2,OFN,3,2,b,0,0,872,3,31,16
46,46,Resp,2,47,46,46,0,11,12,11,13,1,YFN,1,1,v,v,1,612,1,32,16
47,47,Resp,2,48,47,47,0,11,12,12,13,4,OMN,4,4,m,m,1,722,1,33,16
48,48,Resp,2,49,48,48,0,11,13,12,13,1,YFN,1,1,v,b,0,820,2,33,16
49,49,Resp,2,50,49,49,0,12,13,12,13,3,YMN,2,3,n,n,1,607,1,34,16
50,50,Resp,2,51,50,50,0,12,14,12,13,1,YFN,1,1,v,v,1,1128,1,35,16
51,51,Resp,2,52,51,51,0,12,14,12,14,2,OFN,3,2,b,v,0,1061,2,35,16
52,52,Resp,2,53,52,52,0,12,14,13,14,4,OMN,4,4,m,m,1,632,1,36,16
53,53,Resp,2,54,53,53,0,12,14,14,14,4,OMN,4,4,m,m,1,728,1,37,16
54,54,Resp,2,55,54,54,0,12,14,15,14,4,OMN,4,4,m,n,0,1036,2,37,16
55,55,Resp,2,56,55,55,0,12,14,15,15,2,OFN,3,2,b,b,1,1172,1,38,16
56,56,Resp,2,57,56,56,0,12,14,16,15,4,OMN,4,4,m,m,1,762,1,39,16
57,57,Resp,2,58,57,57,0,12,15,16,15,1,YFN,1,1,v,v,1,570,1,40,16
58,58,Resp,2,59,58,58,0,12,15,16,16,2,OFN,3,2,b,b,1,797,1,41,16
59,59,Resp,2,60,59,59,0,13,15,16,16,3,YMN,2,3,n,n,1,643,1,42,16
60,60,Resp,2,61,60,60,0,13,15,17,16,4,OMN,4,4,m,m,1,712,1,43,16
61,61,Resp,2,62,61,61,0,14,15,17,16,3,YMN,2,3,n,n,1,680,1,44,16
62,62,Resp,2,63,62,62,0,15,15,17,16,3,YMN,2,3,n,n,1,597,1,45,16
63,63,Resp,2,64,63,63,0,16,15,17,16,3,YMN,2,3,n,n,1,679,1,46,16
64,64,Resp,2,65,64,64,0,16,16,17,16,1,YFN,1,1,v,v,1,693,1,47,16
65,65,Resp,2,66,65,65,0,16,16,18,16,4,OMN,4,4,m,m,1,677,1,48,16
66,66,Resp,2,67,66,66,0,16,17,18,16,1,YFN,1,1,v,v,1,757,1,49,16
67,67,Resp,2,68,67,67,0,17,17,18,16,3,YMN,2,3,n,n,1,788,1,50,16
68,68,Resp,2,69,68,68,0,18,17,18,16,3,YMN,2,3,n,n,1,573,1,51,16
69,69,Resp,2,70,69,69,0,18,18,18,16,1,YFN,1,1,v,v,1,509,1,52,16
70,70,Resp,2,71,70,70,0,18,18,19,16,4,OMN,4,4,m,m,1,632,1,53,16
71,71,Resp,2,72,71,71,0,19,18,19,16,3,YMN,2,3,n,n,1,664,1,54,16
72,72,Resp,2,73,72,72,0,19,18,19,17,2,OFN,3,2,b,b,1,581,1,55,16
73,73,Resp,2,74,73,73,0,19,18,20,17,4,OMN,4,4,m,m,1,537,1,56,16
74,74,Resp,2,75,74,74,0,19,18,21,17,4,OMN,4,4,m,m,1,849,1,57,16
75,75,Resp,2,76,75,75,0,19,18,22,17,4,OMN,4,4,m,m,1,599,1,58,16
76,76,Resp,2,77,76,76,0,19,18,23,17,4,OMN,4,4,m,m,1,628,1,59,16
77,77,Resp,2,78,77,77,0,19,18,23,18,2,OFN,3,2,b,b,1,678,1,60,16
78,78,Resp,2,79,78,78,0,19,18,23,19,2,OFN,3,2,b,b,1,705,1,61,16
79,79,Resp,2,80,79,79,0,19,18,24,19,4,OMN,4,4,m,m,1,630,1,62,16
80,80,Resp,2,81,80,80,0,19,19,24,19,1,YFN,1,1,v,v,1,775,1,63,16
81,81,RespITI,2,82,81,81,0,19,19,24,20,2,OFN,3,2,b,0,0,775,3,63,16
82,82,Resp,2,83,82,82,0,20,19,24,20,3,YMN,2,3,n,n,1,613,1,64,16
83,83,Resp,2,84,83,83,0,20,20,24,20,1,YFN,1,1,v,v,1,895,1,65,16
84,84,Resp,2,85,84,84,0,20,21,24,20,1,YFN,1,1,v,v,1,811,1,66,16
85,85,Resp,2,86,85,85,0,20,21,24,21,2,OFN,3,2,b,b,1,867,1,67,16
86,86,Resp,2,87,86,86,0,21,21,24,21,3,YMN,2,3,n,n,1,872,1,68,16
87,87,RespITI,2,88,87,87,0,22,21,24,21,3,YMN,2,3,n,0,0,872,3,68,16
88,88,Resp,2,89,88,88,0,22,22,24,21,1,YFN,1,1,v,v,1,1035,1,69,16
89,89,Resp,2,90,89,89,0,22,23,24,21,1,YFN,1,1,v,v,1,773,1,70,16
90,90,Resp,2,91,90,90,0,22,23,25,21,4,OMN,4,4,m,m,1,590,1,71,16
91,91,Resp,2,92,91,91,0,23,23,25,21,3,YMN,2,3,n,n,1,817,1,72,16
92,92,Resp,2,93,92,92,0,23,24,25,21,1,YFN,1,1,v,v,1,698,1,73,16
93,93,Resp,2,94,93,93,0,23,24,26,21,4,OMN,4,4,m,m,1,613,1,74,16
94,94,Resp,2,95,94,94,0,24,24,26,21,3,YMN,2,3,n,n,1,756,1,75,16
95,95,Resp,2,96,95,95,0,24,25,26,21,1,YFN,1,1,v,b,0,887,2,75,16
96,96,Resp,2,97,96,96,0,24,25,26,22,2,OFN,3,2,b,b,1,611,1,76,16
97,97,Resp,2,98,97,97,0,24,26,26,22,1,YFN,1,1,v,n,0,599,2,76,16
98,98,Resp,2,99,98,98,0,24,26,27,22,4,OMN,4,4,m,m,1,851,1,77,16
99,99,Resp,2,100,99,99,0,24,26,27,23,2,OFN,3,2,b,b,1,786,1,78,16
100,100,Resp,2,101,100,100,0,24,26,28,23,4,OMN,4,4,m,m,1,713,1,79,16
101,101,Resp,2,102,101,101,0,24,26,28,24,2,OFN,3,2,b,b,1,675,1,80,16
102,102,Resp,2,103,102,102,0,24,26,29,24,4,OMN,4,4,m,m,1,610,1,81,16
103,103,Resp,2,104,103,103,0,24,26,30,24,4,OMN,4,4,m,m,1,633,1,82,16
104,104,Resp,2,105,104,104,0,24,26,30,25,2,OFN,3,2,b,b,1,1017,1,83,16
105,105,Resp,2,106,105,105,0,24,26,30,26,2,OFN,3,2,b,b,1,573,1,84,16
106,106,Resp,2,107,106,106,0,24,26,30,27,2,OFN,3,2,b,b,1,441,1,85,16
107,107,Resp,2,108,107,107,0,25,26,30,27,3,YMN,2,3,n,n,1,630,1,86,16
108,108,Resp,2,109,108,108,0,26,26,30,27,3,YMN,2,3,n,n,1,516,1,87,16
109,109,Resp,2,110,109,109,0,26,26,30,28,2,OFN,3,2,b,b,1,921,1,88,16
110,110,Resp,2,111,110,110,0,26,27,30,28,1,YFN,1,1,v,v,1,507,1,89,16
111,111,Resp,2,112,111,111,0,27,27,30,28,3,YMN,2,3,n,n,1,479,1,90,16
112,112,Resp,2,113,112,112,0,27,28,30,28,1,YFN,1,1,v,v,1,533,1,91,16
113,113,Resp,2,114,113,113,0,27,28,30,29,2,OFN,3,2,b,b,1,671,1,92,16
114,114,Resp,2,115,114,114,0,28,28,30,29,3,YMN,2,3,n,n,1,796,1,93,16
115,115,Resp,2,116,115,115,0,28,28,30,30,2,OFN,3,2,b,b,1,666,1,94,16
116,116,Resp,2,117,116,116,0,29,28,30,30,3,YMN,2,3,n,n,1,588,1,95,16
117,117,Resp,2,118,117,117,0,30,28,30,30,3,YMN,2,3,n,n,1,505,1,96,16
118,118,Resp,2,119,118,118,0,30,29,30,30,1,YFN,1,1,v,v,1,602,1,97,16
119,119,Resp,2,120,119,119,0,30,30,30,30,1,YFN,1,1,v,v,1,614,1,98,16
0,0,RespITI,1,1,0,0,0,0,0,0,1,3,OFN,3,3,n,0,0,,3,0,17
1,1,RespITI,1,2,1,1,0,1,0,0,1,2,YMN,2,2,b,0,0,,3,0,17
2,2,RespITI,1,3,2,2,0,1,0,0,2,3,OFN,3,3,n,0,0,,3,0,17
3,3,RespITI,1,4,3,3,0,1,1,0,2,1,YFN,1,1,v,0,0,,3,0,17
4,4,Resp,1,5,4,4,0,1,1,0,3,3,OFN,3,3,n,n,1,651,1,1,17
5,5,Resp,1,6,5,5,0,1,1,1,3,4,OMN,4,4,m,m,1,978,1,2,17
6,6,Resp,1,7,6,6,0,1,1,1,4,3,OFN,3,3,n,n,1,880,1,3,17
7,7,Resp,1,8,7,7,0,1,1,2,4,4,OMN,4,4,m,m,1,816,1,4,17
8,8,Resp,1,9,8,8,0,1,1,3,4,4,OMN,4,4,m,m,1,590,1,5,17
9,9,Resp,1,10,9,9,0,1,1,4,4,4,OMN,4,4,m,m,1,616,1,6,17
10,10,Resp,1,11,10,10,0,2,1,4,4,2,YMN,2,2,b,b,1,1208,1,7,17
11,11,Resp,1,12,11,11,0,3,1,4,4,2,YMN,2,2,b,b,1,682,1,8,17
12,12,Resp,1,13,12,12,0,4,1,4,4,2,YMN,2,2,b,b,1,581,1,9,17
13,13,Resp,1,14,13,13,0,4,1,4,5,3,OFN,3,3,n,m,0,682,2,9,17
14,14,Resp,1,15,14,14,0,4,1,5,5,4,OMN,4,4,m,m,1,630,1,10,17
15,15,Resp,1,16,15,15,0,4,2,5,5,1,YFN,1,1,v,v,1,844,1,11,17
16,16,Resp,1,17,16,16,0,5,2,5,5,2,YMN,2,2,b,b,1,719,1,12,17
17,17,Resp,1,18,17,17,0,5,2,6,5,4,OMN,4,4,m,m,1,725,1,13,17
18,18,RespITI,1,19,18,18,0,5,2,6,6,3,OFN,3,3,n,0,0,725,3,13,17
19,19,Resp,1,20,19,19,0,5,2,6,7,3,OFN,3,3,n,n,1,798,1,14,17
20,20,Resp,1,21,20,20,0,5,2,7,7,4,OMN,4,4,m,m,1,710,1,15,17
21,21,Resp,1,22,21,21,0,5,3,7,7,1,YFN,1,1,v,v,1,716,1,16,17
22,22,Resp,1,23,22,22,0,6,3,7,7,2,YMN,2,2,b,b,1,596,1,17,17
23,23,Resp,1,24,23,23,0,7,3,7,7,2,YMN,2,2,b,b,1,718,1,18,17
24,24,Resp,1,25,24,24,0,8,3,7,7,2,YMN,2,2,b,b,1,731,1,19,17
25,25,Resp,1,26,25,25,0,8,3,8,7,4,OMN,4,4,m,m,1,653,1,20,17
26,26,Resp,1,27,26,26,0,9,3,8,7,2,YMN,2,2,b,b,1,699,1,21,17
27,27,Resp,1,28,27,27,0,10,3,8,7,2,YMN,2,2,b,b,1,668,1,22,17
28,28,Resp,1,29,28,28,0,10,4,8,7,1,YFN,1,1,v,v,1,772,1,23,17
29,29,Resp,1,30,29,29,0,10,4,9,7,4,OMN,4,4,m,m,1,660,1,24,17
30,30,Resp,1,31,30,30,0,10,5,9,7,1,YFN,1,1,v,v,1,812,1,25,17
31,31,Resp,1,32,31,31,0,11,5,9,7,2,YMN,2,2,b,b,1,880,1,26,17
32,32,Resp,1,33,32,32,0,11,5,10,7,4,OMN,4,4,m,m,1,796,1,27,17
33,33,Resp,1,34,33,33,0,11,6,10,7,1,YFN,1,1,v,v,1,741,1,28,17
34,34,Resp,1,35,34,34,0,11,6,10,8,3,OFN,3,3,n,n,1,1019,1,29,17
