,Unnamed: 0,TypeOfResponse,Version,LogCounter,TrialCounter,MatrixCounter,RunCounter,LLCounter,LSCounter,NLCounter,NSCounter,Action,Category,StimCategory,StimSequence,ResponseMatrix,PressCorrect,keyPressed,Accuracy,RT,FeedbackType,subject
59,59,Resp,4,60,59,59,0,14,19,11,16,1,NS,RS,5,1,v,v,1,634,1,32
60,60,Resp,4,61,60,60,0,15,19,11,16,4,NL,BC,4,2,b,b,1,756,1,32
61,61,Resp,4,62,61,61,0,15,20,11,16,3,NS,BS,7,3,n,n,1,1123,1,32
62,62,Resp,4,63,62,62,0,15,21,11,16,1,NS,RS,5,1,v,v,1,611,1,32
63,63,Resp,4,64,63,63,0,15,22,11,16,4,NS,BC,8,2,b,b,1,969,1,32
64,64,Resp,4,65,64,64,0,15,23,11,16,3,NS,BS,7,3,n,n,1,717,1,32
65,65,Resp,4,66,65,65,0,15,24,11,16,3,NS,BS,7,3,n,n,1,569,1,32
66,66,Resp,4,67,66,66,0,15,24,11,17,4,MS,BC,16,2,b,b,1,850,1,32
67,67,Resp,4,68,67,67,0,16,24,11,17,2,NL,RC,2,4,m,m,1,906,1,32
68,68,Resp,4,69,68,68,0,16,24,12,17,1,ML,RS,9,1,v,v,1,516,1,32
69,69,Resp,4,70,69,69,0,16,24,13,17,3,ML,BS,11,3,n,n,1,751,1,32
70,70,Resp,4,71,70,70,0,16,24,14,17,3,ML,BS,11,3,n,n,1,1237,1,32
71,71,Resp,4,72,71,71,0,16,24,14,18,2,MS,RC,14,4,m,m,1,783,1,32
72,72,Resp,4,73,72,72,0,16,24,14,19,1,MS,RS,13,1,v,v,1,986,1,32
73,73,Resp,4,74,73,73,0,17,24,14,19,1,NL,RS,1,1,v,v,1,621,1,32
74,74,Resp,4,75,74,74,0,17,24,15,19,4,ML,BC,12,2,b,b,1,755,1,32
75,75,Resp,4,76,75,75,0,18,24,15,19,1,NL,RS,1,1,v,v,1,862,1,32
76,76,Resp,4,77,76,76,0,19,24,15,19,4,NL,BC,4,2,b,b,1,865,1,32
77,77,Resp,4,78,77,77,0,20,24,15,19,2,NL,RC,2,4,m,m,1,1000,1,32
78,78,Resp,4,79,78,78,0,20,24,16,19,3,ML,BS,11,3,n,n,1,914,1,32
79,79,RespITI,4,80,79,79,0,20,24,16,20,2,MS,RC,14,4,m,0,0,914,3,32
80,80,Resp,4,81,80,80,0,20,25,16,20,3,NS,BS,7,3,n,n,1,896,1,32
81,81,Resp,4,82,81,81,0,20,25,17,20,1,ML,RS,9,1,v,v,1,601,1,32
82,82,Resp,4,83,82,82,0,20,25,18,20,2,ML,RC,10,4,m,m,1,937,1,32
83,83,RespITI,4,84,83,83,0,20,25,19,20,2,ML,RC,10,4,m,0,0,937,3,32
84,84,Resp,4,85,84,84,0,20,25,19,21,4,MS,BC,16,2,b,b,1,1090,1,32
85,85,Resp,4,86,85,85,0,20,25,20,21,2,ML,RC,10,4,m,b,0,1119,2,32
86,86,Resp,4,87,86,86,0,20,25,20,22,3,MS,BS,15,3,n,n,1,751,1,32
87,87,Resp,4,88,87,87,0,20,25,20,23,4,MS,BC,16,2,b,b,1,785,1,32
88,88,Resp,4,89,88,88,0,20,25,21,23,2,ML,RC,10,4,m,m,1,804,1,32
89,89,Resp,4,90,89,89,0,20,25,21,24,1,MS,RS,13,1,v,v,1,566,1,32
90,90,Resp,4,91,90,90,0,21,25,21,24,2,NL,RC,2,4,m,m,1,815,1,32
91,91,Resp,4,92,91,91,0,21,25,21,25,4,MS,BC,16,2,b,b,1,911,1,32
92,92,Resp,4,93,92,92,0,22,25,21,25,3,NL,BS,3,3,n,m,0,1051,2,32
93,93,Resp,4,94,93,93,0,22,25,21,26,1,MS,RS,13,1,v,v,1,675,1,32
94,94,Resp,4,95,94,94,0,22,25,22,26,1,ML,RS,9,1,v,v,1,747,1,32
95,95,Resp,4,96,95,95,0,23,25,22,26,3,NL,BS,3,3,n,n,1,870,1,32
96,96,Resp,4,97,96,96,0,23,26,22,26,1,NS,RS,5,1,v,v,1,726,1,32
97,97,Resp,4,98,97,97,0,23,26,22,27,3,MS,BS,15,3,n,n,1,794,1,32
98,98,Resp,4,99,98,98,0,23,26,23,27,2,ML,RC,10,4,m,m,1,991,1,32
99,99,Resp,4,100,99,99,0,24,26,23,27,4,NL,BC,4,2,b,b,1,1143,1,32
100,100,Resp,4,101,100,100,0,24,27,23,27,2,NS,RC,6,4,m,v,0,672,2,32
101,101,Resp,4,102,101,101,0,24,27,23,28,1,MS,RS,13,1,v,v,1,548,1,32
102,102,Resp,4,103,102,102,0,24,27,24,28,1,ML,RS,9,1,v,v,1,594,1,32
103,103,Resp,4,104,103,103,0,24,28,24,28,2,NS,RC,6,4,m,m,1,816,1,32
104,104,Resp,4,105,104,104,0,24,28,25,28,4,ML,BC,12,2,b,b,1,654,1,32
105,105,Resp,4,106,105,105,0,25,28,25,28,4,NL,BC,4,2,b,n,0,1193,2,32
106,106,Resp,4,107,106,106,0,26,28,25,28,2,NL,RC,2,4,m,m,1,764,1,32
107,107,Resp,4,108,107,107,0,26,28,26,28,1,ML,RS,9,1,v,v,1,588,1,32
108,108,Resp,4,109,108,108,0,27,28,26,28,3,NL,BS,3,3,n,n,1,609,1,32
109,109,Resp,4,110,109,109,0,27,28,27,28,3,ML,BS,11,3,n,n,1,942,1,32
110,110,Resp,4,111,110,110,0,27,29,27,28,1,NS,RS,5,1,v,v,1,666,1,32
111,111,Resp,4,112,111,111,0,27,30,27,28,4,NS,BC,8,2,b,b,1,1117,1,32
112,112,Resp,4,113,112,112,0,27,30,28,28,3,ML,BS,11,3,n,n,1,786,1,32
113,113,Resp,4,114,113,113,0,28,30,28,28,4,NL,BC,4,2,b,b,1,866,1,32
114,114,Resp,4,115,114,114,0,29,30,28,28,2,NL,RC,2,4,m,m,1,1058,1,32
115,115,Resp,4,116,115,115,0,30,30,28,28,3,NL,BS,3,3,n,n,1,790,1,32
116,116,Resp,4,117,116,116,0,31,30,28,28,1,NL,RS,1,1,v,v,1,540,1,32
117,117,Resp,4,118,117,117,0,31,31,28,28,3,NS,BS,7,3,n,n,1,839,1,32
118,118,Resp,4,119,118,118,0,31,31,28,29,2,MS,RC,14,4,m,m,1,896,1,32
119,119,Resp,4,120,119,119,0,31,31,28,30,3,MS,BS,15,3,n,n,1,638,1,32
120,120,Resp,4,121,120,120,0,31,31,29,30,2,ML,RC,10,4,m,m,1,749,1,32
121,121,Resp,4,122,121,121,0,31,31,29,31,2,MS,RC,14,4,m,m,1,573,1,32
122,122,Resp,4,123,122,122,0,31,31,30,31,1,ML,RS,9,1,v,v,1,513,1,32
123,123,Resp,4,124,123,123,0,31,32,30,31,2,NS,RC,6,4,m,m,1,649,1,32
124,124,Resp,4,125,124,124,0,31,32,31,31,4,ML,BC,12,2,b,b,1,920,1,32
125,125,Resp,4,126,125,125,0,31,32,32,31,4,ML,BC,12,2,b,n,0,1123,2,32
126,126,Resp,4,127,126,126,0,31,32,32,32,4,MS,BC,16,2,b,b,1,670,1,32
127,127,Resp,4,128,127,127,0,32,32,32,32,2,NL,RC,2,4,m,m,1,855,1,32
0,0,Resp,8,1,0,0,0,1,0,0,0,1,NL,RS,1,1,v,v,1,709,1,33
1,1,Resp,8,2,1,1,0,1,1,0,0,3,NS,BS,7,3,n,n,1,623,1,33
2,2,Resp,8,3,2,2,0,1,1,1,0,3,ML,BS,11,3,n,n,1,790,1,33
3,3,Resp,8,4,3,3,0,1,1,1,1,3,MS,BS,15,3,n,n,1,513,1,33
4,4,Resp,8,5,4,4,0,1,1,2,1,4,ML,BC,12,2,b,m,0,861,2,33
5,5,Resp,8,6,5,5,0,2,1,2,1,4,NL,BC,4,2,b,b,1,579,1,33
6,6,Resp,8,7,6,6,0,2,1,2,2,4,MS,BC,16,2,b,b,1,798,1,33
7,7,Resp,8,8,7,7,0,2,1,2,3,3,MS,BS,15,3,n,n,1,520,1,33
8,8,Resp,8,9,8,8,0,2,2,2,3,1,NS,RS,5,1,v,v,1,650,1,33
9,9,Resp,8,10,9,9,0,3,2,2,3,3,NL,BS,3,3,n,n,1,657,1,33
10,10,Resp,8,11,10,10,0,3,2,2,4,2,MS,RC,14,4,m,m,1,824,1,33
11,11,Resp,8,12,11,11,0,3,2,2,5,4,MS,BC,16,2,b,b,1,913,1,33
12,12,Resp,8,13,12,12,0,4,2,2,5,4,NL,BC,4,2,b,b,1,657,1,33
13,13,Resp,8,14,13,13,0,4,3,2,5,4,NS,BC,8,2,b,b,1,577,1,33
14,14,Resp,8,15,14,14,0,4,3,2,6,4,MS,BC,16,2,b,b,1,489,1,33
15,15,Resp,8,16,15,15,0,5,3,2,6,2,NL,RC,2,4,m,m,1,605,1,33
16,16,Resp,8,17,16,16,0,5,4,2,6,1,NS,RS,5,1,v,v,1,657,1,33
17,17,Resp,8,18,17,17,0,5,5,2,6,2,NS,RC,6,4,m,m,1,978,1,33
18,18,Resp,8,19,18,18,0,5,5,3,6,4,ML,BC,12,2,b,b,1,669,1,33
19,19,Resp,8,20,19,19,0,5,5,4,6,3,ML,BS,11,3,n,n,1,740,1,33
20,20,Resp,8,21,20,20,0,5,5,5,6,2,ML,RC,10,4,m,m,1,882,1,33
21,21,Resp,8,22,21,21,0,5,5,6,6,3,ML,BS,11,3,n,n,1,890,1,33
22,22,Resp,8,23,22,22,0,5,5,6,7,3,MS,BS,15,3,n,n,1,677,1,33
23,23,Resp,8,24,23,23,0,5,5,7,7,4,ML,BC,12,2,b,m,0,851,2,33
24,24,Resp,8,25,24,24,0,5,5,7,8,2,MS,RC,14,4,m,b,0,650,2,33
25,25,Resp,8,26,25,25,0,6,5,7,8,1,NL,RS,1,1,v,v,1,659,1,33
26,26,Resp,8,27,26,26,0,7,5,7,8,3,NL,BS,3,3,n,n,1,733,1,33
27,27,Resp,8,28,27,27,0,7,5,7,9,4,MS,BC,16,2,b,b,1,741,1,33
28,28,Resp,8,29,28,28,0,7,5,8,9,2,ML,RC,10,4,m,m,1,676,1,33
29,29,Resp,8,30,29,29,0,8,5,8,9,1,NL,RS,1,1,v,v,1,872,1,33
30,30,Resp,8,31,30,30,0,8,5,9,9,1,ML,RS,9,1,v,v,1,662,1,33
31,31,Resp,8,32,31,31,0,9,5,9,9,1,NL,RS,1,1,v,v,1,619,1,33
32,32,Resp,8,33,32,32,0,9,5,10,9,4,ML,BC,12,2,b,b,1,1132,1,33
33,33,Resp,8,34,33,33,0,9,6,10,9,3,NS,BS,7,3,n,n,1,711,1,33
34,34,Resp,8,35,34,34,0,9,6,11,9,2,ML,RC,10,4,m,m,1,941,1,33
35,35,Resp,8,36,35,35,0,9,7,11,9,2,NS,RC,6,4,m,m,1,973,1,33
36,36,Resp,8,37,36,36,0,10,7,11,9,2,NL,RC,2,4,m,m,1,776,1,33
37,37,Resp,8,38,37,37,0,10,7,11,10,4,MS,BC,16,2,b,b,1,668,1,33
38,38,Resp,8,39,38,38,0,10,8,11,10,3,NS,BS,7,3,n,n,1,672,1,33
39,39,Resp,8,40,39,39,0,10,9,11,10,3,NS,BS,7,3,n,n,1,661,1,33
40,40,Resp,8,41,40,40,0,10,9,11,11,4,MS,BC,16,2,b,m,0,865,2,33
41,41,Resp,8,42,41,41,0,10,10,11,11,2,NS,RC,6,4,m,b,0,660,2,33
42,42,RespITI,8,43,42,42,0,11,10,11,11,4,NL,BC,4,2,b,0,0,660,3,33
43,43,Resp,8,44,43,43,0,11,10,12,11,4,ML,BC,12,2,b,b,1,668,1,33
44,44,Resp,8,45,44,44,0,11,11,12,11,1,NS,RS,5,1,v,v,1,825,1,33
45,45,Resp,8,46,45,45,0,11,12,12,11,1,NS,RS,5,1,v,v,1,716,1,33
46,46,Resp,8,47,46,46,0,11,13,12,11,1,NS,RS,5,1,v,v,1,671,1,33
47,47,Resp,8,48,47,47,0,11,13,12,12,2,MS,RC,14,4,m,m,1,1114,1,33
48,48,Resp,8,49,48,48,0,12,13,12,12,2,NL,RC,2,4,m,m,1,517,1,33
49,49,Resp,8,50,49,49,0,12,13,13,12,3,ML,BS,11,3,n,n,1,846,1,33
50,50,Resp,8,51,50,50,0,13,13,13,12,2,NL,RC,2,4,m,m,1,836,1,33
51,51,Resp,8,52,51,51,0,14,13,13,12,2,NL,RC,2,4,m,m,1,933,1,33
52,52,Resp,8,53,52,52,0,14,14,13,12,1,NS,RS,5,1,v,v,1,985,1,33
53,53,Resp,8,54,53,53,0,14,15,13,12,1,NS,RS,5,1,v,v,1,573,1,33
54,54,Resp,8,55,54,54,0,15,15,13,12,2,NL,RC,2,4,m,m,1,737,1,33
55,55,Resp,8,56,55,55,0,15,15,13,13,3,MS,BS,15,3,n,n,1,678,1,33
56,56,Resp,8,57,56,56,0,15,16,13,13,2,NS,RC,6,4,m,m,1,927,1,33
57,57,Resp,8,58,57,57,0,16,16,13,13,4,NL,BC,4,2,b,b,1,770,1,33
58,58,Resp,8,59,58,58,0,16,16,13,14,2,MS,RC,14,4,m,m,1,893,1,33
59,59,Resp,8,60,59,59,0,16,17,13,14,1,NS,RS,5,1,v,n,0,792,2,33
60,60,Resp,8,61,60,60,0,17,17,13,14,3,NL,BS,3,3,n,n,1,675,1,33
61,61,Resp,8,62,61,61,0,17,17,14,14,3,ML,BS,11,3,n,n,1,593,1,33
62,62,Resp,8,63,62,62,0,17,17,14,15,3,MS,BS,15,3,n,n,1,597,1,33
63,63,Resp,8,64,63,63,0,17,17,14,16,1,MS,RS,13,1,v,v,1,611,1,33
64,64,Resp,8,65,64,64,0,17,17,14,17,1,MS,RS,13,1,v,v,1,553,1,33
65,65,Resp,8,66,65,65,0,18,17,14,17,4,NL,BC,4,2,b,b,1,1198,1,33
66,66,Resp,8,67,66,66,0,18,17,14,18,2,MS,RC,14,4,m,m,1,928,1,33
67,67,Resp,8,68,67,67,0,18,17,14,19,1,MS,RS,13,1,v,v,1,829,1,33
68,68,Resp,8,69,68,68,0,18,17,15,19,2,ML,RC,10,4,m,m,1,961,1,33
69,69,Resp,8,70,69,69,0,18,17,15,20,3,MS,BS,15,3,n,n,1,934,1,33
70,70,RespITI,8,71,70,70,0,18,18,15,20,4,NS,BC,8,2,b,0,0,934,3,33
71,71,Resp,8,72,71,71,0,19,18,15,20,3,NL,BS,3,3,n,n,1,722,1,33
72,72,Resp,8,73,72,72,0,19,18,16,20,1,ML,RS,9,1,v,v,1,756,1,33
73,73,Resp,8,74,73,73,0,20,18,16,20,1,NL,RS,1,1,v,v,1,736,1,33
74,74,Resp,8,75,74,74,0,20,18,16,21,1,MS,RS,13,1,v,v,1,866,1,33
75,75,Resp,8,76,75,75,0,20,19,16,21,4,NS,BC,8,2,b,m,0,1120,2,33
76,76,Resp,8,77,76,76,0,20,20,16,21,4,NS,BC,8,2,b,b,1,809,1,33
77,77,Resp,8,78,77,77,0,21,20,16,21,3,NL,BS,3,3,n,n,1,807,1,33
78,78,Resp,8,79,78,78,0,22,20,16,21,1,NL,RS,1,1,v,v,1,652,1,33
79,79,Resp,8,80,79,79,0,23,20,16,21,4,NL,BC,4,2,b,m,0,824,2,33
80,80,Resp,8,81,80,80,0,23,20,17,21,1,ML,RS,9,1,v,v,1,712,1,33
81,81,Resp,8,82,81,81,0,23,21,17,21,2,NS,RC,6,4,m,m,1,1145,1,33
82,82,Resp,8,83,82,82,0,23,22,17,21,3,NS,BS,7,3,n,n,1,752,1,33
83,83,RespITI,8,84,83,83,0,23,22,17,22,2,MS,RC,14,4,m,0,0,752,3,33
84,84,Resp,8,85,84,84,0,23,22,17,23,1,MS,RS,13,1,v,v,1,669,1,33
85,85,Resp,8,86,85,85,0,23,22,17,24,1,MS,RS,13,1,v,v,1,589,1,33
86,86,Resp,8,87,86,86,0,23,23,17,24,4,NS,BC,8,2,b,b,1,886,1,33
87,87,Resp,8,88,87,87,0,23,23,18,24,2,ML,RC,10,4,m,m,1,926,1,33
88,88,Resp,8,89,88,88,0,23,23,18,25,2,MS,RC,14,4,m,m,1,1149,1,33
89,89,Resp,8,90,89,89,0,24,23,18,25,3,NL,BS,3,3,n,n,1,754,1,33
90,90,Resp,8,91,90,90,0,24,23,19,25,2,ML,RC,10,4,m,b,0,901,2,33
91,91,Resp,8,92,91,91,0,25,23,19,25,1,NL,RS,1,1,v,v,1,708,1,33
92,92,Resp,8,93,92,92,0,25,23,19,26,3,MS,BS,15,3,n,n,1,681,1,33
93,93,Resp,8,94,93,93,0,25,23,19,27,3,MS,BS,15,3,n,n,1,680,1,33
94,94,Resp,8,95,94,94,0,25,24,19,27,4,NS,BC,8,2,b,b,1,917,1,33
95,95,Resp,8,96,95,95,0,25,24,20,27,4,ML,BC,12,2,b,b,1,621,1,33
96,96,Resp,8,97,96,96,0,25,24,21,27,1,ML,RS,9,1,v,v,1,1073,1,33
97,97,Resp,8,98,97,97,0,26,24,21,27,2,NL,RC,2,4,m,m,1,1043,1,33
98,98,Resp,8,99,98,98,0,26,24,21,28,4,MS,BC,16,2,b,b,1,662,1,33
99,99,Resp,8,100,99,99,0,26,25,21,28,2,NS,RC,6,4,m,m,1,716,1,33
100,100,Resp,8,101,100,100,0,26,25,21,29,1,MS,RS,13,1,v,v,1,592,1,33
101,101,Resp,8,102,101,101,0,26,25,22,29,1,ML,RS,9,1,v,v,1,683,1,33
102,102,Resp,8,103,102,102,0,26,25,23,29,4,ML,BC,12,2,b,b,1,1075,1,33
103,103,Resp,8,104,103,103,0,26,25,24,29,1,ML,RS,9,1,v,v,1,784,1,33
104,104,Resp,8,105,104,104,0,26,25,25,29,3,ML,BS,11,3,n,n,1,853,1,33
105,105,Resp,8,106,105,105,0,26,25,26,29,1,ML,RS,9,1,v,v,1,648,1,33
106,106,RespITI,8,107,106,106,0,26,25,26,30,2,MS,RC,14,4,m,0,0,648,3,33
107,107,Resp,8,108,107,107,0,26,26,26,30,3,NS,BS,7,3,n,n,1,842,1,33
108,108,Resp,8,109,108,108,0,26,27,26,30,4,NS,BC,8,2,b,b,1,982,1,33
109,109,Resp,8,110,109,109,0,26,27,27,30,1,ML,RS,9,1,v,v,1,1041,1,33
110,110,Resp,8,111,110,110,0,26,27,28,30,2,ML,RC,10,4,m,m,1,1052,1,33
111,111,RespITI,8,112,111,111,0,26,27,29,30,3,ML,BS,11,3,n,0,0,1052,3,33
112,112,Resp,8,113,112,112,0,26,28,29,30,4,NS,BC,8,2,b,b,1,981,1,33
113,113,Resp,8,114,113,113,0,26,28,30,30,3,ML,BS,11,3,n,n,1,934,1,33
114,114,Resp,8,115,114,114,0,26,29,30,30,3,NS,BS,7,3,n,n,1,821,1,33
115,115,Resp,8,116,115,115,0,26,29,30,31,4,MS,BC,16,2,b,b,1,946,1,33
116,116,Resp,8,117,116,116,0,27,29,30,31,3,NL,BS,3,3,n,n,1,736,1,33
117,117,Resp,8,118,117,117,0,27,30,30,31,2,NS,RC,6,4,m,v,0,749,2,33
118,118,Resp,8,119,118,118,0,27,30,31,31,2,ML,RC,10,4,m,m,1,790,1,33
119,119,Resp,8,120,119,119,0,27,31,31,31,3,NS,BS,7,3,n,n,1,865,1,33
120,120,Resp,8,121,120,120,0,28,31,31,31,4,NL,BC,4,2,b,b,1,1045,1,33
121,121,Resp,8,122,121,121,0,28,31,31,32,1,MS,RS,13,1,v,v,1,647,1,33
122,122,Resp,8,123,122,122,0,29,31,31,32,3,NL,BS,3,3,n,n,1,774,1,33
123,123,Resp,8,124,123,123,0,29,32,31,32,2,NS,RC,6,4,m,b,0,1139,2,33
124,124,Resp,8,125,124,124,0,30,32,31,32,1,NL,RS,1,1,v,v,1,827,1,33
125,125,Resp,8,126,125,125,0,31,32,31,32,2,NL,RC,2,4,m,m,1,924,1,33
126,126,Resp,8,127,126,126,0,31,32,32,32,4,ML,BC,12,2,b,b,1,768,1,33
127,127,Resp,8,128,127,127,0,32,32,32,32,4,NL,BC,4,2,b,b,1,752,1,33
0,0,Resp,4,1,0,0,0,1,0,0,0,4,NL,BC,4,2,b,v,0,514,2,34
1,1,Resp,4,2,1,1,0,1,0,1,0,2,ML,RC,10,4,m,b,0,890,2,34
2,2,RespITI,4,3,2,2,0,1,0,1,1,1,MS,RS,13,1,v,0,0,890,3,34
3,3,Resp,4,4,3,3,0,1,0,1,2,4,MS,BC,16,2,b,b,1,605,1,34
4,4,Resp,4,5,4,4,0,1,0,2,2,1,ML,RS,9,1,v,n,0,836,2,34
5,5,Resp,4,6,5,5,0,1,0,2,3,1,MS,RS,13,1,v,n,0,629,2,34
6,6,Resp,4,7,6,6,0,1,1,2,3,3,NS,BS,7,3,n,v,0,855,2,34
7,7,Resp,4,8,7,7,0,1,1,2,4,1,MS,RS,13,1,v,m,0,721,2,34
8,8,Resp,4,9,8,8,0,1,2,2,4,3,NS,BS,7,3,n,m,0,777,2,34
9,9,Resp,4,10,9,9,0,2,2,2,4,4,NL,BC,4,2,b,v,0,759,2,34
10,10,Resp,4,11,10,10,0,2,3,2,4,4,NS,BC,8,2,b,m,0,476,2,34
11,11,Resp,4,12,11,11,0,2,3,2,5,4,MS,BC,16,2,b,n,0,524,2,34
12,12,Resp,4,13,12,12,0,2,3,2,6,4,MS,BC,16,2,b,b,1,543,1,34
13,13,Resp,4,14,13,13,0,2,3,3,6,3,ML,BS,11,3,n,b,0,1079,2,34
14,14,Resp,4,15,14,14,0,2,4,3,6,2,NS,RC,6,4,m,m,1,711,1,34
15,15,Resp,4,16,15,15,0,2,4,3,7,4,MS,BC,16,2,b,b,1,774,1,34
16,16,Resp,4,17,16,16,0,2,4,4,7,1,ML,RS,9,1,v,n,0,751,2,34
17,17,Resp,4,18,17,17,0,2,4,5,7,2,ML,RC,10,4,m,m,1,846,1,34
18,18,Resp,4,19,18,18,0,2,5,5,7,1,NS,RS,5,1,v,n,0,632,2,34
19,19,Resp,4,20,19,19,0,2,5,6,7,2,ML,RC,10,4,m,n,0,1015,2,34
20,20,Resp,4,21,20,20,0,2,6,6,7,3,NS,BS,7,3,n,v,0,797,2,34
21,21,Resp,4,22,21,21,0,2,6,6,8,4,MS,BC,16,2,b,b,1,980,1,34
22,22,Resp,4,23,22,22,0,2,7,6,8,1,NS,RS,5,1,v,n,0,832,2,34
23,23,Resp,4,24,23,23,0,2,7,7,8,4,ML,BC,12,2,b,v,0,909,2,34
24,24,Resp,4,25,24,24,0,3,7,7,8,1,NL,RS,1,1,v,m,0,1128,2,34
25,25,Resp,4,26,25,25,0,3,7,8,8,2,ML,RC,10,4,m,n,0,607,2,34
26,26,Resp,4,27,26,26,0,4,7,8,8,4,NL,BC,4,2,b,v,0,518,2,34
27,27,Resp,4,28,27,27,0,4,8,8,8,1,NS,RS,5,1,v,n,0,1012,2,34
28,28,Resp,4,29,28,28,0,5,8,8,8,3,NL,BS,3,3,n,n,1,584,1,34
29,29,Resp,4,30,29,29,0,5,9,8,8,4,NS,BC,8,2,b,b,1,786,1,34
30,30,Resp,4,31,30,30,0,5,9,9,8,1,ML,RS,9,1,v,v,1,813,1,34
31,31,Resp,4,32,31,31,0,5,9,9,9,3,MS,BS,15,3,n,n,1,602,1,34
32,32,Resp,4,33,32,32,0,5,9,10,9,4,ML,BC,12,2,b,b,1,582,1,34
33,33,Resp,4,34,33,33,0,5,9,10,10,2,MS,RC,14,4,m,m,1,494,1,34
34,34,Resp,4,35,34,34,0,6,9,10,10,2,NL,RC,2,4,m,m,1,692,1,34
35,35,Resp,4,36,35,35,0,6,9,10,11,3,MS,BS,15,3,n,v,0,499,2,34
36,36,Resp,4,37,36,36,0,6,9,10,12,2,MS,RC,14,4,m,m,1,829,1,34
37,37,Resp,4,38,37,37,0,6,10,10,12,3,NS,BS,7,3,n,n,1,480,1,34
38,38,Resp,4,39,38,38,0,7,10,10,12,3,NL,BS,3,3,n,n,1,695,1,34
39,39,Resp,4,40,39,39,0,8,10,10,12,1,NL,RS,1,1,v,v,1,1007,1,34
40,40,Resp,4,41,40,40,0,9,10,10,12,2,NL,RC,2,4,m,m,1,692,1,34
41,41,Resp,4,42,41,41,0,9,10,10,13,3,MS,BS,15,3,n,b,0,774,2,34
42,42,Resp,4,43,42,42,0,9,10,11,13,1,ML,RS,9,1,v,v,1,798,1,34
43,43,Resp,4,44,43,43,0,9,11,11,13,3,NS,BS,7,3,n,n,1,581,1,34
44,44,Resp,4,45,44,44,0,9,11,11,14,2,MS,RC,14,4,m,m,1,854,1,34
45,45,Resp,4,46,45,45,0,9,11,12,14,4,ML,BC,12,2,b,b,1,838,1,34
46,46,Resp,4,47,46,46,0,9,11,12,15,3,MS,BS,15,3,n,v,0,919,2,34
47,47,Resp,4,48,47,47,0,10,11,12,15,3,NL,BS,3,3,n,n,1,578,1,34
48,48,Resp,4,49,48,48,0,10,11,13,15,2,ML,RC,10,4,m,m,1,598,1,34
49,49,RespITI,4,50,49,49,0,10,12,13,15,1,NS,RS,5,1,v,0,0,598,3,34
50,50,Resp,4,51,50,50,0,11,12,13,15,2,NL,RC,2,4,m,n,0,652,2,34
51,51,Resp,4,52,51,51,0,11,13,13,15,4,NS,BC,8,2,b,b,1,981,1,34
52,52,Resp,4,53,52,52,0,11,13,14,15,1,ML,RS,9,1,v,m,0,784,2,34
53,53,Resp,4,54,53,53,0,12,13,14,15,3,NL,BS,3,3,n,n,1,960,1,34
54,54,Resp,4,55,54,54,0,13,13,14,15,2,NL,RC,2,4,m,m,1,1117,1,34
55,55,Resp,4,56,55,55,0,13,14,14,15,3,NS,BS,7,3,n,n,1,728,1,34
56,56,Resp,4,57,56,56,0,13,15,14,15,4,NS,BC,8,2,b,b,1,419,1,34
57,57,Resp,4,58,57,57,0,13,16,14,15,4,NS,BC,8,2,b,b,1,562,1,34
58,58,Resp,4,59,58,58,0,13,16,15,15,3,ML,BS,11,3,n,n,1,668,1,34
59,59,Resp,4,60,59,59,0,13,16,16,15,3,ML,BS,11,3,n,n,1,560,1,34
60,60,Resp,4,61,60,60,0,14,16,16,15,4,NL,BC,4,2,b,b,1,986,1,34
61,61,Resp,4,62,61,61,0,14,17,16,15,2,NS,RC,6,4,m,m,1,668,1,34
62,62,Resp,4,63,62,62,0,15,17,16,15,1,NL,RS,1,1,v,b,0,949,2,34
63,63,Resp,4,64,63,63,0,15,18,16,15,3,NS,BS,7,3,n,n,1,662,1,34
64,64,Resp,4,65,64,64,0,15,19,16,15,2,NS,RC,6,4,m,m,1,843,1,34
65,65,Resp,4,66,65,65,0,15,20,16,15,4,NS,BC,8,2,b,b,1,857,1,34
66,66,Resp,4,67,66,66,0,15,20,17,15,4,ML,BC,12,2,b,b,1,620,1,34
67,67,Resp,4,68,67,67,0,15,21,17,15,4,NS,BC,8,2,b,b,1,636,1,34
68,68,Resp,4,69,68,68,0,16,21,17,15,3,NL,BS,3,3,n,n,1,774,1,34
69,69,Resp,4,70,69,69,0,17,21,17,15,1,NL,RS,1,1,v,m,0,945,2,34
70,70,Resp,4,71,70,70,0,18,21,17,15,3,NL,BS,3,3,n,n,1,787,1,34
71,71,Resp,4,72,71,71,0,19,21,17,15,2,NL,RC,2,4,m,m,1,684,1,34
72,72,Resp,4,73,72,72,0,19,21,17,16,3,MS,BS,15,3,n,n,1,884,1,34
73,73,Resp,4,74,73,73,0,19,21,17,17,2,MS,RC,14,4,m,m,1,816,1,34
74,74,Resp,4,75,74,74,0,20,21,17,17,3,NL,BS,3,3,n,n,1,917,1,34
75,75,Resp,4,76,75,75,0,20,21,18,17,4,ML,BC,12,2,b,b,1,467,1,34
76,76,Resp,4,77,76,76,0,21,21,18,17,2,NL,RC,2,4,m,m,1,844,1,34
77,77,Resp,4,78,77,77,0,21,21,19,17,4,ML,BC,12,2,b,b,1,904,1,34
78,78,Resp,4,79,78,78,0,21,21,19,18,3,MS,BS,15,3,n,n,1,596,1,34
